EMG 1,EMG 2,EMG 3,EMG 4,EMG 5,EMG 6,EMG 7,EMG 8,Timestamp
0,1,-2,-2,4,2,2,0,2021-08-06 18:28:51.970594
0,3,1,3,4,3,2,1,2021-08-06 18:28:51.971592
0,-2,-2,-2,0,0,0,-1,2021-08-06 18:28:51.976595
1,0,0,0,0,0,-1,0,2021-08-06 18:28:51.977594
-3,-2,-1,0,-5,-4,-2,-3,2021-08-06 18:28:51.986596
-1,-3,-4,-5,-1,-2,-1,-1,2021-08-06 18:28:51.987598
-2,-3,-2,-3,-2,-1,-2,-2,2021-08-06 18:28:51.999595
2,2,1,4,3,3,2,1,2021-08-06 18:28:51.999595
-3,-2,-2,-2,-4,-4,-3,-4,2021-08-06 18:28:52.008594
-2,-1,-1,-1,0,0,0,0,2021-08-06 18:28:52.008594
-2,-3,-4,-3,-6,-5,-3,-3,2021-08-06 18:28:52.014595
3,5,4,3,11,6,4,2,2021-08-06 18:28:52.014595
-1,0,1,3,5,3,0,1,2021-08-06 18:28:52.030595
1,0,3,0,-3,-2,-2,-2,2021-08-06 18:28:52.031593
-3,-4,-5,-5,-5,-4,-4,-3,2021-08-06 18:28:52.045594
0,-2,-1,-4,-4,-4,-1,-2,2021-08-06 18:28:52.046599
1,0,1,1,2,0,1,0,2021-08-06 18:28:52.047595
-2,-1,-3,-1,-1,-2,-2,-2,2021-08-06 18:28:52.047595
-2,0,0,2,1,-1,-1,0,2021-08-06 18:28:52.068595
1,0,-2,-3,-1,-2,-1,-1,2021-08-06 18:28:52.069601
0,0,1,-1,0,-1,0,0,2021-08-06 18:28:52.075593
-2,-4,-3,-4,-4,-2,-1,-3,2021-08-06 18:28:52.075593
-3,0,-1,-1,0,-1,0,-3,2021-08-06 18:28:52.076597
0,-1,-2,-2,-8,-5,-3,-1,2021-08-06 18:28:52.076597
-1,-2,-2,-2,-2,-1,-3,-1,2021-08-06 18:28:52.091593
2,2,2,4,9,6,3,1,2021-08-06 18:28:52.091593
-1,0,1,0,4,3,1,0,2021-08-06 18:28:52.105594
-1,0,-3,-1,-1,0,-1,0,2021-08-06 18:28:52.106593
-2,-1,-2,-4,-7,-4,-2,-1,2021-08-06 18:28:52.107594
-1,-2,-3,-5,-9,-5,-3,-1,2021-08-06 18:28:52.107594
1,1,2,1,3,1,2,1,2021-08-06 18:28:52.119593
-2,-1,-3,-5,-9,-5,-3,-4,2021-08-06 18:28:52.119593
0,-2,-2,-3,-2,1,1,1,2021-08-06 18:28:52.128595
-2,-2,2,9,14,6,0,0,2021-08-06 18:28:52.128595
1,1,0,1,-2,-2,1,0,2021-08-06 18:28:52.134592
0,-1,0,1,3,2,1,0,2021-08-06 18:28:52.134592
-2,-2,-4,-3,-6,-6,-2,-1,2021-08-06 18:28:52.150593
-5,-3,-3,-7,-9,-6,-4,-3,2021-08-06 18:28:52.151594
1,0,2,3,5,3,1,0,2021-08-06 18:28:52.157594
2,0,0,2,2,1,0,0,2021-08-06 18:28:52.157594
-1,1,1,3,2,3,1,-2,2021-08-06 18:28:52.165594
-2,-2,-3,-4,-3,-3,-2,-2,2021-08-06 18:28:52.166598
0,-1,0,0,-2,-1,-2,0,2021-08-06 18:28:52.179593
0,-1,1,0,1,1,0,1,2021-08-06 18:28:52.179593
0,-2,-2,-2,-6,-3,-3,-2,2021-08-06 18:28:52.196594
1,0,0,-1,3,2,0,-2,2021-08-06 18:28:52.196594
-2,-2,-3,-1,-4,-3,-1,-1,2021-08-06 18:28:52.197593
-1,-1,0,1,4,2,0,1,2021-08-06 18:28:52.197593
0,-2,-1,-1,-1,-1,0,1,2021-08-06 18:28:52.219595
-3,-3,-2,-4,-13,-9,-5,-4,2021-08-06 18:28:52.219595
2,2,2,5,15,7,4,1,2021-08-06 18:28:52.219595
0,0,0,1,-1,-1,-2,1,2021-08-06 18:28:52.220594
-3,-3,-2,-4,0,-2,-1,-3,2021-08-06 18:28:52.225597
-3,-2,-2,-1,-1,0,0,-2,2021-08-06 18:28:52.226593
-3,-3,-2,-5,-7,-7,-4,-5,2021-08-06 18:28:52.239594
-2,-1,-4,-3,-8,-4,-3,-3,2021-08-06 18:28:52.240595
3,4,2,7,8,3,3,3,2021-08-06 18:28:52.249594
-1,0,-2,2,5,4,1,1,2021-08-06 18:28:52.249594
-2,-4,-4,-5,-7,-5,-4,-3,2021-08-06 18:28:52.254594
0,-1,-3,-2,-3,0,0,0,2021-08-06 18:28:52.254594
1,-1,0,1,1,-1,0,-1,2021-08-06 18:28:52.277594
-1,-1,-1,-5,-6,-4,-1,-2,2021-08-06 18:28:52.278604
-5,-6,-5,-6,-9,-7,-5,-4,2021-08-06 18:28:52.278604
3,4,4,3,3,2,4,2,2021-08-06 18:28:52.279593
2,2,2,4,7,3,0,-1,2021-08-06 18:28:52.286596
0,-2,-2,2,2,-1,0,-1,2021-08-06 18:28:52.286596
-2,-3,-2,-5,-5,-4,-2,-4,2021-08-06 18:28:52.299595
-4,-2,-1,-1,-5,-4,-2,-2,2021-08-06 18:28:52.300595
1,2,3,2,9,6,3,2,2021-08-06 18:28:52.323596
-2,-2,-2,0,-6,-6,-3,-3,2021-08-06 18:28:52.323596
-2,-2,-4,-8,-8,-4,-3,0,2021-08-06 18:28:52.330594
-1,-3,-1,3,6,0,0,-2,2021-08-06 18:28:52.331595
-1,1,0,1,2,1,-1,1,2021-08-06 18:28:52.332596
-2,-1,-3,-5,-3,-1,-2,-2,2021-08-06 18:28:52.332596
-1,-2,-3,1,-1,-2,-1,-2,2021-08-06 18:28:52.345594
-1,-1,1,0,0,0,0,0,2021-08-06 18:28:52.346594
-3,-2,-2,-3,-6,-3,-3,0,2021-08-06 18:28:52.353593
0,-1,-1,-4,-3,-2,-2,-2,2021-08-06 18:28:52.353593
-1,-1,1,0,0,2,-2,-1,2021-08-06 18:28:52.359595
-2,-2,0,-2,0,-2,-1,-3,2021-08-06 18:28:52.359595
-2,-2,-4,-5,-7,-7,-2,-4,2021-08-06 18:28:52.376594
-2,-1,-1,-3,-2,-3,-1,-1,2021-08-06 18:28:52.376594
3,5,6,9,14,9,5,4,2021-08-06 18:28:52.377593
-2,-2,-3,-3,-4,-3,-1,0,2021-08-06 18:28:52.377593
-2,0,0,0,-2,-2,-1,-1,2021-08-06 18:28:52.407593
-2,-3,-1,-1,-2,-3,-3,-2,2021-08-06 18:28:52.408594
-1,-1,-2,-2,-3,-2,-2,-2,2021-08-06 18:28:52.408594
-1,-1,-2,-3,-1,0,-2,-2,2021-08-06 18:28:52.409595
1,-2,-1,0,-3,-1,-1,-1,2021-08-06 18:28:52.420595
-1,-2,-1,0,2,1,0,-1,2021-08-06 18:28:52.420595
0,-1,-2,-3,-4,-2,-2,0,2021-08-06 18:28:52.420595
-1,-3,-3,0,0,-2,-1,-2,2021-08-06 18:28:52.421749
-1,1,0,-4,-4,-1,-2,-1,2021-08-06 18:28:52.428595
0,2,2,4,7,1,2,1,2021-08-06 18:28:52.428595
-1,-1,-2,-6,-5,0,0,0,2021-08-06 18:28:52.434593
-3,-2,-2,-4,-5,-4,-3,-3,2021-08-06 18:28:52.434593
-1,0,-3,0,2,2,0,-1,2021-08-06 18:28:52.450594
-2,0,0,1,5,2,0,2,2021-08-06 18:28:52.451593
0,0,-2,-5,-1,0,-1,-1,2021-08-06 18:28:52.457594
1,-1,0,2,4,2,0,1,2021-08-06 18:28:52.457594
-2,-4,-2,-3,-5,-4,-1,0,2021-08-06 18:28:52.480594
-2,0,-3,-2,-5,-2,-2,-3,2021-08-06 18:28:52.480594
-3,0,-1,2,5,0,1,-2,2021-08-06 18:28:52.480594
-2,-2,-4,-6,-6,-5,-2,-2,2021-08-06 18:28:52.481595
0,1,2,4,5,3,1,0,2021-08-06 18:28:52.488592
0,-1,0,2,4,2,0,-1,2021-08-06 18:28:52.488592
-1,-2,-2,0,-3,-1,-3,-2,2021-08-06 18:28:52.502595
1,1,1,-1,4,2,1,1,2021-08-06 18:28:52.502595
-2,-4,-4,-3,-4,-3,-1,-2,2021-08-06 18:28:52.510595
-2,-2,-4,-5,-6,-3,-2,-1,2021-08-06 18:28:52.511594
0,1,0,0,2,1,2,0,2021-08-06 18:28:52.525593
1,1,2,1,0,0,1,-1,2021-08-06 18:28:52.526594
0,2,-1,0,0,-1,0,-2,2021-08-06 18:28:52.527592
-2,-6,-4,-4,-6,-6,-4,-4,2021-08-06 18:28:52.528150
-1,-2,-1,1,-1,-2,-2,-2,2021-08-06 18:28:52.548645
0,-1,0,2,4,3,1,2,2021-08-06 18:28:52.548645
0,-1,-2,1,-2,-1,-2,-2,2021-08-06 18:28:52.549646
-1,-1,-1,-3,-5,-4,-3,-3,2021-08-06 18:28:52.550644
-1,0,0,0,3,3,0,0,2021-08-06 18:28:52.561643
0,-2,0,-1,1,-1,-2,-2,2021-08-06 18:28:52.562644
-2,-1,-1,-2,-1,-3,0,-1,2021-08-06 18:28:52.570642
-2,-2,-2,-4,-6,-4,-3,0,2021-08-06 18:28:52.571644
-2,-2,-2,-1,-2,-3,-1,-1,2021-08-06 18:28:52.585648
-2,-2,-2,-2,0,0,0,-1,2021-08-06 18:28:52.586646
3,2,5,9,17,9,5,3,2021-08-06 18:28:52.587644
-2,0,-2,-2,-2,-2,0,-3,2021-08-06 18:28:52.587644
-3,-2,-2,-4,-6,-5,-2,-2,2021-08-06 18:28:52.599643
-4,-4,-4,-6,-9,-6,-4,-6,2021-08-06 18:28:52.600644
1,2,3,2,1,1,0,1,2021-08-06 18:28:52.608644
1,1,0,0,2,2,1,-1,2021-08-06 18:28:52.608644
-1,-3,-2,-1,-1,-1,0,1,2021-08-06 18:28:52.621642
1,1,-1,-2,-2,-2,-1,1,2021-08-06 18:28:52.622647
-2,-4,-5,-8,-10,-5,-3,-2,2021-08-06 18:28:52.630644
1,0,3,5,5,3,0,-1,2021-08-06 18:28:52.631645
-2,-2,0,-1,1,-2,-1,-3,2021-08-06 18:28:52.645645
-3,-3,-2,-2,0,-4,-3,-2,2021-08-06 18:28:52.645645
0,0,1,-1,-2,-3,-2,-1,2021-08-06 18:28:52.647649
-2,-1,-1,1,2,0,-2,-1,2021-08-06 18:28:52.647649
1,0,-3,-2,-3,-1,-2,-2,2021-08-06 18:28:52.659643
0,1,0,2,3,2,0,1,2021-08-06 18:28:52.659643
0,0,-1,-1,-2,-1,0,0,2021-08-06 18:28:52.684646
-4,-5,-5,-5,-9,-7,-3,-3,2021-08-06 18:28:52.684646
1,0,0,-1,2,2,2,0,2021-08-06 18:28:52.684646
0,1,-1,2,3,2,2,2,2021-08-06 18:28:52.685644
0,0,-1,-1,-2,-2,-2,-1,2021-08-06 18:28:52.691647
-2,-3,0,-2,-1,-1,-1,-3,2021-08-06 18:28:52.691647
-1,0,0,1,-1,1,-2,1,2021-08-06 18:28:52.705644
0,1,1,0,-1,-1,-2,-2,2021-08-06 18:28:52.706645
-1,0,-1,-3,-1,-2,0,0,2021-08-06 18:28:52.707644
-3,-2,-4,-3,0,-1,-2,-1,2021-08-06 18:28:52.707644
1,1,2,3,4,0,0,0,2021-08-06 18:28:52.728647
-2,-1,0,-2,-3,-1,-1,-1,2021-08-06 18:28:52.728647
-1,0,2,2,2,2,0,1,2021-08-06 18:28:52.729645
-2,-1,-2,-4,-3,0,-2,-2,2021-08-06 18:28:52.730643
-1,-1,-2,-2,-1,-2,0,0,2021-08-06 18:28:52.741647
1,-1,0,0,-1,0,0,1,2021-08-06 18:28:52.742644
0,0,-1,-1,-3,-2,-1,0,2021-08-06 18:28:52.751168
-2,-3,-1,-2,-3,-1,-1,-3,2021-08-06 18:28:52.752170
-1,-1,0,0,2,0,-1,0,2021-08-06 18:28:52.766171
-3,-5,-5,-1,-8,-6,-4,-4,2021-08-06 18:28:52.766171
2,2,1,0,5,6,1,2,2021-08-06 18:28:52.767170
-4,-3,-1,0,0,-2,-2,-2,2021-08-06 18:28:52.768170
1,2,0,-2,3,2,2,1,2021-08-06 18:28:52.779170
-2,0,-2,1,-1,0,0,0,2021-08-06 18:28:52.779170
0,-2,-3,-4,-3,-3,-1,1,2021-08-06 18:28:52.788171
-1,-2,-2,-2,-3,-2,-2,-1,2021-08-06 18:28:52.789173
-2,-1,-1,2,-3,-3,-2,-2,2021-08-06 18:28:52.802169
-1,-2,-1,-4,-2,0,1,1,2021-08-06 18:28:52.803172
0,-2,0,-3,-3,-2,0,-2,2021-08-06 18:28:52.811170
-1,0,-2,-3,-2,-1,-1,0,2021-08-06 18:28:52.811170
0,-1,-1,0,-2,-3,-2,-2,2021-08-06 18:28:52.825168
1,1,1,2,2,-1,-2,-1,2021-08-06 18:28:52.825168
-1,0,-1,-1,0,1,-1,-1,2021-08-06 18:28:52.832171
-1,-2,-2,0,-5,-6,-2,-3,2021-08-06 18:28:52.833173
0,-1,0,0,3,2,0,0,2021-08-06 18:28:52.840171
0,1,0,0,2,1,0,-1,2021-08-06 18:28:52.840171
0,-2,-2,0,0,-1,-1,0,2021-08-06 18:28:52.848170
-3,-3,-1,-1,0,-2,-2,-3,2021-08-06 18:28:52.849170
-1,-1,-2,-3,-3,-1,-2,-1,2021-08-06 18:28:52.862170
0,-2,-4,-1,4,2,-1,-2,2021-08-06 18:28:52.862170
-1,4,1,-1,-1,-1,1,1,2021-08-06 18:28:52.878170
-2,-1,-2,-2,-2,0,-1,-1,2021-08-06 18:28:52.879171
-2,-1,0,-2,-2,-2,-1,-2,2021-08-06 18:28:52.885169
2,1,3,6,12,7,4,2,2021-08-06 18:28:52.886169
0,2,1,1,1,1,0,0,2021-08-06 18:28:52.892170
-4,-2,-4,-3,-3,-1,-4,-5,2021-08-06 18:28:52.892170
-3,-3,-6,-4,-5,-4,-2,-1,2021-08-06 18:28:52.899171
3,4,4,-1,-3,0,2,0,2021-08-06 18:28:52.900169
-1,-4,-3,0,0,-2,-1,0,2021-08-06 18:28:52.908172
0,1,1,2,3,3,2,2,2021-08-06 18:28:52.909169
-5,-4,-4,-3,-4,-2,-3,-4,2021-08-06 18:28:52.922171
-3,-4,-2,-2,-4,-3,-3,-2,2021-08-06 18:28:52.922171
0,2,2,3,2,1,1,0,2021-08-06 18:28:52.931169
-1,-1,-1,-2,0,-1,-1,-2,2021-08-06 18:28:52.931169
0,1,1,-1,-2,0,0,-3,2021-08-06 18:28:52.953170
-2,-2,-1,-3,-2,-2,-2,-2,2021-08-06 18:28:52.954171
1,2,1,1,1,-1,0,2,2021-08-06 18:28:52.955170
-3,-3,-4,-3,0,-1,2,1,2021-08-06 18:28:52.955170
3,2,2,2,2,1,3,2,2021-08-06 18:28:52.959169
-1,0,-1,-2,-2,-1,-2,0,2021-08-06 18:28:52.960170
-2,-2,-3,0,-1,-1,-1,-4,2021-08-06 18:28:52.968170
-3,-2,-1,-2,-1,-2,-3,-3,2021-08-06 18:28:52.969170
-1,-2,-4,-3,-2,-2,-1,-1,2021-08-06 18:28:52.982171
-1,2,1,0,1,-3,1,0,2021-08-06 18:28:52.982171
-1,-3,-1,0,-3,-2,-1,-1,2021-08-06 18:28:52.991169
1,0,-1,-4,-3,1,-2,1,2021-08-06 18:28:52.991169
-3,-1,-2,3,2,0,0,-1,2021-08-06 18:28:53.004169
-1,-2,-1,-3,-3,-3,-1,-2,2021-08-06 18:28:53.005169
3,4,3,4,5,4,2,3,2021-08-06 18:28:53.013189
-1,-2,-2,-4,-4,-4,-1,-3,2021-08-06 18:28:53.014170
0,0,1,0,-2,-1,-2,0,2021-08-06 18:28:53.029170
-2,-2,-3,-3,-5,-3,-3,0,2021-08-06 18:28:53.029170
2,0,-1,-3,1,3,1,2,2021-08-06 18:28:53.035172
-1,-1,-1,2,0,1,-2,-1,2021-08-06 18:28:53.035172
0,-1,-1,-6,-2,-1,0,2,2021-08-06 18:28:53.051170
-2,-1,-1,-4,-5,-4,-1,-3,2021-08-06 18:28:53.051170
2,3,3,2,3,1,2,1,2021-08-06 18:28:53.052172
-1,1,0,3,11,7,4,1,2021-08-06 18:28:53.053175
-2,1,-1,1,2,0,0,0,2021-08-06 18:28:53.064171
-1,-4,-2,-2,-5,-3,-4,-3,2021-08-06 18:28:53.065170
-1,-3,-3,-6,-15,-10,-4,-3,2021-08-06 18:28:53.080172
1,2,3,2,6,6,2,1,2021-08-06 18:28:53.081170
1,-1,1,4,2,0,1,1,2021-08-06 18:28:53.088170
-1,-1,1,-2,0,-1,0,1,2021-08-06 18:28:53.089171
1,2,2,4,6,5,1,2,2021-08-06 18:28:53.090171
-2,-1,1,-2,-6,-5,-3,0,2021-08-06 18:28:53.090171
3,3,3,-1,1,1,2,1,2021-08-06 18:28:53.102172
0,1,-1,2,-2,1,1,0,2021-08-06 18:28:53.102172
-2,-3,-3,-4,-3,-3,-3,-1,2021-08-06 18:28:53.111170
-2,-2,-3,-1,0,-2,-1,-2,2021-08-06 18:28:53.112171
3,2,2,2,1,1,1,3,2021-08-06 18:28:53.124172
-1,0,1,2,-1,-1,0,0,2021-08-06 18:28:53.125168
0,0,-1,-2,-1,-1,0,0,2021-08-06 18:28:53.133169
3,1,2,3,9,3,2,1,2021-08-06 18:28:53.134169
0,-1,1,3,1,-1,0,0,2021-08-06 18:28:53.139168
2,0,2,0,2,2,1,0,2021-08-06 18:28:53.140172
0,0,-1,-1,-1,-1,-1,0,2021-08-06 18:28:53.163173
-2,-2,-3,-5,-8,-6,-5,-3,2021-08-06 18:28:53.163173
0,0,-1,0,-1,1,1,1,2021-08-06 18:28:53.163173
0,-1,-2,1,4,0,0,0,2021-08-06 18:28:53.164170
0,-1,2,3,1,0,0,-1,2021-08-06 18:28:53.187170
-2,-2,-3,-1,-4,-4,-2,-3,2021-08-06 18:28:53.187170
3,3,1,0,2,2,3,3,2021-08-06 18:28:53.187170
-1,-1,1,-4,-1,-2,-2,-2,2021-08-06 18:28:53.188171
0,-1,-1,0,-1,-3,1,0,2021-08-06 18:28:53.194170
-5,-5,-5,-5,-7,-5,-3,-2,2021-08-06 18:28:53.194170
3,3,4,4,5,4,2,3,2021-08-06 18:28:53.208170
2,2,1,3,8,5,1,2,2021-08-06 18:28:53.209169
1,2,1,-1,-1,2,-1,0,2021-08-06 18:28:53.210170
-2,-4,-5,-8,-13,-8,-5,-3,2021-08-06 18:28:53.210170
0,-2,0,5,8,3,1,0,2021-08-06 18:28:53.222169
-1,0,0,0,0,-1,-1,-1,2021-08-06 18:28:53.222169
-1,-1,1,4,3,3,-1,-2,2021-08-06 18:28:53.232170
-1,-1,-3,-1,-7,-4,0,-2,2021-08-06 18:28:53.232170
-3,-3,-6,-10,-8,-4,-2,-2,2021-08-06 18:28:53.253171
0,1,-2,0,1,1,-1,0,2021-08-06 18:28:53.254172
-1,-2,-1,-1,-1,-2,-1,0,2021-08-06 18:28:53.255170
-1,-1,0,0,-1,-1,-2,-1,2021-08-06 18:28:53.255170
-1,0,2,0,-4,-2,-2,-2,2021-08-06 18:28:53.268169
-3,-3,-3,-4,-5,-4,-3,-2,2021-08-06 18:28:53.269172
-2,-1,-3,-2,-10,-6,-2,0,2021-08-06 18:28:53.270171
2,4,3,5,25,15,8,4,2021-08-06 18:28:53.270171
4,5,5,2,2,3,3,3,2021-08-06 18:28:53.291172
-2,-3,-6,-5,-7,-4,-2,-3,2021-08-06 18:28:53.291172
3,5,5,5,6,3,1,3,2021-08-06 18:28:53.292170
-5,-5,-3,-2,-9,-6,-4,-4,2021-08-06 18:28:53.292170
2,1,1,1,0,-1,1,1,2021-08-06 18:28:53.305171
-3,0,-1,-3,-5,-2,-1,-2,2021-08-06 18:28:53.306170
1,-1,-2,-3,3,2,1,1,2021-08-06 18:28:53.313172
-2,-2,1,1,-2,-2,-2,-1,2021-08-06 18:28:53.314170
0,0,-4,-2,-1,-1,0,0,2021-08-06 18:28:53.328169
0,-1,0,5,5,0,0,1,2021-08-06 18:28:53.329168
1,1,0,-1,2,2,1,0,2021-08-06 18:28:53.330170
-2,0,0,-2,-6,-3,-1,0,2021-08-06 18:28:53.330170
1,2,1,2,1,0,-1,2,2021-08-06 18:28:53.342169
0,-1,-1,-2,-1,-2,-1,-2,2021-08-06 18:28:53.342169
-1,-3,-1,-3,-1,-1,0,-2,2021-08-06 18:28:53.351170
1,-1,2,7,7,4,2,1,2021-08-06 18:28:53.351170
1,-1,-1,-2,-1,0,0,-2,2021-08-06 18:28:53.364169
1,0,0,1,3,2,0,0,2021-08-06 18:28:53.365170
1,1,1,2,0,0,1,-1,2021-08-06 18:28:53.373171
-1,-3,-2,-4,-9,-6,-3,-3,2021-08-06 18:28:53.374170
-2,1,-1,0,-1,0,0,1,2021-08-06 18:28:53.388170
0,-1,0,-3,0,-2,-1,0,2021-08-06 18:28:53.389172
0,0,0,1,0,0,1,0,2021-08-06 18:28:53.390173
2,2,2,1,-1,-1,-3,0,2021-08-06 18:28:53.390173
2,1,2,2,3,3,2,1,2021-08-06 18:28:53.402170
-2,-3,-2,-3,-2,-3,-1,-2,2021-08-06 18:28:53.402170
-1,-1,1,1,0,1,-1,-1,2021-08-06 18:28:53.411169
2,1,1,-4,0,0,1,1,2021-08-06 18:28:53.411169
2,3,-1,-1,-1,-3,1,0,2021-08-06 18:28:53.433171
-1,-1,-2,-5,-3,-2,0,-1,2021-08-06 18:28:53.434168
-1,-1,-2,-1,2,3,1,-1,2021-08-06 18:28:53.435169
-2,-2,-3,2,-1,0,0,0,2021-08-06 18:28:53.435169
3,1,1,2,6,4,2,2,2021-08-06 18:28:53.448170
-3,-2,-3,-1,-2,-2,-2,-2,2021-08-06 18:28:53.449171
-1,0,1,3,3,-1,-1,0,2021-08-06 18:28:53.450170
-1,0,-1,-1,2,0,-2,-2,2021-08-06 18:28:53.450170
-2,0,-1,2,-3,-4,-3,-2,2021-08-06 18:28:53.462172
2,2,-1,-3,0,1,1,2,2021-08-06 18:28:53.462172
3,0,-1,-2,-1,0,-1,2,2021-08-06 18:28:53.471170
-2,-1,-3,-6,-6,-4,-2,-3,2021-08-06 18:28:53.471170
1,0,2,1,1,0,-1,2,2021-08-06 18:28:53.493172
-3,-2,-2,1,-2,-1,-1,-3,2021-08-06 18:28:53.494169
-4,-4,-3,-2,-4,-6,-3,-3,2021-08-06 18:28:53.495171
1,0,-2,-1,-1,1,1,3,2021-08-06 18:28:53.496172
0,0,1,1,-1,-2,0,1,2021-08-06 18:28:53.509170
0,-1,-2,-4,-4,-2,-4,1,2021-08-06 18:28:53.510176
-1,-1,-1,-1,-2,1,-2,0,2021-08-06 18:28:53.515171
-3,-3,-2,-2,0,0,-2,-4,2021-08-06 18:28:53.515171
3,3,4,5,8,4,2,2,2021-08-06 18:28:53.522175
-2,-2,-1,0,-1,-3,-1,-2,2021-08-06 18:28:53.522175
0,0,0,2,4,1,2,0,2021-08-06 18:28:53.531169
-2,-3,-3,-3,-1,-1,-2,-1,2021-08-06 18:28:53.531169
0,-1,0,0,-4,-2,-1,0,2021-08-06 18:28:53.544173
-2,-1,0,0,-2,1,-1,-2,2021-08-06 18:28:53.545277
-1,-1,-4,-3,-1,-2,0,0,2021-08-06 18:28:53.561170
-4,-3,-2,-2,-5,-3,0,-2,2021-08-06 18:28:53.561170
1,-1,0,1,1,1,0,1,2021-08-06 18:28:53.568169
-1,-4,-4,0,-4,-2,-2,-2,2021-08-06 18:28:53.568169
2,0,5,1,4,2,2,1,2021-08-06 18:28:53.570170
0,0,-1,1,4,0,1,0,2021-08-06 18:28:53.570170
-1,0,0,-2,-1,1,0,0,2021-08-06 18:28:53.582171
0,0,1,1,2,1,1,2,2021-08-06 18:28:53.583171
-3,-2,-4,-1,-3,-2,-3,-2,2021-08-06 18:28:53.591170
-1,-3,-2,-4,-3,-3,-3,-3,2021-08-06 18:28:53.592171
0,2,0,-1,-4,-3,0,-2,2021-08-06 18:28:53.605171
-1,-1,0,1,-1,-1,0,-2,2021-08-06 18:28:53.605171
-2,-4,-2,-2,0,-3,-2,-2,2021-08-06 18:28:53.613170
-1,-2,-2,-1,2,-1,0,-1,2021-08-06 18:28:53.614169
2,2,1,-1,-2,-1,1,1,2021-08-06 18:28:53.629172
0,1,1,2,4,1,2,1,2021-08-06 18:28:53.630170
0,1,0,0,2,2,0,-1,2021-08-06 18:28:53.634168
-4,-1,-1,-2,-1,-1,-2,-4,2021-08-06 18:28:53.635169
-1,-3,-2,-1,-3,-3,-3,-2,2021-08-06 18:28:53.642169
-2,-1,0,-3,-3,-3,-2,-3,2021-08-06 18:28:53.642169
-1,0,-2,-1,-1,-1,-2,0,2021-08-06 18:28:53.651171
-1,-1,2,2,5,1,0,1,2021-08-06 18:28:53.651171
1,1,-2,1,0,0,0,1,2021-08-06 18:28:53.665173
1,-1,-1,-1,0,-1,-1,0,2021-08-06 18:28:53.665173
-3,-2,-3,-3,-5,-3,-2,-3,2021-08-06 18:28:53.673172
0,-1,-2,0,-4,-1,0,-2,2021-08-06 18:28:53.674172
-1,1,-2,-3,0,1,0,0,2021-08-06 18:28:53.688170
-1,-1,-1,-1,1,-1,-1,0,2021-08-06 18:28:53.689172
0,-1,0,1,-2,0,-1,-1,2021-08-06 18:28:53.690171
-1,1,1,7,1,-1,-1,-1,2021-08-06 18:28:53.690171
1,-1,0,-1,2,0,0,0,2021-08-06 18:28:53.711170
-4,-4,-7,-10,-10,-7,-4,-2,2021-08-06 18:28:53.712170
