EMG 1,EMG 2,EMG 3,EMG 4,EMG 5,EMG 6,EMG 7,EMG 8,Timestamp
-1,-1,-1,-3,-4,-2,-1,-2,2021-08-07 10:30:28.934999
-1,-1,-2,-3,0,0,-1,0,2021-08-07 10:30:28.935997
-2,-2,-2,-4,-2,-2,-3,-2,2021-08-07 10:30:28.935997
1,1,1,0,4,2,1,1,2021-08-07 10:30:28.935997
2,2,1,2,-2,1,0,-1,2021-08-07 10:30:28.957999
-1,1,0,2,-3,-1,0,1,2021-08-07 10:30:28.957999
-4,-4,-4,-6,-6,-3,-3,-1,2021-08-07 10:30:28.958998
-2,-2,-2,2,2,1,-2,-1,2021-08-07 10:30:28.958998
-1,-1,-3,-2,-3,-2,-2,0,2021-08-07 10:30:28.980517
3,5,2,7,5,3,1,-1,2021-08-07 10:30:28.980517
0,-1,-1,-7,-8,-2,-1,-1,2021-08-07 10:30:28.981517
-3,-4,-4,-4,-6,-2,-3,-4,2021-08-07 10:30:28.981517
1,2,5,16,18,8,4,3,2021-08-07 10:30:28.995517
-4,-3,-4,-5,1,-3,-3,-3,2021-08-07 10:30:28.995517
2,1,1,6,8,2,0,2,2021-08-07 10:30:28.996517
-1,-1,-5,-10,-16,-8,-1,0,2021-08-07 10:30:28.996517
-3,-2,-5,-12,-9,-4,-4,-2,2021-08-07 10:30:29.017517
1,2,3,8,3,3,1,0,2021-08-07 10:30:29.018517
-2,1,-1,4,7,2,0,1,2021-08-07 10:30:29.018517
0,1,-1,-1,-2,0,-1,1,2021-08-07 10:30:29.018517
-3,-2,-4,-5,-6,-3,-3,-2,2021-08-07 10:30:29.040516
-2,-2,-2,-2,-3,-2,0,-1,2021-08-07 10:30:29.040516
-4,-3,-2,1,-3,-4,-4,-3,2021-08-07 10:30:29.041517
0,0,3,9,14,5,3,2,2021-08-07 10:30:29.041517
0,1,1,-2,-9,-5,0,0,2021-08-07 10:30:29.054517
1,2,-1,-6,-4,-3,0,-1,2021-08-07 10:30:29.055518
-3,-3,-3,-2,0,1,-1,-3,2021-08-07 10:30:29.062516
-1,-1,-1,3,6,0,-1,-1,2021-08-07 10:30:29.062516
-1,-1,-3,-3,-7,-5,-2,-3,2021-08-07 10:30:29.077517
1,-1,1,0,4,2,1,1,2021-08-07 10:30:29.078517
2,0,2,2,4,2,1,0,2021-08-07 10:30:29.078517
-1,0,0,0,-1,-1,0,-2,2021-08-07 10:30:29.078517
-1,-3,-2,-3,1,0,-1,-2,2021-08-07 10:30:29.100515
-4,-4,-2,-7,-10,-6,-3,-2,2021-08-07 10:30:29.100515
2,0,0,0,6,3,2,-1,2021-08-07 10:30:29.101517
1,3,1,3,3,2,1,0,2021-08-07 10:30:29.101517
-3,-4,-5,-18,-17,-8,-4,-2,2021-08-07 10:30:29.114517
-1,1,6,18,19,4,0,0,2021-08-07 10:30:29.114517
3,4,7,10,4,2,-1,1,2021-08-07 10:30:29.122518
-4,-4,-2,1,0,0,0,0,2021-08-07 10:30:29.122518
-5,-6,-11,-16,-19,-12,-5,-4,2021-08-07 10:30:29.138548
-1,-3,-4,-14,-17,-8,-3,0,2021-08-07 10:30:29.138548
-1,1,1,-1,-3,-4,-1,0,2021-08-07 10:30:29.138548
3,3,6,10,18,8,3,2,2021-08-07 10:30:29.138548
1,0,3,8,10,7,1,-1,2021-08-07 10:30:29.160549
0,0,-1,-1,0,1,0,-1,2021-08-07 10:30:29.160549
-1,-1,-2,-1,-6,-2,-2,-2,2021-08-07 10:30:29.161549
-4,-1,-5,-11,-12,-7,-3,-2,2021-08-07 10:30:29.161549
0,1,4,11,5,1,-1,0,2021-08-07 10:30:29.174548
1,3,8,14,17,9,3,0,2021-08-07 10:30:29.174548
0,-2,-1,0,-3,1,0,0,2021-08-07 10:30:29.182548
-9,-13,-22,-41,-44,-25,-13,-8,2021-08-07 10:30:29.182548
1,1,2,11,21,9,4,2,2021-08-07 10:30:29.197548
0,1,1,3,-1,0,1,-1,2021-08-07 10:30:29.198549
-2,0,-2,-2,0,0,0,-2,2021-08-07 10:30:29.198549
0,3,7,12,13,6,2,1,2021-08-07 10:30:29.198549
-2,-2,-2,-3,-7,-6,-3,-2,2021-08-07 10:30:29.220547
-1,0,1,3,8,2,0,-2,2021-08-07 10:30:29.220547
0,0,1,2,4,0,1,0,2021-08-07 10:30:29.221547
-2,-2,-5,-12,-11,-6,-2,-2,2021-08-07 10:30:29.221547
-4,-5,-6,-14,-17,-9,-6,-2,2021-08-07 10:30:29.234548
1,2,2,8,13,7,3,2,2021-08-07 10:30:29.234548
-1,1,-2,-4,-5,-4,-2,-1,2021-08-07 10:30:29.242548
2,1,3,6,4,4,0,-1,2021-08-07 10:30:29.242548
1,1,3,3,0,0,0,1,2021-08-07 10:30:29.257548
-4,-5,-6,-9,-18,-8,-4,-3,2021-08-07 10:30:29.258550
-1,-1,-1,2,10,3,1,-1,2021-08-07 10:30:29.258550
4,4,7,8,5,4,1,2,2021-08-07 10:30:29.258550
-1,-1,-2,2,-1,0,-2,-4,2021-08-07 10:30:29.280548
-1,-2,-5,-13,-16,-8,-3,0,2021-08-07 10:30:29.280548
-2,-1,-5,-9,-4,0,-2,-2,2021-08-07 10:30:29.281547
-1,0,1,9,8,3,1,0,2021-08-07 10:30:29.281547
1,-1,2,4,10,4,0,0,2021-08-07 10:30:29.294548
0,-2,-1,-1,-6,-4,-1,0,2021-08-07 10:30:29.294548
-3,-2,-5,-7,-15,-7,-3,-2,2021-08-07 10:30:29.302547
1,-2,1,4,20,8,2,0,2021-08-07 10:30:29.302547
-2,0,-1,3,-2,-2,-1,0,2021-08-07 10:30:29.317548
-3,-4,-4,-6,-2,0,-1,-3,2021-08-07 10:30:29.318548
0,1,0,-2,-2,-5,0,0,2021-08-07 10:30:29.318548
0,1,0,-1,-1,1,-1,-2,2021-08-07 10:30:29.318548
-1,-3,-2,-6,-7,-4,-2,-1,2021-08-07 10:30:29.349062
0,1,3,6,10,5,1,1,2021-08-07 10:30:29.349062
-2,-2,-4,-5,-8,-5,-3,-2,2021-08-07 10:30:29.350065
-3,-2,-3,-7,-7,-1,-1,-2,2021-08-07 10:30:29.350065
2,4,6,15,14,8,3,2,2021-08-07 10:30:29.355066
0,1,2,2,2,0,2,0,2021-08-07 10:30:29.355066
2,-1,0,0,0,-1,0,0,2021-08-07 10:30:29.362063
-5,-5,-5,-6,-12,-8,-6,-5,2021-08-07 10:30:29.362063
4,3,3,-1,8,5,4,0,2021-08-07 10:30:29.378064
0,-2,-4,-6,-6,-5,-4,-2,2021-08-07 10:30:29.378064
1,-1,0,1,3,3,1,0,2021-08-07 10:30:29.379064
2,1,3,7,8,4,3,3,2021-08-07 10:30:29.379064
-6,-7,-10,-16,-19,-8,-4,-4,2021-08-07 10:30:29.400062
0,0,2,7,14,5,1,0,2021-08-07 10:30:29.401064
-1,2,3,15,15,4,1,0,2021-08-07 10:30:29.401064
-4,-2,-1,-1,-3,-3,-4,-2,2021-08-07 10:30:29.401064
-2,1,2,0,-4,-2,-2,-1,2021-08-07 10:30:29.423063
0,0,0,0,-4,-3,-2,-2,2021-08-07 10:30:29.423063
-2,-5,-5,-14,-13,-6,-4,-3,2021-08-07 10:30:29.424064
0,-2,-2,-3,-4,-2,-2,0,2021-08-07 10:30:29.424064
4,3,1,6,3,2,1,2,2021-08-07 10:30:29.446064
-1,-1,-2,-6,-5,-3,-2,-3,2021-08-07 10:30:29.446064
-2,-2,1,-2,-2,-3,-2,-2,2021-08-07 10:30:29.447063
-1,-2,-3,-5,-9,-4,2,0,2021-08-07 10:30:29.447063
-1,0,0,-1,6,0,-1,1,2021-08-07 10:30:29.460065
-4,-3,-5,-8,-3,-5,-6,-4,2021-08-07 10:30:29.461065
-3,-1,-2,4,-2,-1,-4,-1,2021-08-07 10:30:29.461065
1,1,1,4,8,3,1,0,2021-08-07 10:30:29.461065
-3,-2,-2,-3,-9,-4,-1,-1,2021-08-07 10:30:29.483064
0,0,-1,0,0,3,2,1,2021-08-07 10:30:29.483064
-1,1,0,0,1,0,1,2,2021-08-07 10:30:29.484063
0,-2,-1,-9,-6,-4,-1,-2,2021-08-07 10:30:29.484063
0,1,0,0,1,1,0,-1,2021-08-07 10:30:29.506065
0,0,1,4,5,2,0,-1,2021-08-07 10:30:29.506065
1,-1,-1,0,-3,-1,0,0,2021-08-07 10:30:29.507066
1,2,1,4,3,1,1,-1,2021-08-07 10:30:29.507066
-2,-1,-2,-9,-8,-5,-4,-1,2021-08-07 10:30:29.520063
-1,0,1,4,-2,0,1,0,2021-08-07 10:30:29.521063
-3,-5,-6,-10,-7,-3,-2,-4,2021-08-07 10:30:29.521063
3,4,6,16,14,7,1,3,2021-08-07 10:30:29.521063
-1,-2,-4,-6,-7,-4,-4,-3,2021-08-07 10:30:29.543068
-2,-3,-3,-7,-7,-4,-2,0,2021-08-07 10:30:29.543068
0,2,0,0,-4,-2,1,1,2021-08-07 10:30:29.544064
-1,-3,-1,3,0,1,-1,-2,2021-08-07 10:30:29.544064
-4,-3,-1,3,10,2,-1,-3,2021-08-07 10:30:29.566063
-3,-3,-3,-6,-8,-2,-4,-1,2021-08-07 10:30:29.566063
-2,-2,-1,-3,5,0,-3,0,2021-08-07 10:30:29.567063
2,3,-1,-5,-5,-2,1,2,2021-08-07 10:30:29.567063
1,1,0,3,0,1,0,0,2021-08-07 10:30:29.580063
-2,-3,-3,-2,-10,-5,-2,-3,2021-08-07 10:30:29.580063
-3,-3,-1,-2,12,5,0,-2,2021-08-07 10:30:29.588064
0,0,2,4,1,0,-1,0,2021-08-07 10:30:29.588064
0,-2,-1,-3,0,1,-1,0,2021-08-07 10:30:29.603064
-1,-2,0,-5,-3,-4,-2,-1,2021-08-07 10:30:29.603064
0,0,-1,-3,-11,-4,-2,-2,2021-08-07 10:30:29.604063
-3,-3,-4,-3,-3,-3,-4,-1,2021-08-07 10:30:29.604063
0,1,0,-5,1,0,0,0,2021-08-07 10:30:29.626064
0,1,0,2,-4,-1,-1,1,2021-08-07 10:30:29.626064
1,2,3,6,15,6,3,3,2021-08-07 10:30:29.627064
-1,-1,-2,-2,-1,-2,0,-1,2021-08-07 10:30:29.627064
-3,-3,-3,-1,-6,-4,-3,-1,2021-08-07 10:30:29.640064
-1,-1,-2,-1,0,0,-2,-1,2021-08-07 10:30:29.640064
-1,-2,-2,0,-2,-1,-2,0,2021-08-07 10:30:29.649064
-1,-3,-2,-4,-6,-4,-1,-3,2021-08-07 10:30:29.649064
-1,0,-2,0,1,0,-1,-1,2021-08-07 10:30:29.663064
-2,-2,-2,-2,2,-1,1,-1,2021-08-07 10:30:29.663064
-1,-3,-2,-1,-6,-2,-2,0,2021-08-07 10:30:29.664066
1,4,1,-1,2,0,-1,0,2021-08-07 10:30:29.664066
2,1,1,0,-1,0,0,-1,2021-08-07 10:30:29.686064
-1,-1,-2,-3,-2,-1,-2,0,2021-08-07 10:30:29.686064
-1,0,1,4,3,2,0,-2,2021-08-07 10:30:29.687065
-2,-2,-1,0,-4,-3,-2,-1,2021-08-07 10:30:29.687065
-2,-4,-5,-8,-7,-5,-2,-2,2021-08-07 10:30:29.700063
0,-1,-2,1,6,3,1,0,2021-08-07 10:30:29.700063
0,-2,-1,-3,-6,-4,0,-1,2021-08-07 10:30:29.708063
-1,-1,-1,-1,1,1,-2,-1,2021-08-07 10:30:29.708063
-2,-2,0,1,-5,-1,0,-1,2021-08-07 10:30:29.723065
-1,-1,-1,-1,-3,0,-1,0,2021-08-07 10:30:29.723065
-1,0,-2,-5,-4,-2,-3,-2,2021-08-07 10:30:29.724065
0,0,3,9,6,3,-1,0,2021-08-07 10:30:29.724065
-1,-1,1,1,2,-1,1,-1,2021-08-07 10:30:29.746064
-1,-1,-1,0,-1,-2,-1,-1,2021-08-07 10:30:29.746064
0,0,-2,-4,-3,-3,0,-1,2021-08-07 10:30:29.747065
-2,-2,-2,-1,-4,-3,-2,-1,2021-08-07 10:30:29.747065
-1,-1,-3,-7,-3,-1,-1,0,2021-08-07 10:30:29.760065
-1,1,2,7,9,2,3,0,2021-08-07 10:30:29.760065
-1,0,-2,-1,2,1,-1,0,2021-08-07 10:30:29.768063
-3,-5,-2,-3,-6,-5,-1,-2,2021-08-07 10:30:29.768063
-2,-2,1,4,4,3,1,1,2021-08-07 10:30:29.783063
0,-1,-2,-9,-15,-8,-2,-1,2021-08-07 10:30:29.783063
3,2,3,11,19,7,2,0,2021-08-07 10:30:29.784063
-1,1,-3,-4,-4,-4,-2,-2,2021-08-07 10:30:29.784063
1,0,0,2,0,-1,0,-2,2021-08-07 10:30:29.806064
-2,-4,-4,-5,-7,-5,-3,-1,2021-08-07 10:30:29.806064
-1,-4,-2,-5,-10,-4,-2,-3,2021-08-07 10:30:29.807065
2,1,3,4,13,6,2,1,2021-08-07 10:30:29.807065
0,0,1,7,5,1,-1,-1,2021-08-07 10:30:29.820063
-1,1,-2,-3,-3,-1,0,0,2021-08-07 10:30:29.820063
-1,-2,-2,-2,-9,-4,-2,-2,2021-08-07 10:30:29.828064
-1,-1,-1,-2,1,2,1,1,2021-08-07 10:30:29.828064
-2,0,-2,-6,-10,-4,-1,0,2021-08-07 10:30:29.843064
3,1,1,7,18,8,2,3,2021-08-07 10:30:29.843064
-1,-1,0,-1,-4,-1,-3,0,2021-08-07 10:30:29.844064
0,-1,0,-1,-1,0,0,-3,2021-08-07 10:30:29.844064
1,-1,-2,-4,-5,-4,-2,1,2021-08-07 10:30:29.866064
0,-1,-4,-7,-12,-6,-3,-3,2021-08-07 10:30:29.866064
-1,-1,1,2,0,1,1,1,2021-08-07 10:30:29.867065
1,1,3,8,16,5,1,1,2021-08-07 10:30:29.867065
-1,-2,-1,-3,-2,0,-2,-2,2021-08-07 10:30:29.880065
0,2,3,6,11,4,1,0,2021-08-07 10:30:29.880065
-1,-1,-3,-4,-7,-4,-1,-1,2021-08-07 10:30:29.888064
-1,-3,-6,-14,-16,-7,-4,-3,2021-08-07 10:30:29.888064
0,1,1,1,-1,-1,-1,0,2021-08-07 10:30:29.903064
-3,-5,-4,-4,-4,-1,-2,-2,2021-08-07 10:30:29.903064
-2,-2,-1,-3,-8,-5,-1,-2,2021-08-07 10:30:29.904066
-1,0,-1,0,2,-1,-3,0,2021-08-07 10:30:29.904066
0,0,0,3,8,0,1,1,2021-08-07 10:30:29.926064
0,-1,-3,0,-4,-2,-2,-3,2021-08-07 10:30:29.926064
0,0,-3,-5,-1,2,1,0,2021-08-07 10:30:29.927065
-1,-2,1,0,-4,-2,-1,-1,2021-08-07 10:30:29.927065
-2,-2,-1,-2,-2,-3,-2,0,2021-08-07 10:30:29.956064
-2,-1,-1,1,1,-2,-1,-1,2021-08-07 10:30:29.956064
-1,-2,-5,-12,-13,-5,-4,-1,2021-08-07 10:30:29.957065
1,5,5,8,4,2,3,1,2021-08-07 10:30:29.957065
-1,-2,-1,4,15,7,0,-1,2021-08-07 10:30:29.963063
-1,-1,0,-3,-4,-3,-1,-2,2021-08-07 10:30:29.963063
1,1,2,2,4,2,1,0,2021-08-07 10:30:29.964064
-1,-2,-7,-11,-18,-8,-3,0,2021-08-07 10:30:29.964064
1,1,3,9,-1,1,1,0,2021-08-07 10:30:29.986064
0,1,3,9,15,6,1,0,2021-08-07 10:30:29.987065
0,0,2,9,14,5,1,1,2021-08-07 10:30:29.987065
-3,-3,-2,-2,-5,-2,-2,-1,2021-08-07 10:30:29.987065
-2,-3,-4,-12,-13,-5,-3,-1,2021-08-07 10:30:30.009064
-4,-3,-4,-6,-10,-6,-4,-2,2021-08-07 10:30:30.009064
-1,-1,1,4,1,-1,-3,-2,2021-08-07 10:30:30.009064
0,-2,1,-2,-4,-2,1,-2,2021-08-07 10:30:30.009064
0,0,-1,-2,-3,-2,-1,-2,2021-08-07 10:30:30.023064
0,0,3,9,9,3,2,0,2021-08-07 10:30:30.023064
-1,-1,-1,-2,-8,-4,-2,-3,2021-08-07 10:30:30.024065
0,-2,-2,1,5,2,-1,1,2021-08-07 10:30:30.024065
-2,-2,-2,-7,-8,-4,-2,-1,2021-08-07 10:30:30.046095
0,0,-2,-3,-5,-3,-1,0,2021-08-07 10:30:30.046095
-1,0,-1,4,0,-2,1,-1,2021-08-07 10:30:30.047095
0,-1,-1,-4,-1,0,1,-1,2021-08-07 10:30:30.047095
1,2,1,5,3,0,2,-1,2021-08-07 10:30:30.069095
0,-2,-3,-6,-5,-3,0,-1,2021-08-07 10:30:30.069095
-1,-2,-3,-5,-6,-3,-3,-2,2021-08-07 10:30:30.069095
-1,-4,-3,-5,-3,-2,-2,-2,2021-08-07 10:30:30.070098
-2,-2,0,2,5,1,-1,-1,2021-08-07 10:30:30.083095
2,1,-2,-5,-13,-3,0,0,2021-08-07 10:30:30.083095
-3,-4,-8,-12,-10,-4,-3,-2,2021-08-07 10:30:30.084096
0,3,6,21,31,11,5,1,2021-08-07 10:30:30.084096
-1,-1,0,1,1,0,0,0,2021-08-07 10:30:30.106096
-3,-1,1,-1,0,-2,-1,-3,2021-08-07 10:30:30.106096
-2,1,0,-3,-6,-2,-1,-1,2021-08-07 10:30:30.107095
-1,-2,-5,-11,-18,-9,-7,-2,2021-08-07 10:30:30.107095
0,1,1,-1,4,4,0,0,2021-08-07 10:30:30.129095
-1,-2,-2,0,2,0,0,-2,2021-08-07 10:30:30.129095
0,1,0,5,3,2,1,3,2021-08-07 10:30:30.129095
0,-2,-2,-2,-1,0,0,0,2021-08-07 10:30:30.130096
-4,-3,-2,-2,-3,-3,-1,-2,2021-08-07 10:30:30.143095
-4,-3,-1,-1,0,1,-2,-2,2021-08-07 10:30:30.143095
-2,-2,3,5,9,2,0,-2,2021-08-07 10:30:30.144095
-1,1,-1,-2,-5,-3,-3,-1,2021-08-07 10:30:30.144095
0,0,-1,-2,-5,-3,-4,-1,2021-08-07 10:30:30.166095
2,0,0,-2,-1,-2,0,1,2021-08-07 10:30:30.166095
1,1,0,1,5,1,1,-1,2021-08-07 10:30:30.167096
0,0,-2,-3,-5,-2,-2,-1,2021-08-07 10:30:30.167096
-2,0,0,-2,-1,-1,2,-1,2021-08-07 10:30:30.189095
0,0,-1,1,2,2,1,1,2021-08-07 10:30:30.189095
0,-2,1,1,2,0,-1,-1,2021-08-07 10:30:30.190096
-2,-2,-3,-3,-4,-1,-1,-1,2021-08-07 10:30:30.190096
0,-1,0,-1,-2,0,-1,-1,2021-08-07 10:30:30.202094
-1,-1,-1,-1,-1,-1,-2,-1,2021-08-07 10:30:30.203097
0,-2,-3,-6,-7,-2,-1,0,2021-08-07 10:30:30.211094
0,-1,2,5,6,1,1,0,2021-08-07 10:30:30.211094
-3,-2,-2,-2,-5,-4,-2,0,2021-08-07 10:30:30.226095
-1,0,2,-2,-2,0,0,1,2021-08-07 10:30:30.226095
2,0,4,7,13,5,1,2,2021-08-07 10:30:30.228096
-2,-1,-1,-1,-2,-2,-3,-2,2021-08-07 10:30:30.228096
-1,-2,-1,-2,-2,-1,-1,-1,2021-08-07 10:30:30.248612
-2,-3,-4,-8,-13,-5,-4,0,2021-08-07 10:30:30.248612
-2,0,-2,-1,-2,-3,-1,-1,2021-08-07 10:30:30.250612
-1,-1,1,3,3,3,0,-1,2021-08-07 10:30:30.250612
0,1,-1,0,0,1,-1,-2,2021-08-07 10:30:30.262611
-1,-2,-2,1,-1,0,0,0,2021-08-07 10:30:30.262611
0,-1,-1,-2,-2,-2,-2,-1,2021-08-07 10:30:30.271613
-1,-2,-1,-3,-1,-2,1,-2,2021-08-07 10:30:30.271613
-3,-2,-3,-4,-5,-5,-2,-1,2021-08-07 10:30:30.286643
1,-1,-2,-3,0,-1,1,0,2021-08-07 10:30:30.286643
1,1,4,9,7,4,1,0,2021-08-07 10:30:30.287644
-2,-1,-5,-6,-9,-4,-3,-2,2021-08-07 10:30:30.287644
1,-2,-1,1,3,1,-1,-2,2021-08-07 10:30:30.308644
-1,0,-1,-1,-7,-4,-1,-1,2021-08-07 10:30:30.308644
-1,-2,-1,-2,3,1,-2,0,2021-08-07 10:30:30.310644
0,2,2,5,12,6,1,1,2021-08-07 10:30:30.310644
-1,0,0,2,8,1,1,-1,2021-08-07 10:30:30.322644
-1,1,0,1,-2,-1,0,1,2021-08-07 10:30:30.322644
-3,-1,-5,-11,-12,-6,-5,-3,2021-08-07 10:30:30.338643
2,0,2,5,7,2,-1,2,2021-08-07 10:30:30.338643
0,0,-1,-2,-2,-1,0,1,2021-08-07 10:30:30.346643
-1,-2,-2,-5,-7,-3,-2,-3,2021-08-07 10:30:30.346643
-5,-3,-4,-5,-8,-6,-2,-2,2021-08-07 10:30:30.347643
-1,-1,-1,-1,-1,1,0,0,2021-08-07 10:30:30.347643
-1,-3,-3,-5,-6,-3,-2,-1,2021-08-07 10:30:30.368643
2,1,1,6,10,4,0,0,2021-08-07 10:30:30.368643
-1,-3,-1,-1,-8,-4,-2,-2,2021-08-07 10:30:30.370645
0,0,2,7,7,0,-1,0,2021-08-07 10:30:30.370645
-2,-1,0,0,-2,1,0,-1,2021-08-07 10:30:30.382644
-4,-3,-2,-6,-6,-3,-1,-2,2021-08-07 10:30:30.382644
0,-1,0,6,5,2,1,1,2021-08-07 10:30:30.391644
-2,-2,-2,-2,-6,-3,-1,-1,2021-08-07 10:30:30.391644
0,-2,0,-5,-6,-2,-2,0,2021-08-07 10:30:30.406644
0,0,-1,-2,3,1,-2,0,2021-08-07 10:30:30.406644
0,1,1,2,-1,-1,-2,0,2021-08-07 10:30:30.407643
-2,-1,0,-1,-5,1,1,-2,2021-08-07 10:30:30.407643
0,0,2,4,7,2,0,1,2021-08-07 10:30:30.428643
-2,-1,-2,0,1,-1,1,-2,2021-08-07 10:30:30.428643
1,-2,-1,0,2,0,0,-2,2021-08-07 10:30:30.430642
-2,-2,-4,-9,-15,-6,-3,-2,2021-08-07 10:30:30.430642
-1,-1,-1,-3,-6,-3,-2,-1,2021-08-07 10:30:30.442644
-2,-3,-1,-5,-7,-4,-2,-1,2021-08-07 10:30:30.442644
3,3,5,17,24,12,6,3,2021-08-07 10:30:30.451643
-1,-2,-1,0,-1,-2,1,-2,2021-08-07 10:30:30.451643
0,-1,0,2,5,2,0,0,2021-08-07 10:30:30.466643
-1,-2,-1,-3,-9,-5,-3,-2,2021-08-07 10:30:30.466643
-2,-1,-2,-5,-4,-2,-4,-2,2021-08-07 10:30:30.467642
-1,-1,-2,-1,2,0,-1,-1,2021-08-07 10:30:30.467642
1,1,2,8,5,2,1,1,2021-08-07 10:30:30.488643
0,1,0,3,0,0,-1,-1,2021-08-07 10:30:30.488643
-2,-2,-4,-7,-9,-4,-2,-2,2021-08-07 10:30:30.490643
-2,-1,-3,-2,4,-1,-1,0,2021-08-07 10:30:30.490643
-2,-1,-2,-5,-5,-2,0,-3,2021-08-07 10:30:30.502642
1,1,1,1,2,2,0,0,2021-08-07 10:30:30.502642
-1,-1,-2,-1,-2,-2,0,0,2021-08-07 10:30:30.511642
-1,-1,-3,-5,-6,-2,-1,-1,2021-08-07 10:30:30.511642
0,1,1,2,0,-1,1,0,2021-08-07 10:30:30.526644
-1,0,2,7,11,3,0,1,2021-08-07 10:30:30.526644
-1,-1,0,-3,-4,-2,0,-1,2021-08-07 10:30:30.527643
-2,-2,0,-2,-6,-3,-2,-2,2021-08-07 10:30:30.527643
-1,-1,-2,0,-2,0,-3,-2,2021-08-07 10:30:30.548643
-1,-1,0,-1,2,1,0,-1,2021-08-07 10:30:30.548643
0,0,-2,-6,-5,-2,-1,0,2021-08-07 10:30:30.550643
-1,-2,0,-2,-4,-3,-2,0,2021-08-07 10:30:30.550643
-3,-3,-4,-5,-5,-4,-3,-3,2021-08-07 10:30:30.562644
1,-1,2,8,9,4,1,0,2021-08-07 10:30:30.562644
-2,-1,1,-1,-2,0,1,0,2021-08-07 10:30:30.571643
0,4,0,-4,-4,-1,-1,1,2021-08-07 10:30:30.571643
0,0,-2,-6,-4,-1,1,0,2021-08-07 10:30:30.586651
0,-2,1,7,4,0,0,-1,2021-08-07 10:30:30.586651
-2,-1,-2,0,1,0,0,-1,2021-08-07 10:30:30.587643
-3,-4,-3,-2,-4,-4,-2,-2,2021-08-07 10:30:30.587643
-3,-2,-1,-2,-1,-2,-3,-2,2021-08-07 10:30:30.608644
0,0,-3,-4,-1,-1,-1,-2,2021-08-07 10:30:30.608644
-1,-1,-1,-2,-2,-2,-1,-1,2021-08-07 10:30:30.610645
1,0,-1,-2,-2,0,-1,-1,2021-08-07 10:30:30.610645
-1,-1,0,0,-1,-1,-2,0,2021-08-07 10:30:30.622644
-2,-1,-1,-2,-3,-2,0,0,2021-08-07 10:30:30.622644
-1,-1,0,1,2,1,0,-2,2021-08-07 10:30:30.631644
-3,-6,-8,-14,-19,-9,-5,-3,2021-08-07 10:30:30.631644
1,1,1,5,12,6,1,0,2021-08-07 10:30:30.646643
1,3,4,15,14,4,0,2,2021-08-07 10:30:30.646643
2,1,0,-2,1,0,1,-1,2021-08-07 10:30:30.647644
0,1,3,6,9,3,0,0,2021-08-07 10:30:30.647644
-2,-2,-8,-21,-25,-10,-2,0,2021-08-07 10:30:30.668644
0,1,2,8,15,4,1,0,2021-08-07 10:30:30.668644
0,0,-2,1,-5,-1,0,1,2021-08-07 10:30:30.670645
-1,-3,-2,-3,-2,-2,-1,0,2021-08-07 10:30:30.670645
