EMG 1,EMG 2,EMG 3,EMG 4,EMG 5,EMG 6,EMG 7,EMG 8,Timestamp
3,2,3,11,11,7,2,2,2021-08-07 13:02:33.828046
-1,0,-1,-6,-5,-6,-4,-2,2021-08-07 13:02:33.829047
-4,-6,-9,-18,-22,-15,-7,-5,2021-08-07 13:02:33.829047
2,3,4,9,16,7,1,2,2021-08-07 13:02:33.842049
0,1,1,2,1,2,2,1,2021-08-07 13:02:33.842049
-1,-3,-1,4,2,-2,-2,-2,2021-08-07 13:02:33.849046
0,-1,-1,-8,-8,-6,-2,-2,2021-08-07 13:02:33.849046
-3,-5,-7,-20,-30,-19,-11,-4,2021-08-07 13:02:33.865043
-2,-1,0,9,14,8,4,0,2021-08-07 13:02:33.865043
2,2,1,9,10,7,3,2,2021-08-07 13:02:33.867045
-3,0,-1,-7,-5,-1,-1,0,2021-08-07 13:02:33.867045
-3,-4,-4,-6,-6,-5,-4,-3,2021-08-07 13:02:33.888049
-2,-1,-3,1,-6,-5,-3,-1,2021-08-07 13:02:33.888049
2,2,0,1,2,2,1,0,2021-08-07 13:02:33.889048
1,1,1,-5,2,2,2,1,2021-08-07 13:02:33.889048
-2,-5,-5,-12,-23,-16,-7,-4,2021-08-07 13:02:33.909046
1,2,2,4,11,10,4,2,2021-08-07 13:02:33.909046
0,1,2,9,15,10,4,1,2021-08-07 13:02:33.918047
-1,-3,-4,-8,-13,-8,-4,-3,2021-08-07 13:02:33.918047
-2,-1,-2,1,2,1,1,-2,2021-08-07 13:02:33.933048
0,-3,-2,-6,-8,-4,-2,0,2021-08-07 13:02:33.933048
0,0,1,-2,2,4,0,0,2021-08-07 13:02:33.934046
1,-1,-2,-3,-3,-2,-3,-2,2021-08-07 13:02:33.934046
-1,-2,-2,-5,-5,-1,-2,-3,2021-08-07 13:02:33.947046
-1,1,1,8,7,1,0,-1,2021-08-07 13:02:33.947046
-1,-2,-2,-4,-2,-3,-1,-2,2021-08-07 13:02:33.955046
-2,-1,-2,-7,-12,-5,-2,1,2021-08-07 13:02:33.955046
2,1,3,13,21,11,4,2,2021-08-07 13:02:33.962046
-1,-2,-1,-2,-4,-3,-1,0,2021-08-07 13:02:33.962046
1,2,3,4,3,1,0,1,2021-08-07 13:02:33.969046
-1,-2,-1,-5,-5,-3,-1,-1,2021-08-07 13:02:33.969046
-1,-2,-4,-5,-7,-5,-3,-1,2021-08-07 13:02:33.993047
0,-1,3,9,8,2,0,0,2021-08-07 13:02:33.993047
0,-1,-4,-8,-13,-8,-2,-2,2021-08-07 13:02:33.994046
2,4,4,8,13,8,3,2,2021-08-07 13:02:33.994046
-3,-1,-1,-3,-4,-3,-1,1,2021-08-07 13:02:34.008045
0,-3,-4,-3,1,-1,-1,-2,2021-08-07 13:02:34.008045
-1,0,3,5,4,1,0,1,2021-08-07 13:02:34.009044
0,-2,-2,-1,-3,-3,-1,-3,2021-08-07 13:02:34.009044
-2,1,-1,-4,-5,-2,-1,-1,2021-08-07 13:02:34.022046
1,1,2,5,5,3,1,1,2021-08-07 13:02:34.022046
0,-1,-1,4,5,1,-1,-1,2021-08-07 13:02:34.029048
-1,-2,-1,0,-1,-1,0,-2,2021-08-07 13:02:34.029048
0,-2,0,0,1,0,-2,-2,2021-08-07 13:02:34.045046
-3,-2,-4,-12,-15,-10,-4,-3,2021-08-07 13:02:34.045046
1,1,-1,-2,-5,-1,-2,-1,2021-08-07 13:02:34.047046
-2,0,-2,-5,0,-2,-2,-1,2021-08-07 13:02:34.047046
-1,0,0,-3,-10,-5,-2,-1,2021-08-07 13:02:34.068048
2,2,3,12,21,12,6,2,2021-08-07 13:02:34.068048
0,-2,-2,-2,-2,-1,-1,1,2021-08-07 13:02:34.069049
1,1,1,-3,-8,-3,-2,1,2021-08-07 13:02:34.069049
-1,-2,-2,10,14,6,1,-2,2021-08-07 13:02:34.082045
-1,-1,-2,-5,-2,-3,0,1,2021-08-07 13:02:34.082045
-2,0,-1,-1,-3,-1,0,-2,2021-08-07 13:02:34.089047
0,-1,-2,0,-3,-3,0,-2,2021-08-07 13:02:34.089047
-2,-2,-4,-7,-11,-9,-5,-2,2021-08-07 13:02:34.106046
0,2,0,-6,-2,1,-2,1,2021-08-07 13:02:34.106046
0,1,1,5,9,4,1,0,2021-08-07 13:02:34.107047
-2,-1,-1,2,1,0,0,-1,2021-08-07 13:02:34.107047
-1,-1,0,-2,3,0,0,-2,2021-08-07 13:02:34.127047
-3,-3,-3,-2,-8,-4,-4,-3,2021-08-07 13:02:34.128046
0,1,-1,-10,-13,-5,-2,-1,2021-08-07 13:02:34.129047
-2,-2,-1,1,1,0,-1,-1,2021-08-07 13:02:34.129047
-1,-1,-2,-1,0,1,0,-1,2021-08-07 13:02:34.141048
0,0,2,6,6,0,0,1,2021-08-07 13:02:34.142045
-1,-5,-2,1,4,3,0,-1,2021-08-07 13:02:34.150045
0,1,-1,4,3,-2,0,-1,2021-08-07 13:02:34.151047
0,0,-5,-16,-15,-6,-3,0,2021-08-07 13:02:34.165046
3,5,5,13,19,8,3,1,2021-08-07 13:02:34.165046
1,1,0,3,1,-1,-1,0,2021-08-07 13:02:34.167047
-2,-1,-1,-5,0,-1,-2,-2,2021-08-07 13:02:34.167047
-4,-3,-2,-9,-13,-7,-4,-2,2021-08-07 13:02:34.188046
-4,-5,-9,-18,-25,-13,-7,-5,2021-08-07 13:02:34.188046
1,1,2,3,11,8,3,1,2021-08-07 13:02:34.202046
1,2,3,7,12,8,4,2,2021-08-07 13:02:34.202046
1,-1,1,3,3,1,2,0,2021-08-07 13:02:34.203045
-2,-4,-2,-3,-4,-3,-2,-1,2021-08-07 13:02:34.203045
-3,0,-2,4,7,3,1,1,2021-08-07 13:02:34.210047
0,-1,1,-1,-3,-1,0,1,2021-08-07 13:02:34.210047
1,2,2,6,5,3,2,-1,2021-08-07 13:02:34.225049
-1,-2,-4,-7,-7,-6,-2,-2,2021-08-07 13:02:34.225049
-1,-2,-6,-12,-15,-11,-6,-3,2021-08-07 13:02:34.231046
1,4,3,4,1,3,2,2,2021-08-07 13:02:34.231046
2,2,3,9,13,5,2,0,2021-08-07 13:02:34.255043
0,-3,-5,-8,-15,-7,-3,-1,2021-08-07 13:02:34.255043
0,2,1,-3,-4,0,1,0,2021-08-07 13:02:34.257045
2,0,2,9,17,9,3,1,2021-08-07 13:02:34.257045
-1,0,-1,6,3,0,0,-2,2021-08-07 13:02:34.261046
-1,-1,-2,-9,-1,-1,-2,-1,2021-08-07 13:02:34.261046
-2,-2,-3,-9,-11,-5,-3,-2,2021-08-07 13:02:34.270045
-1,-3,-4,-6,-10,-7,-4,-2,2021-08-07 13:02:34.270045
1,-1,1,2,2,1,1,2,2021-08-07 13:02:34.285047
-1,0,1,3,-1,-2,0,0,2021-08-07 13:02:34.285047
-1,-1,-3,0,-1,-2,-1,-1,2021-08-07 13:02:34.287050
-1,-3,-1,2,-2,-3,-2,0,2021-08-07 13:02:34.287050
2,0,2,0,3,2,0,1,2021-08-07 13:02:34.309046
0,1,-5,-8,-1,4,1,0,2021-08-07 13:02:34.309046
-2,-3,-2,-1,-5,-4,-2,-2,2021-08-07 13:02:34.314047
-2,2,1,9,16,11,5,-1,2021-08-07 13:02:34.314047
-3,-2,0,6,4,1,-2,-3,2021-08-07 13:02:34.321045
0,2,3,10,1,-2,0,0,2021-08-07 13:02:34.322046
-1,-1,-3,-3,-4,-4,-2,-1,2021-08-07 13:02:34.330045
-3,-3,-4,-20,-19,-10,-7,-3,2021-08-07 13:02:34.330045
1,0,-4,-5,-6,-4,-1,-1,2021-08-07 13:02:34.345045
-1,-1,1,-2,0,0,-1,0,2021-08-07 13:02:34.345045
2,4,7,25,15,7,4,2,2021-08-07 13:02:34.347045
0,-2,-4,-12,-1,-1,-1,-1,2021-08-07 13:02:34.347045
-3,-4,-3,-10,-10,-6,-5,-2,2021-08-07 13:02:34.368048
0,0,-3,12,9,7,2,0,2021-08-07 13:02:34.368048
0,3,7,2,0,1,2,1,2021-08-07 13:02:34.370046
0,-1,-8,-18,-11,-6,-3,-1,2021-08-07 13:02:34.370046
-4,-3,-1,-5,1,1,-2,-3,2021-08-07 13:02:34.381047
0,-3,-5,-1,1,-1,-1,1,2021-08-07 13:02:34.381047
0,0,3,-1,0,-2,-2,0,2021-08-07 13:02:34.406047
-1,1,4,11,3,0,1,0,2021-08-07 13:02:34.407045
0,1,0,4,0,-1,2,0,2021-08-07 13:02:34.407045
-1,-2,-2,-3,-3,1,0,-2,2021-08-07 13:02:34.407045
