EMG 1,EMG 2,EMG 3,EMG 4,EMG 5,EMG 6,EMG 7,EMG 8,Timestamp
-2,-1,0,-1,-2,-2,-2,-2,2021-08-07 11:38:46.477066
-1,0,0,2,3,2,-1,-1,2021-08-07 11:38:46.477066
-2,-2,-6,-6,-5,-3,-3,-1,2021-08-07 11:38:46.490066
-1,-4,-5,-12,-11,-4,-2,-2,2021-08-07 11:38:46.490066
3,3,4,8,11,5,1,1,2021-08-07 11:38:46.491066
0,2,2,3,5,4,3,2,2021-08-07 11:38:46.492066
-1,-2,-1,-3,-4,-4,-3,-2,2021-08-07 11:38:46.512065
-5,-3,-5,-8,-9,-5,-3,-3,2021-08-07 11:38:46.513066
-4,-3,-6,-9,-6,-3,-3,-2,2021-08-07 11:38:46.514065
-2,-1,-1,1,3,0,-1,1,2021-08-07 11:38:46.514065
2,1,0,3,3,2,1,0,2021-08-07 11:38:46.535065
-1,1,3,0,-1,-2,-2,0,2021-08-07 11:38:46.535065
-1,0,-1,-7,-5,0,1,-1,2021-08-07 11:38:46.537067
1,0,4,6,7,3,0,1,2021-08-07 11:38:46.537067
-1,-2,-1,-2,2,1,0,-1,2021-08-07 11:38:46.550067
0,1,2,7,2,1,0,-1,2021-08-07 11:38:46.551066
-3,-4,-1,-1,-6,-3,-2,-3,2021-08-07 11:38:46.552066
-2,-2,-4,-8,-3,-3,0,-1,2021-08-07 11:38:46.552066
0,0,-1,-2,-6,-3,-2,-1,2021-08-07 11:38:46.572066
0,0,-1,3,1,2,0,1,2021-08-07 11:38:46.573065
-2,-2,-2,3,11,2,1,-1,2021-08-07 11:38:46.574066
-3,-5,-4,-6,-6,-4,-2,-3,2021-08-07 11:38:46.574066
-1,1,1,0,-1,-3,-2,0,2021-08-07 11:38:46.586064
-1,0,0,-2,-4,-4,0,-1,2021-08-07 11:38:46.586064
3,1,-2,-4,-4,0,0,0,2021-08-07 11:38:46.595069
-2,-1,-2,0,-2,0,0,-1,2021-08-07 11:38:46.595069
-7,-6,-6,-9,-12,-7,-3,-4,2021-08-07 11:38:46.610066
3,2,3,8,20,11,4,3,2021-08-07 11:38:46.610066
-3,-4,0,-1,-2,-1,-1,0,2021-08-07 11:38:46.612066
2,1,3,4,2,0,-1,0,2021-08-07 11:38:46.612066
-2,-3,-3,-2,-4,-3,-3,-2,2021-08-07 11:38:46.632065
-1,-2,1,0,-5,-2,-1,-1,2021-08-07 11:38:46.633067
-2,-3,-5,-8,-13,-6,-3,-3,2021-08-07 11:38:46.634067
2,3,4,10,11,4,0,-1,2021-08-07 11:38:46.634067
-1,-1,-3,-7,-6,-2,2,-2,2021-08-07 11:38:46.655067
-3,-2,-2,0,-4,-2,-3,-3,2021-08-07 11:38:46.655067
-2,-1,-2,3,4,0,-3,-1,2021-08-07 11:38:46.657066
4,5,5,9,6,5,3,3,2021-08-07 11:38:46.657066
1,1,1,1,5,2,-1,1,2021-08-07 11:38:46.670066
-1,-2,-1,-3,-4,-2,-2,0,2021-08-07 11:38:46.671068
-4,-2,-4,-6,-6,-2,-2,-1,2021-08-07 11:38:46.672067
-4,-5,-5,-9,-12,-6,-4,-3,2021-08-07 11:38:46.672067
-1,-1,1,6,10,3,-1,-2,2021-08-07 11:38:46.692066
4,4,2,-5,-6,-2,0,-1,2021-08-07 11:38:46.693065
2,-1,-1,1,4,2,-1,-1,2021-08-07 11:38:46.694067
0,0,0,-2,-3,-3,-2,-2,2021-08-07 11:38:46.694067
0,0,-1,-3,-4,-1,-1,1,2021-08-07 11:38:46.715068
-3,-3,-4,-7,-8,-4,-4,-4,2021-08-07 11:38:46.715068
1,1,3,7,4,2,1,-1,2021-08-07 11:38:46.717071
0,1,-1,1,10,4,2,1,2021-08-07 11:38:46.717071
-1,2,4,12,7,1,1,-2,2021-08-07 11:38:46.729069
-2,-2,-4,-6,-9,-3,-1,-2,2021-08-07 11:38:46.729069
2,0,-1,0,1,-1,-1,0,2021-08-07 11:38:46.738071
-4,-5,-6,-12,-14,-6,-3,-1,2021-08-07 11:38:46.738071
1,1,3,0,0,0,0,0,2021-08-07 11:38:46.752066
0,-1,2,3,7,4,1,2,2021-08-07 11:38:46.753065
-3,-1,1,3,3,0,-1,-1,2021-08-07 11:38:46.754065
-1,-1,-2,-6,-11,-6,-2,-1,2021-08-07 11:38:46.754065
-4,-5,-11,-25,-26,-11,-5,-4,2021-08-07 11:38:46.775065
0,0,0,0,1,-1,0,1,2021-08-07 11:38:46.775065
2,2,5,11,-4,-2,0,1,2021-08-07 11:38:46.777066
3,1,1,9,20,9,3,1,2021-08-07 11:38:46.777066
-2,-2,-2,1,16,10,1,1,2021-08-07 11:38:46.789068
1,3,6,21,34,13,5,0,2021-08-07 11:38:46.790065
-6,-5,-8,-19,-39,-18,-8,-4,2021-08-07 11:38:46.796069
0,0,1,2,2,0,0,0,2021-08-07 11:38:46.796069
-3,-4,-4,-9,-21,-10,-5,-2,2021-08-07 11:38:46.812066
-3,-3,-4,-11,-11,-6,-3,-2,2021-08-07 11:38:46.813066
1,0,0,1,8,4,0,0,2021-08-07 11:38:46.814069
-3,-2,-1,-11,-28,-14,-5,-4,2021-08-07 11:38:46.814069
0,-1,1,2,2,1,-1,1,2021-08-07 11:38:46.842066
-2,-1,-2,5,5,2,-1,-1,2021-08-07 11:38:46.843067
3,3,3,2,4,4,3,2,2021-08-07 11:38:46.844066
-3,-3,-3,-3,-3,-1,-2,-2,2021-08-07 11:38:46.844066
1,0,1,0,0,-2,0,0,2021-08-07 11:38:46.857065
-2,-3,-1,-1,-2,0,0,1,2021-08-07 11:38:46.858067
-3,-3,-6,-7,-7,-7,-2,-2,2021-08-07 11:38:46.859066
2,1,1,5,12,5,2,-1,2021-08-07 11:38:46.859066
4,7,7,13,10,4,3,2,2021-08-07 11:38:46.872065
-6,-8,-10,-22,-42,-19,-7,-5,2021-08-07 11:38:46.873066
1,-1,4,21,49,19,4,1,2021-08-07 11:38:46.874065
3,1,-2,-10,-12,-3,-1,3,2021-08-07 11:38:46.874065
-2,-4,-3,4,-8,-5,0,1,2021-08-07 11:38:46.895065
-4,-3,-4,-3,-12,-3,-2,-2,2021-08-07 11:38:46.895065
-2,2,5,7,23,6,0,-3,2021-08-07 11:38:46.897066
-3,-1,3,8,7,3,1,-1,2021-08-07 11:38:46.897066
-2,-1,-1,-2,6,1,0,-3,2021-08-07 11:38:46.917067
1,0,-2,-9,-15,-8,-6,-2,2021-08-07 11:38:46.918068
0,-1,-3,-8,-19,-11,-5,-3,2021-08-07 11:38:46.919065
0,-1,-1,3,0,-2,-2,-1,2021-08-07 11:38:46.919065
1,-3,-4,-6,-2,1,2,3,2021-08-07 11:38:46.931065
1,-3,-3,1,3,2,3,-1,2021-08-07 11:38:46.931065
-2,-3,-5,-10,-11,-5,-5,-2,2021-08-07 11:38:46.940066
3,3,3,7,6,5,2,2,2021-08-07 11:38:46.940066
-2,-4,-2,-8,-10,-5,-2,-2,2021-08-07 11:38:46.955069
1,3,1,-1,12,4,2,0,2021-08-07 11:38:46.955069
-4,-4,-5,-8,-20,-8,-3,-2,2021-08-07 11:38:46.956069
0,2,6,19,28,13,4,0,2021-08-07 11:38:46.957065
-4,-2,-3,3,3,1,-2,-2,2021-08-07 11:38:46.978069
-2,0,-2,-8,-11,-4,-4,-1,2021-08-07 11:38:46.978069
-1,-1,-1,5,-1,-1,-1,2,2021-08-07 11:38:46.979069
-2,-2,-5,-9,-12,-6,-3,-2,2021-08-07 11:38:46.979069
0,-2,-1,4,10,3,-1,-1,2021-08-07 11:38:46.991066
-2,-3,2,7,13,3,0,-2,2021-08-07 11:38:46.991066
2,2,-1,-12,-12,-2,0,1,2021-08-07 11:38:47.000070
-1,-1,0,0,-2,-4,-2,1,2021-08-07 11:38:47.000070
1,2,2,5,0,1,-3,0,2021-08-07 11:38:47.015068
2,3,5,13,15,7,3,2,2021-08-07 11:38:47.015068
-1,-2,-2,-2,4,0,1,-3,2021-08-07 11:38:47.016068
-4,-6,-9,-29,-44,-19,-8,-3,2021-08-07 11:38:47.017068
2,1,3,8,20,7,3,2,2021-08-07 11:38:47.038066
-1,-1,-1,4,13,8,1,-2,2021-08-07 11:38:47.038066
1,1,4,9,10,4,1,1,2021-08-07 11:38:47.044067
-3,-4,-4,-10,-24,-11,-6,-4,2021-08-07 11:38:47.044067
1,0,0,4,13,4,1,0,2021-08-07 11:38:47.060069
0,-3,-3,-16,-24,-9,-4,-2,2021-08-07 11:38:47.060069
0,-1,-1,3,7,2,0,-1,2021-08-07 11:38:47.061067
-1,-1,-2,-2,-1,-2,-2,-2,2021-08-07 11:38:47.062069
-2,-1,-2,-8,-15,-8,-3,-1,2021-08-07 11:38:47.075066
0,-1,-1,0,3,0,1,0,2021-08-07 11:38:47.076070
-3,-4,-7,-15,-19,-9,-4,-3,2021-08-07 11:38:47.076070
-1,-3,-2,1,-1,-2,-2,-1,2021-08-07 11:38:47.077066
3,2,6,13,30,14,2,1,2021-08-07 11:38:47.098067
2,2,0,2,-2,-3,-2,1,2021-08-07 11:38:47.098067
-5,-4,-5,-10,-18,-7,-3,-4,2021-08-07 11:38:47.099069
0,0,2,3,8,4,3,2,2021-08-07 11:38:47.099069
-2,-1,-3,-4,-15,-5,-4,0,2021-08-07 11:38:47.120067
1,-1,4,15,24,11,4,3,2021-08-07 11:38:47.120067
2,3,3,-4,-2,0,1,0,2021-08-07 11:38:47.121067
-1,-1,-6,-8,-8,-5,-2,-1,2021-08-07 11:38:47.122070
1,2,0,5,2,2,3,0,2021-08-07 11:38:47.135067
0,0,0,6,12,3,0,1,2021-08-07 11:38:47.135067
-1,-3,-2,-3,-3,-2,-1,-1,2021-08-07 11:38:47.136068
0,1,3,9,11,5,0,1,2021-08-07 11:38:47.137068
-5,-6,-8,-25,-39,-17,-8,-4,2021-08-07 11:38:47.157063
-1,1,2,9,6,2,0,0,2021-08-07 11:38:47.158065
0,0,1,8,16,8,1,1,2021-08-07 11:38:47.159065
-1,-3,-4,-7,-8,-3,-3,-2,2021-08-07 11:38:47.159065
1,0,0,0,0,-1,1,1,2021-08-07 11:38:47.180066
-3,-3,-5,-8,-8,-4,-2,-3,2021-08-07 11:38:47.180066
0,0,1,2,-1,-2,-1,0,2021-08-07 11:38:47.182067
-8,-8,-8,-12,-14,-6,-6,-6,2021-08-07 11:38:47.182067
6,7,8,21,23,12,7,4,2021-08-07 11:38:47.194064
1,1,2,1,0,1,-2,-2,2021-08-07 11:38:47.195066
1,1,0,-2,-4,-1,1,-1,2021-08-07 11:38:47.201066
-1,-2,-3,-1,-4,-3,0,-1,2021-08-07 11:38:47.201066
-4,-8,-6,-10,-14,-7,-4,-4,2021-08-07 11:38:47.217067
-1,0,-5,-14,-6,-4,-1,-1,2021-08-07 11:38:47.218066
2,2,5,19,15,4,1,1,2021-08-07 11:38:47.219066
0,-2,2,10,13,5,2,0,2021-08-07 11:38:47.219066
-1,2,1,-3,-8,-4,-2,0,2021-08-07 11:38:47.240066
-3,-3,-4,-8,-12,-5,-2,-2,2021-08-07 11:38:47.240066
0,-1,0,-3,1,-2,-3,-1,2021-08-07 11:38:47.242065
1,-1,-1,-4,-6,-2,-1,0,2021-08-07 11:38:47.242065
-1,-1,-2,1,6,-1,-1,0,2021-08-07 11:38:47.254067
0,1,4,9,8,5,1,0,2021-08-07 11:38:47.254067
0,-1,-3,-5,-3,0,-1,0,2021-08-07 11:38:47.261065
0,-1,0,0,-4,0,-1,0,2021-08-07 11:38:47.261065
-1,0,-1,2,13,2,0,-1,2021-08-07 11:38:47.278069
-1,-2,-1,-4,-9,-5,-1,-2,2021-08-07 11:38:47.278069
-1,-3,-1,-2,-4,-2,-1,0,2021-08-07 11:38:47.279067
-1,-2,-4,-8,-6,-3,-2,0,2021-08-07 11:38:47.279067
4,4,4,6,7,4,3,2,2021-08-07 11:38:47.300068
2,4,4,8,3,1,1,-1,2021-08-07 11:38:47.300068
-3,-1,-2,3,4,2,0,0,2021-08-07 11:38:47.302067
-2,-2,0,3,1,-2,-1,-2,2021-08-07 11:38:47.302067
-2,0,-3,-15,-19,-7,-2,-2,2021-08-07 11:38:47.314067
0,-3,-6,-15,-17,-8,-3,2,2021-08-07 11:38:47.315066
1,2,4,15,29,12,4,0,2021-08-07 11:38:47.321068
0,3,8,24,14,7,4,2,2021-08-07 11:38:47.321068
-1,-2,-2,1,2,1,0,0,2021-08-07 11:38:47.338067
-1,-2,-1,-6,-9,-6,-2,-1,2021-08-07 11:38:47.338067
-5,-5,-9,-21,-25,-12,-8,-5,2021-08-07 11:38:47.339067
-2,2,0,1,13,4,1,0,2021-08-07 11:38:47.339067
-2,-2,-2,-4,-6,-1,0,-2,2021-08-07 11:38:47.360067
-1,-2,-2,10,11,3,0,-2,2021-08-07 11:38:47.360067
-2,-1,-1,0,-2,-1,-1,-1,2021-08-07 11:38:47.362069
3,5,3,0,6,3,1,2,2021-08-07 11:38:47.362069
-3,-2,-4,-13,-26,-8,-4,-2,2021-08-07 11:38:47.374065
0,-2,-3,1,22,7,0,-1,2021-08-07 11:38:47.375070
0,-3,-1,1,-6,-3,0,0,2021-08-07 11:38:47.381065
-1,-2,-6,-9,-4,-1,-3,-1,2021-08-07 11:38:47.381065
-2,-2,0,6,6,2,0,-1,2021-08-07 11:38:47.397066
-3,-2,-3,-3,-11,-6,0,-2,2021-08-07 11:38:47.398067
-1,1,-1,-3,-10,-5,-1,-1,2021-08-07 11:38:47.399068
4,6,1,0,4,3,1,2,2021-08-07 11:38:47.399068
-4,-4,-3,2,2,-1,-2,-2,2021-08-07 11:38:47.420068
-2,0,-2,-2,-5,-2,-2,-2,2021-08-07 11:38:47.420068
3,2,3,4,6,3,1,0,2021-08-07 11:38:47.422067
-2,-5,-4,-4,-8,-5,-2,-2,2021-08-07 11:38:47.422067
0,2,0,-1,1,0,0,1,2021-08-07 11:38:47.434066
-1,-1,-2,-5,-11,-4,-2,-1,2021-08-07 11:38:47.435066
-5,-4,-5,-8,-4,-2,-4,-1,2021-08-07 11:38:47.441064
2,4,5,6,5,2,2,2,2021-08-07 11:38:47.442068
0,-1,-1,0,-2,0,1,-1,2021-08-07 11:38:47.465065
-1,-1,-3,-11,-11,-4,-2,0,2021-08-07 11:38:47.465065
-1,-3,-5,-6,-8,-4,-3,-4,2021-08-07 11:38:47.467069
1,0,4,13,25,10,1,0,2021-08-07 11:38:47.467069
0,0,3,18,23,8,1,1,2021-08-07 11:38:47.480069
-3,-4,-2,-3,-9,-2,-2,0,2021-08-07 11:38:47.480069
1,3,2,-2,2,0,1,1,2021-08-07 11:38:47.486065
-5,-5,-5,-15,-19,-10,-5,-5,2021-08-07 11:38:47.486065
-2,-1,-4,-11,-18,-8,-4,-2,2021-08-07 11:38:47.494067
-1,0,-1,3,4,2,0,-1,2021-08-07 11:38:47.495066
-1,-2,-1,5,16,7,6,3,2021-08-07 11:38:47.501065
1,0,2,5,0,0,-1,0,2021-08-07 11:38:47.502067
-1,1,0,-2,0,-3,-2,-2,2021-08-07 11:38:47.517067
4,3,2,0,-3,3,8,4,2021-08-07 11:38:47.518067
2,0,-2,-4,-8,0,-2,0,2021-08-07 11:38:47.519067
-5,-4,-2,-2,-1,-9,-13,-9,2021-08-07 11:38:47.519067
-10,-11,-12,-10,-12,-14,-13,-7,2021-08-07 11:38:47.540066
1,2,4,-5,-12,-7,-1,0,2021-08-07 11:38:47.540066
1,1,3,8,10,6,2,0,2021-08-07 11:38:47.541070
-2,-2,0,9,15,11,6,1,2021-08-07 11:38:47.542067
6,5,4,-4,-7,8,11,7,2021-08-07 11:38:47.554067
2,1,3,13,15,13,9,4,2021-08-07 11:38:47.554067
-2,-1,-2,-5,-12,-10,-10,-6,2021-08-07 11:38:47.563066
-13,-10,-9,-16,-26,-25,-21,-13,2021-08-07 11:38:47.563066
-2,1,-3,-8,-2,-4,-4,-3,2021-08-07 11:38:47.577065
-2,-2,3,16,18,6,3,-1,2021-08-07 11:38:47.577065
5,3,2,4,3,9,9,6,2021-08-07 11:38:47.584066
0,-3,-6,-13,-11,-2,2,1,2021-08-07 11:38:47.584066
3,0,3,11,4,3,5,3,2021-08-07 11:38:47.600066
2,0,0,-6,0,2,0,1,2021-08-07 11:38:47.600066
-8,-7,-5,-3,-5,-6,-9,-9,2021-08-07 11:38:47.602065
-1,2,5,8,7,5,0,-2,2021-08-07 11:38:47.602065
-4,-4,-5,-14,-18,-7,-3,-5,2021-08-07 11:38:47.614066
3,4,3,8,10,1,-2,1,2021-08-07 11:38:47.614066
-4,-4,0,5,5,-3,-3,-2,2021-08-07 11:38:47.623067
5,2,-4,-16,-17,-4,5,4,2021-08-07 11:38:47.623067
1,0,4,10,19,4,1,1,2021-08-07 11:38:47.637069
-4,-2,-3,-9,-10,-6,-8,-3,2021-08-07 11:38:47.638066
-2,-2,-1,6,12,3,2,-1,2021-08-07 11:38:47.639066
5,5,6,14,12,9,5,4,2021-08-07 11:38:47.639066
-3,-1,-1,-1,-11,-6,-3,-3,2021-08-07 11:38:47.659065
-5,-5,-7,-8,-12,-8,-5,-4,2021-08-07 11:38:47.659065
0,-1,-1,-8,-8,-4,1,0,2021-08-07 11:38:47.668066
-1,-1,1,4,6,4,3,2,2021-08-07 11:38:47.668066
0,-1,2,7,12,4,-1,-1,2021-08-07 11:38:47.674069
-5,-7,-5,-6,-12,-7,-6,-5,2021-08-07 11:38:47.674069
4,5,4,7,6,3,1,3,2021-08-07 11:38:47.683071
0,0,2,4,7,4,2,0,2021-08-07 11:38:47.683071
-2,-3,-3,-2,0,-1,-1,-1,2021-08-07 11:38:47.697066
-1,-1,-2,-4,-4,-3,-2,-2,2021-08-07 11:38:47.698064
-2,-3,-1,-4,-2,-3,-2,-2,2021-08-07 11:38:47.699067
1,1,0,-4,-7,-2,-1,1,2021-08-07 11:38:47.699067
1,-1,-1,1,0,1,-1,0,2021-08-07 11:38:47.720065
-1,1,3,3,7,2,-1,-1,2021-08-07 11:38:47.720065
-6,-5,-8,-17,-20,-10,-5,-3,2021-08-07 11:38:47.722065
3,2,2,6,10,5,3,3,2021-08-07 11:38:47.722065
1,0,-1,1,5,4,0,0,2021-08-07 11:38:47.734070
-5,-5,-6,-10,-14,-10,-6,-6,2021-08-07 11:38:47.734070
1,3,2,-1,-4,0,0,1,2021-08-07 11:38:47.743067
1,2,1,6,13,7,3,2,2021-08-07 11:38:47.743067
1,0,4,8,24,7,1,0,2021-08-07 11:38:47.772067
0,1,0,4,2,1,1,0,2021-08-07 11:38:47.773071
-3,-5,-4,-6,-11,-5,-2,-4,2021-08-07 11:38:47.774066
-2,-4,-7,-5,-11,-8,-3,-1,2021-08-07 11:38:47.774066
-3,-3,-5,-11,-15,-7,-3,-3,2021-08-07 11:38:47.780066
5,5,2,6,7,1,2,5,2021-08-07 11:38:47.780066
-3,-3,-5,-1,1,-2,-2,0,2021-08-07 11:38:47.782068
-3,-3,-1,4,3,-1,-1,-2,2021-08-07 11:38:47.782068
1,3,1,-3,-8,-3,0,1,2021-08-07 11:38:47.794065
0,1,-1,-5,-2,-1,-1,1,2021-08-07 11:38:47.794065
-1,-1,-1,1,-1,-2,-1,-2,2021-08-07 11:38:47.803068
-2,-6,-7,-15,-14,-8,-4,-4,2021-08-07 11:38:47.803068
0,-2,1,4,2,0,-1,0,2021-08-07 11:38:47.818065
0,0,3,11,13,8,0,0,2021-08-07 11:38:47.818065
0,-2,0,0,7,1,0,0,2021-08-07 11:38:47.819065
0,1,1,-1,-2,-1,1,1,2021-08-07 11:38:47.819065
-2,-1,-3,-6,-6,-3,-2,-2,2021-08-07 11:38:47.840066
-3,-3,0,-4,-8,-4,-3,-2,2021-08-07 11:38:47.840066
-1,0,0,-3,-5,-2,-1,-1,2021-08-07 11:38:47.842068
-2,0,1,3,3,0,-1,-2,2021-08-07 11:38:47.842068
-1,-2,-2,2,-3,-1,1,-1,2021-08-07 11:38:47.854066
0,1,1,8,7,1,1,0,2021-08-07 11:38:47.854066
-2,-1,-3,-5,-5,-3,-3,-1,2021-08-07 11:38:47.863069
-1,-2,-3,-3,-9,-4,-3,-2,2021-08-07 11:38:47.863069
2,3,1,-2,2,4,0,1,2021-08-07 11:38:47.877066
-3,-3,1,13,19,7,1,-2,2021-08-07 11:38:47.878069
-1,0,0,-1,-3,-1,-1,-1,2021-08-07 11:38:47.879068
0,0,0,0,0,0,0,-1,2021-08-07 11:38:47.879068
-1,0,-3,-7,-14,-6,-1,-2,2021-08-07 11:38:47.900068
-4,-4,-7,-17,-13,-7,-4,-3,2021-08-07 11:38:47.900068
3,3,6,16,12,6,4,3,2021-08-07 11:38:47.901066
-5,-5,-7,-17,-15,-7,-3,-1,2021-08-07 11:38:47.902065
1,0,7,26,21,7,3,0,2021-08-07 11:38:47.914069
1,1,0,0,5,2,0,0,2021-08-07 11:38:47.914069
