EMG 1,EMG 2,EMG 3,EMG 4,EMG 5,EMG 6,EMG 7,EMG 8,Timestamp
-4,-7,-6,-6,-10,-6,-5,-4,2021-08-07 12:14:25.305747
1,2,2,-5,-4,-1,0,0,2021-08-07 12:14:25.319747
-1,0,1,5,1,2,2,2,2021-08-07 12:14:25.319747
0,1,2,1,-1,0,-1,-1,2021-08-07 12:14:25.321747
-3,-3,-5,-3,-4,-3,-2,-1,2021-08-07 12:14:25.321747
-2,0,-2,-3,-5,-1,-3,-1,2021-08-07 12:14:25.342751
-3,-5,-5,-10,-9,-6,-3,-3,2021-08-07 12:14:25.342751
0,0,-2,-3,1,0,0,-1,2021-08-07 12:14:25.343749
0,0,1,6,8,4,2,-1,2021-08-07 12:14:25.343749
1,1,4,15,7,2,1,1,2021-08-07 12:14:25.355750
1,2,0,-1,0,0,0,0,2021-08-07 12:14:25.356749
-2,-2,-1,2,0,-1,-1,-3,2021-08-07 12:14:25.365264
-2,-2,-7,-16,-14,-8,-2,0,2021-08-07 12:14:25.365264
-1,-1,-4,-15,-11,-8,-3,-2,2021-08-07 12:14:25.380263
0,0,3,10,10,3,0,-1,2021-08-07 12:14:25.380263
-1,-2,-2,1,3,0,1,-1,2021-08-07 12:14:25.381266
-2,-2,-2,-1,0,-2,-2,-3,2021-08-07 12:14:25.381266
0,0,2,1,-3,-2,-1,-1,2021-08-07 12:14:25.402266
1,0,0,0,2,2,1,1,2021-08-07 12:14:25.402266
-2,-4,-4,-8,-8,-4,-2,-3,2021-08-07 12:14:25.404264
-2,-3,-6,-12,-11,-7,-4,-1,2021-08-07 12:14:25.404264
1,3,7,18,16,9,4,2,2021-08-07 12:14:25.416264
1,1,0,-1,5,2,0,1,2021-08-07 12:14:25.416264
0,0,1,0,-1,1,0,0,2021-08-07 12:14:25.425265
-3,-3,-6,-7,-6,-6,-3,-2,2021-08-07 12:14:25.425265
0,-3,-5,-16,-12,-4,-1,-1,2021-08-07 12:14:25.440265
0,2,9,24,24,10,6,1,2021-08-07 12:14:25.440265
0,-1,-3,-6,-5,-3,-2,0,2021-08-07 12:14:25.441267
-2,-3,2,4,4,1,-2,-2,2021-08-07 12:14:25.442265
0,1,-6,-11,-12,-6,-3,0,2021-08-07 12:14:25.462263
1,0,0,3,-3,-2,0,1,2021-08-07 12:14:25.462263
-1,0,-3,-4,-3,-4,-3,-1,2021-08-07 12:14:25.464264
-1,-2,-1,0,-2,-2,0,-2,2021-08-07 12:14:25.464264
-1,-1,1,2,3,3,0,-2,2021-08-07 12:14:25.485265
-5,-6,-10,-14,-14,-9,-6,-4,2021-08-07 12:14:25.485265
2,4,2,7,8,4,3,2,2021-08-07 12:14:25.486263
2,3,1,-1,-1,1,0,1,2021-08-07 12:14:25.486263
-4,-3,-2,-3,-4,-4,-3,-2,2021-08-07 12:14:25.500264
-1,0,-2,-6,-2,0,-1,-2,2021-08-07 12:14:25.500264
-1,0,5,10,7,4,0,0,2021-08-07 12:14:25.501264
0,1,2,8,6,3,-1,0,2021-08-07 12:14:25.501264
-2,-5,-2,-1,-2,-2,-2,-2,2021-08-07 12:14:25.522268
-1,-1,1,-2,-6,-3,-2,-1,2021-08-07 12:14:25.523265
-1,-3,-5,-16,-17,-8,-5,-2,2021-08-07 12:14:25.524268
2,0,6,17,24,11,5,2,2021-08-07 12:14:25.524268
-1,1,-1,1,2,2,0,0,2021-08-07 12:14:25.545264
-3,-2,-2,0,-3,-2,-1,-1,2021-08-07 12:14:25.545264
-5,-6,-8,-17,-18,-10,-5,-4,2021-08-07 12:14:25.546264
0,1,1,-3,-5,-4,-2,-2,2021-08-07 12:14:25.546264
2,3,6,18,24,11,5,2,2021-08-07 12:14:25.560265
0,-1,-3,-3,0,-1,0,-1,2021-08-07 12:14:25.560265
-2,-4,-6,-6,-8,-1,-4,-1,2021-08-07 12:14:25.566265
-2,-3,-3,-10,-15,-7,-4,-2,2021-08-07 12:14:25.566265
1,0,3,6,4,2,0,0,2021-08-07 12:14:25.590266
2,2,1,1,7,5,1,1,2021-08-07 12:14:25.590266
-3,-3,-1,1,-1,-1,-3,-3,2021-08-07 12:14:25.591265
1,2,0,1,-1,0,-1,-2,2021-08-07 12:14:25.591265
-3,-3,-7,-17,-17,-9,-5,-2,2021-08-07 12:14:25.605264
1,3,6,9,5,4,3,1,2021-08-07 12:14:25.605264
2,2,1,9,9,2,3,1,2021-08-07 12:14:25.606263
-3,-4,-4,-2,-3,-2,-2,-2,2021-08-07 12:14:25.606263
-3,-4,-5,-13,-12,-6,-4,-3,2021-08-07 12:14:25.619265
-2,-2,-3,-4,-7,-6,-4,-2,2021-08-07 12:14:25.619265
2,2,5,4,8,4,3,1,2021-08-07 12:14:25.627267
-1,-1,4,9,10,6,1,-1,2021-08-07 12:14:25.627267
-2,-1,0,0,-4,-1,-1,-1,2021-08-07 12:14:25.642266
-2,-4,-3,-8,-5,-4,-3,-4,2021-08-07 12:14:25.642266
-1,-2,-3,3,-1,-1,-2,-3,2021-08-07 12:14:25.644264
0,1,-2,-6,-6,-4,0,2,2021-08-07 12:14:25.644264
-2,-2,-5,-4,-1,-2,-2,-1,2021-08-07 12:14:25.665265
1,1,1,2,1,1,0,-1,2021-08-07 12:14:25.665265
-1,-1,1,-2,-3,-3,-2,-2,2021-08-07 12:14:25.666265
-3,-5,-4,-4,-7,-4,-3,-2,2021-08-07 12:14:25.666265
0,0,-2,0,3,1,0,0,2021-08-07 12:14:25.679262
0,0,2,4,3,2,1,1,2021-08-07 12:14:25.679262
-1,1,3,12,8,3,0,0,2021-08-07 12:14:25.686265
-1,0,-1,-1,1,1,1,0,2021-08-07 12:14:25.686265
-3,-2,-3,-4,-8,-4,-3,-1,2021-08-07 12:14:25.702263
0,0,-2,-7,-5,-1,-2,-1,2021-08-07 12:14:25.702263
-3,-4,-2,-4,-2,-1,0,-2,2021-08-07 12:14:25.704264
0,0,-2,-4,-4,-2,0,1,2021-08-07 12:14:25.704264
0,0,0,2,2,1,1,-1,2021-08-07 12:14:25.725264
0,-3,-3,-5,-3,-2,-2,0,2021-08-07 12:14:25.725264
1,-1,0,-3,0,0,-1,1,2021-08-07 12:14:25.726264
-1,1,0,-1,-2,-2,-1,-1,2021-08-07 12:14:25.726264
1,0,-4,-6,-4,-2,1,0,2021-08-07 12:14:25.739264
-2,-1,-2,-1,-3,-1,-1,-1,2021-08-07 12:14:25.739264
-1,1,-2,2,0,0,-1,-1,2021-08-07 12:14:25.746265
-1,-2,2,7,4,2,-1,-2,2021-08-07 12:14:25.746265
0,-3,-1,-2,-3,-2,0,-1,2021-08-07 12:14:25.762265
-2,-3,-1,0,0,1,-2,-1,2021-08-07 12:14:25.762265
1,2,2,0,4,2,0,0,2021-08-07 12:14:25.764268
0,-1,-3,-8,-7,-3,-2,0,2021-08-07 12:14:25.764268
0,0,2,11,6,1,1,-1,2021-08-07 12:14:25.785266
0,1,-1,-8,-6,-4,0,-2,2021-08-07 12:14:25.785266
-1,0,-1,0,4,1,0,1,2021-08-07 12:14:25.786266
0,1,1,-1,-2,-3,0,-1,2021-08-07 12:14:25.786266
-1,-2,-2,-5,-5,-2,-3,-2,2021-08-07 12:14:25.799264
1,0,-1,1,2,2,1,0,2021-08-07 12:14:25.799264
-2,-1,0,-4,-5,-1,-2,-2,2021-08-07 12:14:25.806271
-3,-2,-4,-4,-3,-2,-2,-3,2021-08-07 12:14:25.806271
-1,-1,-1,-3,-1,1,1,2,2021-08-07 12:14:25.821264
0,0,1,6,2,0,-1,-1,2021-08-07 12:14:25.821264
1,2,4,11,6,1,1,0,2021-08-07 12:14:25.830267
1,-1,-3,0,-1,0,0,-1,2021-08-07 12:14:25.830267
-2,-1,-5,-8,-8,-4,-1,0,2021-08-07 12:14:25.844264
0,-2,-3,-4,2,0,1,3,2021-08-07 12:14:25.844264
0,-1,0,0,0,-1,1,1,2021-08-07 12:14:25.852264
-3,-4,-2,-1,-4,-2,0,0,2021-08-07 12:14:25.852264
-1,-1,1,3,2,2,-1,-3,2021-08-07 12:14:25.867267
-4,-2,0,0,1,1,-2,-2,2021-08-07 12:14:25.868264
-4,-1,-4,-7,-9,-6,-3,-4,2021-08-07 12:14:25.869265
-1,1,2,3,6,2,-2,-1,2021-08-07 12:14:25.869265
0,-2,-1,-5,-6,-4,-2,-1,2021-08-07 12:14:25.881268
-1,-2,-3,-7,-7,-6,-3,1,2021-08-07 12:14:25.881268
2,2,3,11,13,6,4,2,2021-08-07 12:14:25.890265
0,-1,-1,0,-4,-2,-2,0,2021-08-07 12:14:25.890265
0,0,-1,0,-1,0,0,0,2021-08-07 12:14:25.905264
-2,0,1,0,2,2,-1,-1,2021-08-07 12:14:25.905264
-4,-5,-6,-8,-9,-4,-2,-3,2021-08-07 12:14:25.906264
1,1,0,-4,-2,-2,-1,0,2021-08-07 12:14:25.906264
-1,-2,1,2,1,0,0,-1,2021-08-07 12:14:25.927264
1,-2,-4,-9,-7,-4,-1,-1,2021-08-07 12:14:25.927264
0,1,3,14,17,4,1,0,2021-08-07 12:14:25.929266
-1,1,1,-2,0,0,-1,1,2021-08-07 12:14:25.929266
-3,-1,1,1,2,1,-1,-1,2021-08-07 12:14:25.950266
-5,-5,-8,-9,-11,-7,-4,-4,2021-08-07 12:14:25.950266
0,-1,0,-4,-3,-1,-1,0,2021-08-07 12:14:25.951265
-1,-1,-1,3,3,0,-2,0,2021-08-07 12:14:25.952266
-1,-1,-2,1,1,-1,-2,0,2021-08-07 12:14:25.965266
-1,0,2,2,-1,1,1,-1,2021-08-07 12:14:25.965266
-4,-5,-6,-12,-7,-2,-2,-3,2021-08-07 12:14:25.966267
1,0,-1,-1,-3,-1,0,-2,2021-08-07 12:14:25.966267
-2,-3,-3,-5,-1,-1,-2,-2,2021-08-07 12:14:25.987266
-1,2,2,3,5,3,0,1,2021-08-07 12:14:25.987266
-4,-3,-6,-10,-8,-3,-3,-4,2021-08-07 12:14:25.989268
0,-2,-3,-1,0,1,0,0,2021-08-07 12:14:25.989268
0,-1,0,1,0,-1,0,0,2021-08-07 12:14:26.010264
1,2,4,11,2,0,0,0,2021-08-07 12:14:26.010264
0,-3,-3,-3,-4,-3,-3,-2,2021-08-07 12:14:26.011264
-2,-1,-2,0,3,1,0,0,2021-08-07 12:14:26.012267
-4,-1,-2,-6,-4,-2,-1,-2,2021-08-07 12:14:26.025264
1,0,-1,-1,-1,-2,2,1,2021-08-07 12:14:26.025264
0,0,0,2,-3,-2,-2,0,2021-08-07 12:14:26.026263
-2,-1,-2,0,0,1,0,-2,2021-08-07 12:14:26.026263
0,0,3,-2,-1,1,1,1,2021-08-07 12:14:26.048266
-1,0,0,-3,-1,-2,-2,-1,2021-08-07 12:14:26.048266
2,4,2,4,4,2,3,2,2021-08-07 12:14:26.049264
0,0,0,-2,-1,-2,-2,-2,2021-08-07 12:14:26.049264
-2,-3,-3,-2,-3,-3,-2,0,2021-08-07 12:14:26.070266
3,3,3,4,1,1,2,3,2021-08-07 12:14:26.070266
-1,-1,-1,-2,3,2,0,0,2021-08-07 12:14:26.071266
0,-2,-1,1,2,1,0,0,2021-08-07 12:14:26.072266
-2,-2,0,0,1,0,-2,-3,2021-08-07 12:14:26.084263
0,1,3,10,13,6,1,1,2021-08-07 12:14:26.084263
-1,-2,-2,-6,-9,-7,-3,-1,2021-08-07 12:14:26.085268
-1,1,-1,-1,-1,-1,0,-1,2021-08-07 12:14:26.085268
-2,-4,-4,-7,-3,-4,-2,-2,2021-08-07 12:14:26.106264
-1,-3,-6,-7,-4,-1,0,-1,2021-08-07 12:14:26.107267
0,0,1,-1,-3,-3,-1,0,2021-08-07 12:14:26.107267
-4,-2,0,-2,-2,-3,-1,0,2021-08-07 12:14:26.107267
1,0,-4,-2,1,1,0,1,2021-08-07 12:14:26.129263
-3,-2,-2,2,4,2,-1,-2,2021-08-07 12:14:26.129263
-1,-1,0,0,1,-2,-1,-2,2021-08-07 12:14:26.130265
-2,-1,-3,-10,-7,-4,-3,-1,2021-08-07 12:14:26.130265
-1,0,2,5,0,0,-3,-2,2021-08-07 12:14:26.144264
-3,-4,-4,-11,-11,-7,-5,-4,2021-08-07 12:14:26.144264
0,1,1,7,8,5,1,3,2021-08-07 12:14:26.145264
-2,-2,-2,0,1,0,-2,-2,2021-08-07 12:14:26.145264
0,4,4,8,7,3,2,4,2021-08-07 12:14:26.166263
-2,-1,0,2,0,-2,-1,-2,2021-08-07 12:14:26.167265
0,-2,-2,-5,-8,-3,-2,-2,2021-08-07 12:14:26.167265
-2,1,0,1,0,-1,0,-1,2021-08-07 12:14:26.168264
-2,-1,1,5,3,0,-1,-2,2021-08-07 12:14:26.189266
0,0,-4,-7,-5,-1,-1,0,2021-08-07 12:14:26.189266
0,0,2,0,2,0,-1,-1,2021-08-07 12:14:26.190264
1,-2,1,2,-1,-3,0,-3,2021-08-07 12:14:26.190264
3,2,-2,-10,-7,-2,-1,0,2021-08-07 12:14:26.205266
1,1,5,7,11,4,1,0,2021-08-07 12:14:26.206266
-3,-3,-3,-3,-4,-2,0,-2,2021-08-07 12:14:26.206266
-2,-1,-1,3,3,0,-2,-2,2021-08-07 12:14:26.206266
-1,1,2,2,-4,-2,0,-2,2021-08-07 12:14:26.227266
-2,-1,-3,-6,-4,-4,-3,-1,2021-08-07 12:14:26.227266
-1,0,1,4,0,1,-2,-1,2021-08-07 12:14:26.227266
-1,-3,-4,-6,-8,-4,-2,-2,2021-08-07 12:14:26.227266
-2,-3,-4,-9,-3,-1,-3,-3,2021-08-07 12:14:26.249265
0,0,4,10,6,4,1,3,2021-08-07 12:14:26.249265
-1,0,0,2,3,0,0,-1,2021-08-07 12:14:26.250264
-2,-1,-5,-10,-12,-5,1,-1,2021-08-07 12:14:26.250264
-2,-1,-2,1,2,-1,-1,-1,2021-08-07 12:14:26.264265
1,0,0,0,-2,0,1,0,2021-08-07 12:14:26.264265
-3,-2,-2,-4,-2,-4,-2,-2,2021-08-07 12:14:26.265270
4,3,6,13,12,5,4,2,2021-08-07 12:14:26.265270
0,1,1,2,0,1,1,1,2021-08-07 12:14:26.286266
-3,-5,-5,-11,-12,-7,-5,-3,2021-08-07 12:14:26.286266
-2,-2,-2,-1,-4,-3,-4,-1,2021-08-07 12:14:26.294263
-1,-2,-4,-8,-2,-1,-3,-1,2021-08-07 12:14:26.294263
1,0,-2,-4,-5,-3,-1,0,2021-08-07 12:14:26.309263
-1,0,4,11,12,6,1,-2,2021-08-07 12:14:26.309263
-1,-1,-4,-8,-6,-3,-3,-1,2021-08-07 12:14:26.310265
-3,-2,-1,-3,-1,-2,-2,-3,2021-08-07 12:14:26.310265
2,1,1,1,-1,0,0,2,2021-08-07 12:14:26.324264
0,-3,-4,-3,-3,-3,-1,0,2021-08-07 12:14:26.324264
-2,-1,-1,-5,-2,0,-3,-2,2021-08-07 12:14:26.325265
-2,-1,0,-2,-3,-2,-2,-2,2021-08-07 12:14:26.325265
-2,-1,-3,-5,-4,-3,-2,-2,2021-08-07 12:14:26.346263
3,1,2,5,5,1,1,-1,2021-08-07 12:14:26.347265
1,0,0,3,5,1,2,-1,2021-08-07 12:14:26.347265
-1,0,0,2,0,-1,-3,0,2021-08-07 12:14:26.347265
-2,-1,-4,-1,-3,-2,-2,-2,2021-08-07 12:14:26.369263
-3,-2,-5,-12,-4,-4,-3,-3,2021-08-07 12:14:26.369263
1,0,0,3,1,1,1,-1,2021-08-07 12:14:26.370262
-1,2,0,0,-2,0,0,-1,2021-08-07 12:14:26.370262
-1,1,1,4,2,2,-1,-1,2021-08-07 12:14:26.384264
-2,-1,-2,-7,-8,-4,-3,-1,2021-08-07 12:14:26.384264
-2,-2,-5,-14,-9,-4,-1,-1,2021-08-07 12:14:26.385265
-1,-1,1,3,10,7,2,-1,2021-08-07 12:14:26.385265
2,0,1,9,9,4,3,2,2021-08-07 12:14:26.415265
0,1,1,3,1,0,0,-1,2021-08-07 12:14:26.415265
-3,-5,-5,-8,-7,-3,-5,-3,2021-08-07 12:14:26.415265
0,0,2,0,-2,-2,0,1,2021-08-07 12:14:26.416266
1,3,2,0,2,1,1,0,2021-08-07 12:14:26.429265
-2,-2,-4,-5,-4,-1,0,-1,2021-08-07 12:14:26.429265
-2,-1,-1,1,-1,-2,-1,-3,2021-08-07 12:14:26.430263
-3,-1,-3,-5,-3,-2,-1,0,2021-08-07 12:14:26.430263
-4,-3,-2,-3,-1,-2,-1,-1,2021-08-07 12:14:26.444265
-1,1,-1,-4,-5,-2,-2,-1,2021-08-07 12:14:26.444265
1,3,4,6,6,3,0,0,2021-08-07 12:14:26.445264
-2,-2,-1,0,-2,-1,-1,-3,2021-08-07 12:14:26.445264
1,0,-1,0,0,1,0,0,2021-08-07 12:14:26.466262
1,-2,-3,-6,-10,-6,-4,-2,2021-08-07 12:14:26.467264
-2,-2,0,1,3,1,0,0,2021-08-07 12:14:26.467264
1,1,0,4,9,6,3,1,2021-08-07 12:14:26.467264
0,-1,3,4,-1,-1,0,-1,2021-08-07 12:14:26.489267
-3,-3,-6,-5,-1,0,-2,0,2021-08-07 12:14:26.489267
0,-2,3,9,3,0,-1,-2,2021-08-07 12:14:26.490264
0,0,-2,-2,-7,-4,0,0,2021-08-07 12:14:26.490264
0,0,-1,0,3,1,1,-2,2021-08-07 12:14:26.504264
-2,-1,0,0,1,-1,1,-1,2021-08-07 12:14:26.504264
0,0,-5,-8,-6,-2,0,-1,2021-08-07 12:14:26.505263
-1,-3,-4,-3,-3,-2,-3,-1,2021-08-07 12:14:26.505263
-1,-1,-1,0,-2,-2,-3,-1,2021-08-07 12:14:26.526264
1,1,2,1,3,2,3,1,2021-08-07 12:14:26.527266
1,1,2,4,2,2,0,0,2021-08-07 12:14:26.527266
1,-1,1,1,-1,-2,-2,-2,2021-08-07 12:14:26.527266
-1,-1,-2,-6,-6,-3,-1,-1,2021-08-07 12:14:26.549262
-1,-1,-3,-3,-5,-1,-4,-1,2021-08-07 12:14:26.549262
-1,2,0,6,9,4,1,1,2021-08-07 12:14:26.550265
-1,-3,-4,-5,-7,-4,-3,-2,2021-08-07 12:14:26.550265
-2,-2,0,-2,0,0,0,-1,2021-08-07 12:14:26.563264
5,6,-1,-8,-1,1,2,3,2021-08-07 12:14:26.564266
-2,-1,3,8,6,2,0,-1,2021-08-07 12:14:26.572266
-3,-2,-4,-8,-10,-4,-3,-3,2021-08-07 12:14:26.572266
0,0,1,3,3,-1,0,0,2021-08-07 12:14:26.587267
-1,0,1,2,-1,1,2,1,2021-08-07 12:14:26.587267
-3,-2,-4,-7,-5,-2,-2,0,2021-08-07 12:14:26.587267
-1,-1,0,1,0,0,-2,-1,2021-08-07 12:14:26.587267
0,-1,-4,-5,-5,-2,-2,0,2021-08-07 12:14:26.609265
-2,-2,-2,-1,-4,-3,-3,-1,2021-08-07 12:14:26.609265
-1,1,-2,-3,0,-1,0,0,2021-08-07 12:14:26.610267
-3,0,-2,-1,-4,-2,-2,-2,2021-08-07 12:14:26.610267
1,2,3,8,10,4,2,1,2021-08-07 12:14:26.623264
1,1,2,4,0,-2,0,-1,2021-08-07 12:14:26.624269
-2,-4,-4,-5,-8,-5,-3,-1,2021-08-07 12:14:26.632268
-1,0,1,1,0,-1,-1,0,2021-08-07 12:14:26.632268
2,1,-1,-1,-2,0,0,1,2021-08-07 12:14:26.646264
-2,-4,-3,-6,-5,-3,-1,-4,2021-08-07 12:14:26.647266
-1,0,0,-6,3,0,0,-1,2021-08-07 12:14:26.647266
1,-2,1,6,8,4,0,1,2021-08-07 12:14:26.648265
-2,-2,0,3,0,-2,0,-2,2021-08-07 12:14:26.669264
-3,-2,1,0,-5,-3,-4,-3,2021-08-07 12:14:26.669264
0,-1,-4,-8,-10,-4,-2,-2,2021-08-07 12:14:26.670264
0,0,2,5,3,1,-1,3,2021-08-07 12:14:26.670264
3,0,-1,-3,0,-2,1,0,2021-08-07 12:14:26.683264
-1,-3,-4,1,2,0,1,0,2021-08-07 12:14:26.684265
0,-2,-3,-4,-4,-2,1,0,2021-08-07 12:14:26.691264
0,-2,-1,-3,-1,1,1,-1,2021-08-07 12:14:26.692264
-4,-4,-4,-4,-7,-2,-3,-3,2021-08-07 12:14:26.707264
-4,-3,0,-5,-2,-2,-2,-3,2021-08-07 12:14:26.707264
-4,0,6,15,13,5,-2,-3,2021-08-07 12:14:26.714265
3,4,0,-1,0,0,2,1,2021-08-07 12:14:26.714265
2,1,5,5,5,3,0,0,2021-08-07 12:14:26.737264
3,4,3,0,-2,-1,0,0,2021-08-07 12:14:26.737264
0,-2,-6,-12,-11,-5,-1,0,2021-08-07 12:14:26.738264
1,-2,-2,0,3,0,-2,-1,2021-08-07 12:14:26.738264
-2,-5,-2,-2,0,-1,-2,-2,2021-08-07 12:14:26.743263
0,1,1,4,1,-1,0,0,2021-08-07 12:14:26.744265
0,0,0,3,4,2,1,0,2021-08-07 12:14:26.752266
-3,-2,-2,-5,-7,-3,-2,-3,2021-08-07 12:14:26.752266
0,-1,-3,-5,-3,0,-1,-1,2021-08-07 12:14:26.767266
-2,-3,0,5,1,-1,-1,-3,2021-08-07 12:14:26.767266
1,0,-2,-5,-5,-4,-1,1,2021-08-07 12:14:26.767266
-2,0,-4,-8,-3,-4,-3,-3,2021-08-07 12:14:26.767266
-2,-1,-6,-12,-12,-7,-4,-3,2021-08-07 12:14:26.789266
3,7,14,27,20,10,5,3,2021-08-07 12:14:26.789266
1,1,0,0,4,3,2,1,2021-08-07 12:14:26.790265
1,1,5,8,5,0,-1,-1,2021-08-07 12:14:26.790265
-3,-4,-3,-3,-9,-5,-3,-2,2021-08-07 12:14:26.803263
-1,0,-3,0,9,4,1,1,2021-08-07 12:14:26.804264
-6,-6,-2,-6,-7,-4,-5,-4,2021-08-07 12:14:26.812265
3,2,3,-1,-2,-1,1,3,2021-08-07 12:14:26.812265
-3,-2,-1,0,1,0,-2,-1,2021-08-07 12:14:26.826264
2,5,1,-8,-10,-4,0,2,2021-08-07 12:14:26.827264
0,-1,-1,-3,-11,-5,-3,-2,2021-08-07 12:14:26.827264
-2,-3,-3,-7,-6,-2,-2,-2,2021-08-07 12:14:26.827264
1,0,2,9,10,6,1,-1,2021-08-07 12:14:26.849264
-1,-3,-1,7,13,6,1,-2,2021-08-07 12:14:26.849264
0,0,1,2,-1,-3,-1,0,2021-08-07 12:14:26.850265
-4,-4,-5,-8,-17,-9,-4,-2,2021-08-07 12:14:26.850265
-1,2,-4,-6,0,0,-1,-1,2021-08-07 12:14:26.863262
-4,-5,-5,-3,0,-1,-2,-3,2021-08-07 12:14:26.864265
1,0,-2,-5,-5,-2,-1,-1,2021-08-07 12:14:26.871264
0,0,3,13,10,5,1,0,2021-08-07 12:14:26.872265
1,3,0,-2,-3,-1,0,2,2021-08-07 12:14:26.886264
-4,-5,-5,-4,-4,-4,-2,-1,2021-08-07 12:14:26.887265
-1,-1,-1,5,6,1,0,-1,2021-08-07 12:14:26.887265
0,0,-2,-5,-1,1,1,0,2021-08-07 12:14:26.887265
0,-1,1,3,1,-2,1,-1,2021-08-07 12:14:26.909265
-1,-2,-4,-7,-9,-5,-3,-2,2021-08-07 12:14:26.909265
-1,-1,-1,-1,0,-2,1,0,2021-08-07 12:14:26.910266
-1,-2,-1,-1,0,-1,-1,0,2021-08-07 12:14:26.910266
-2,-1,0,-1,-1,1,-2,0,2021-08-07 12:14:26.932265
0,-3,-3,-1,-2,-1,-2,2,2021-08-07 12:14:26.932265
1,0,-2,-4,0,1,0,1,2021-08-07 12:14:26.933264
0,0,1,1,-2,-2,1,-1,2021-08-07 12:14:26.933264
-2,-2,-2,1,0,-2,-1,0,2021-08-07 12:14:26.947266
-2,-1,-3,-2,-1,-1,-2,-2,2021-08-07 12:14:26.947266
-2,-3,-4,-6,3,2,0,-1,2021-08-07 12:14:26.947266
-2,-1,0,3,3,0,1,-2,2021-08-07 12:14:26.948266
-2,0,-2,-8,-11,-5,-4,-2,2021-08-07 12:14:26.969264
-1,-1,0,1,-1,-1,0,0,2021-08-07 12:14:26.969264
-3,-2,0,-3,-6,-5,-2,-3,2021-08-07 12:14:26.970266
-2,-4,-2,-3,-3,-3,-2,-2,2021-08-07 12:14:26.970266
0,0,1,9,13,6,4,4,2021-08-07 12:14:26.992263
-1,0,-3,-7,-6,-2,-2,-1,2021-08-07 12:14:26.992263
0,0,-2,0,-5,-2,-2,-1,2021-08-07 12:14:26.993272
0,-1,0,4,4,3,0,-1,2021-08-07 12:14:26.993272
0,-1,0,4,3,-1,-2,-3,2021-08-07 12:14:27.007271
1,3,0,-1,2,2,2,0,2021-08-07 12:14:27.007271
-3,-2,-2,0,-3,-1,-3,0,2021-08-07 12:14:27.007271
0,2,0,1,1,2,1,1,2021-08-07 12:14:27.008266
-1,-2,-3,-6,-6,-1,-1,-2,2021-08-07 12:14:27.029267
0,-3,0,-1,1,0,-1,-1,2021-08-07 12:14:27.029267
-1,0,1,0,1,-1,-1,-5,2021-08-07 12:14:27.030267
1,-1,-5,-6,-3,-2,-1,1,2021-08-07 12:14:27.030267
-1,-3,-1,0,-1,0,0,1,2021-08-07 12:14:27.052264
-1,0,-2,-6,-7,-3,-2,-1,2021-08-07 12:14:27.052264
-3,-3,-2,-2,-1,-4,-4,0,2021-08-07 12:14:27.053264
-2,0,1,5,6,3,0,0,2021-08-07 12:14:27.053264
1,3,3,-2,-6,-2,-1,-1,2021-08-07 12:14:27.067265
