EMG 1,EMG 2,EMG 3,EMG 4,EMG 5,EMG 6,EMG 7,EMG 8,Timestamp
-1,-1,-1,-1,-1,-1,0,-2,2021-08-07 10:17:18.986846
-1,-1,-1,-1,-1,0,1,1,2021-08-07 10:17:19.007852
-2,-1,-1,-1,0,1,0,-1,2021-08-07 10:17:19.007852
-1,-2,-1,0,0,1,-2,-1,2021-08-07 10:17:19.008852
0,-2,0,-1,0,-1,0,-1,2021-08-07 10:17:19.008852
-1,-1,-1,0,-2,-1,0,0,2021-08-07 10:17:19.030854
0,-2,0,-1,-1,0,-2,0,2021-08-07 10:17:19.030854
-1,0,0,-1,-1,-1,0,-1,2021-08-07 10:17:19.030854
0,-3,-2,-1,-1,1,-1,-1,2021-08-07 10:17:19.031846
0,-1,-1,-2,-1,-2,-1,0,2021-08-07 10:17:19.045853
0,0,0,-1,-1,-2,-2,1,2021-08-07 10:17:19.045853
0,0,-2,0,-1,-1,-1,0,2021-08-07 10:17:19.045853
0,0,-1,0,-1,-2,-1,-1,2021-08-07 10:17:19.045853
-3,0,0,-1,0,1,0,-1,2021-08-07 10:17:19.067854
-2,-2,-3,-1,-1,-2,1,0,2021-08-07 10:17:19.068856
-1,0,-1,-1,0,-1,-1,-2,2021-08-07 10:17:19.068856
0,0,1,0,-2,1,-1,-2,2021-08-07 10:17:19.069843
1,1,-1,0,-1,0,-1,-1,2021-08-07 10:17:19.090852
-2,-2,2,-1,-1,-2,-3,-1,2021-08-07 10:17:19.090852
-3,1,-1,0,-1,-1,-2,-2,2021-08-07 10:17:19.090852
0,-1,-1,-2,-1,-2,-1,0,2021-08-07 10:17:19.091851
1,0,-1,-2,-1,-1,2,0,2021-08-07 10:17:19.105857
2,1,-3,-3,-2,0,2,2,2021-08-07 10:17:19.105857
2,0,-2,-3,-2,-2,2,1,2021-08-07 10:17:19.105857
-3,-2,-3,-4,0,0,-1,-2,2021-08-07 10:17:19.106851
-4,-3,0,-1,0,0,-3,-5,2021-08-07 10:17:19.129846
-4,-4,-1,1,0,0,-2,-3,2021-08-07 10:17:19.129846
-3,-2,0,2,-1,1,-3,-4,2021-08-07 10:17:19.129846
-1,0,0,1,-1,-1,-1,0,2021-08-07 10:17:19.130851
-1,1,0,-1,-2,-4,-2,-2,2021-08-07 10:17:19.150849
1,0,1,0,-1,0,-1,-1,2021-08-07 10:17:19.150849
1,2,-1,-2,-3,0,0,1,2021-08-07 10:17:19.151854
2,-1,0,0,-1,-1,-1,0,2021-08-07 10:17:19.151854
0,-1,-3,-1,0,0,0,0,2021-08-07 10:17:19.165845
0,0,-1,0,1,-1,1,-2,2021-08-07 10:17:19.165845
-1,-3,-2,-1,0,0,-1,0,2021-08-07 10:17:19.165845
0,-2,-2,-1,1,-1,-1,0,2021-08-07 10:17:19.166853
0,-1,0,-2,-1,-3,-2,1,2021-08-07 10:17:19.187849
0,-1,1,0,-1,-2,0,-1,2021-08-07 10:17:19.187849
0,-2,1,-1,1,-2,-1,-1,2021-08-07 10:17:19.188843
-1,-1,-1,-3,-1,-2,0,-2,2021-08-07 10:17:19.188843
-1,-2,-2,1,-1,-1,0,-2,2021-08-07 10:17:19.210855
1,-1,0,-1,0,-1,-2,-2,2021-08-07 10:17:19.210855
-2,-1,1,-1,0,-2,-1,-1,2021-08-07 10:17:19.210855
-2,0,-1,-1,0,-1,0,0,2021-08-07 10:17:19.211850
-1,0,-1,0,-1,0,-1,0,2021-08-07 10:17:19.225853
-1,0,2,0,-1,1,-2,0,2021-08-07 10:17:19.225853
-1,0,-1,0,-1,0,0,-2,2021-08-07 10:17:19.225853
-1,1,-2,-1,-2,0,-1,-1,2021-08-07 10:17:19.226857
-1,-1,0,-1,0,-2,-1,-1,2021-08-07 10:17:19.247852
-2,2,-1,-2,-1,0,0,0,2021-08-07 10:17:19.247852
-2,-2,-1,-1,-2,-1,1,-1,2021-08-07 10:17:19.248844
0,-2,-2,0,-2,-1,-1,1,2021-08-07 10:17:19.248844
0,-1,-2,0,-2,1,0,-1,2021-08-07 10:17:19.270844
1,-1,-3,-1,-2,-3,-2,0,2021-08-07 10:17:19.270844
-1,-1,-2,1,-1,1,0,-1,2021-08-07 10:17:19.270844
-1,0,-1,-2,-1,-2,-2,0,2021-08-07 10:17:19.271844
-1,0,1,0,0,-1,-2,0,2021-08-07 10:17:19.285847
-2,-1,-2,0,-1,1,1,-2,2021-08-07 10:17:19.285847
-1,1,-1,-1,0,0,-2,-1,2021-08-07 10:17:19.286858
-1,-2,-1,1,0,0,-1,-2,2021-08-07 10:17:19.286858
0,0,-1,-1,-3,-2,-1,1,2021-08-07 10:17:19.316847
-1,-3,-1,-3,1,-1,-1,0,2021-08-07 10:17:19.316847
0,-1,1,1,-1,-1,0,0,2021-08-07 10:17:19.316847
0,1,1,-1,1,0,0,-1,2021-08-07 10:17:19.317854
-2,-2,-1,-2,-2,-2,-1,-1,2021-08-07 10:17:19.330849
-2,-1,-1,-1,-1,-2,-1,-1,2021-08-07 10:17:19.330849
-1,0,-1,-2,-1,0,-3,-1,2021-08-07 10:17:19.331854
0,0,1,-2,-1,1,0,-1,2021-08-07 10:17:19.331854
1,0,-1,0,4,7,4,3,2021-08-07 10:17:19.345855
-4,-2,-2,1,3,9,0,-4,2021-08-07 10:17:19.345855
11,4,3,3,5,2,2,7,2021-08-07 10:17:19.345855
-6,-1,0,-3,-11,-26,-14,-10,2021-08-07 10:17:19.346849
-11,-10,-10,-9,-10,-15,-10,-10,2021-08-07 10:17:19.376861
-1,-3,-3,0,6,13,8,2,2021-08-07 10:17:19.376861
-4,-3,-2,-1,-1,-12,-13,-8,2021-08-07 10:17:19.376861
1,0,1,1,1,-1,-1,1,2021-08-07 10:17:19.377853
3,0,2,2,1,0,1,2,2021-08-07 10:17:19.390848
1,1,1,2,0,1,2,1,2021-08-07 10:17:19.390848
4,2,2,4,4,14,10,6,2021-08-07 10:17:19.390848
0,0,-1,-2,-1,5,3,3,2021-08-07 10:17:19.390848
-2,-1,2,-3,-2,-1,-3,-2,2021-08-07 10:17:19.412854
0,-3,-6,-5,-3,-2,-2,1,2021-08-07 10:17:19.413850
-4,-2,-10,-4,-2,-2,-3,-2,2021-08-07 10:17:19.413850
-3,-3,-2,0,-2,-2,-3,-2,2021-08-07 10:17:19.413850
1,1,2,2,3,5,2,2,2021-08-07 10:17:19.427849
1,2,5,0,-2,-5,-2,1,2021-08-07 10:17:19.427849
-3,-3,-2,-2,-4,-8,-3,-3,2021-08-07 10:17:19.435853
0,-1,-3,0,2,4,1,0,2021-08-07 10:17:19.435853
3,1,1,0,-1,3,4,3,2021-08-07 10:17:19.450853
-1,0,0,-1,-4,-9,-5,-4,2021-08-07 10:17:19.450853
-3,-2,-1,-4,-2,-3,-4,-2,2021-08-07 10:17:19.451856
0,-1,-1,-1,1,5,3,2,2021-08-07 10:17:19.451856
1,0,-1,0,0,0,-2,-1,2021-08-07 10:17:19.472854
-2,-2,-4,-3,-6,-8,-4,-3,2021-08-07 10:17:19.472854
-2,-1,-1,-1,-3,3,1,-1,2021-08-07 10:17:19.473843
1,0,-1,0,2,4,3,1,2021-08-07 10:17:19.473843
-2,-3,-2,-1,-1,-4,-2,-3,2021-08-07 10:17:19.495851
-1,-2,-1,-1,-1,-3,-2,-1,2021-08-07 10:17:19.496854
0,-1,0,-3,-3,-3,-2,-2,2021-08-07 10:17:19.496854
2,0,1,0,0,0,1,1,2021-08-07 10:17:19.496854
-1,-1,-1,1,3,3,0,-1,2021-08-07 10:17:19.510857
1,0,-1,-1,-1,-1,-1,0,2021-08-07 10:17:19.510857
-1,-2,2,-1,0,1,1,0,2021-08-07 10:17:19.511853
-3,-1,-1,-2,-2,-1,-2,-3,2021-08-07 10:17:19.511853
-1,-1,-2,-2,-2,0,0,2,2021-08-07 10:17:19.533851
-2,-1,2,-1,0,-2,-4,-2,2021-08-07 10:17:19.533851
-1,0,0,1,0,0,0,-1,2021-08-07 10:17:19.534852
0,-3,-2,-1,0,0,1,-1,2021-08-07 10:17:19.534852
-1,0,1,1,0,1,0,0,2021-08-07 10:17:19.555853
0,-2,-1,-2,0,-2,-1,-1,2021-08-07 10:17:19.556853
-1,-2,1,-2,-2,-2,0,-2,2021-08-07 10:17:19.556853
-1,-2,-2,-2,1,2,0,0,2021-08-07 10:17:19.556853
1,1,0,0,-4,-4,-2,0,2021-08-07 10:17:19.570846
-2,-2,-2,-1,0,0,-2,-1,2021-08-07 10:17:19.570846
1,0,-2,-2,0,1,0,0,2021-08-07 10:17:19.571860
2,1,0,1,-1,0,-1,0,2021-08-07 10:17:19.571860
-3,-2,-4,-1,0,-1,-1,-2,2021-08-07 10:17:19.593853
0,0,-1,0,-3,0,-1,-1,2021-08-07 10:17:19.593853
-1,-2,-1,0,-1,1,0,0,2021-08-07 10:17:19.594849
-2,0,0,0,-1,-1,0,0,2021-08-07 10:17:19.594849
-1,0,1,-1,0,-2,1,0,2021-08-07 10:17:19.615854
-1,-2,-1,-1,0,1,-1,0,2021-08-07 10:17:19.616852
-1,-1,-2,-1,-1,-3,-3,-3,2021-08-07 10:17:19.616852
0,-1,0,-1,-1,-1,-1,-2,2021-08-07 10:17:19.617851
0,-1,0,0,-2,-2,-3,-1,2021-08-07 10:17:19.630855
0,-2,0,1,-1,0,2,0,2021-08-07 10:17:19.630855
1,0,0,-1,-2,0,0,0,2021-08-07 10:17:19.631845
-3,-2,-2,-2,-1,-3,-2,-1,2021-08-07 10:17:19.631845
0,-1,-1,1,0,0,-1,-1,2021-08-07 10:17:19.653846
-2,0,-1,1,-1,1,1,-1,2021-08-07 10:17:19.653846
-2,-3,-2,-1,-2,-2,-1,-4,2021-08-07 10:17:19.654847
0,1,0,-1,-1,1,2,0,2021-08-07 10:17:19.654847
-1,-1,-4,-1,-1,-2,-2,-3,2021-08-07 10:17:19.675855
0,-2,0,0,0,2,-1,1,2021-08-07 10:17:19.676854
-2,-2,0,0,-2,-4,-3,0,2021-08-07 10:17:19.676854
0,0,-1,-1,-2,-1,-1,-1,2021-08-07 10:17:19.677856
0,0,-1,-2,-1,-3,-2,-1,2021-08-07 10:17:19.690853
0,0,-1,-2,-1,-3,0,-2,2021-08-07 10:17:19.690853
-2,-2,-2,-2,0,2,1,0,2021-08-07 10:17:19.690853
0,-1,-1,1,0,0,0,1,2021-08-07 10:17:19.691854
-2,-1,-1,0,0,0,-1,-2,2021-08-07 10:17:19.713856
-2,-1,-2,-2,-2,-4,-3,-2,2021-08-07 10:17:19.713856
-1,1,-1,-1,0,-1,0,1,2021-08-07 10:17:19.714844
-1,-1,0,0,-2,0,-2,-2,2021-08-07 10:17:19.714844
-1,-1,1,-2,1,1,1,1,2021-08-07 10:17:19.735855
-2,-1,0,-2,0,-2,0,-1,2021-08-07 10:17:19.736852
-1,-1,0,0,0,0,0,-1,2021-08-07 10:17:19.736852
-1,-2,-2,-1,0,0,0,-3,2021-08-07 10:17:19.736852
-1,-1,-1,0,-1,-1,1,0,2021-08-07 10:17:19.750855
1,-2,0,-1,-1,-2,0,-1,2021-08-07 10:17:19.750855
-2,0,-2,-2,-1,0,-1,-1,2021-08-07 10:17:19.751850
-1,-1,0,-2,-2,-1,-2,-1,2021-08-07 10:17:19.751850
-1,1,-1,-1,-1,-1,0,-2,2021-08-07 10:17:19.780855
-2,1,-2,-2,-1,-4,-1,0,2021-08-07 10:17:19.781848
-2,-1,0,0,-2,-1,1,0,2021-08-07 10:17:19.781848
-1,-2,1,0,-1,-1,-1,-2,2021-08-07 10:17:19.782850
-1,-1,-1,0,-2,0,-2,-1,2021-08-07 10:17:19.795854
0,-1,1,-3,1,1,-3,-3,2021-08-07 10:17:19.796851
-1,-2,-2,-2,-1,-3,-2,-1,2021-08-07 10:17:19.796851
-1,0,-1,0,-1,-1,1,0,2021-08-07 10:17:19.796851
1,1,1,-2,1,1,2,1,2021-08-07 10:17:19.810855
1,1,-3,-1,-1,-1,-1,1,2021-08-07 10:17:19.810855
3,2,-3,-1,-1,-1,1,2,2021-08-07 10:17:19.810855
0,-1,-5,-4,-1,0,-1,0,2021-08-07 10:17:19.811857
-3,-4,-3,0,1,0,-2,-1,2021-08-07 10:17:19.833857
-4,-3,-1,0,-1,0,-2,-2,2021-08-07 10:17:19.833857
-5,-2,1,1,0,-1,-4,-4,2021-08-07 10:17:19.834851
-4,-1,1,1,-1,-2,-2,-3,2021-08-07 10:17:19.834851
-3,1,2,1,-1,0,-2,-1,2021-08-07 10:17:19.856860
1,0,0,1,0,-2,0,-1,2021-08-07 10:17:19.856860
2,1,0,-1,-4,-2,1,1,2021-08-07 10:17:19.856860
0,0,-2,-2,0,-1,0,1,2021-08-07 10:17:19.857850
0,-1,-2,-3,-1,-2,0,0,2021-08-07 10:17:19.870855
-2,0,-1,-1,-2,-1,-1,1,2021-08-07 10:17:19.870855
0,-2,-1,-1,1,1,-2,-1,2021-08-07 10:17:19.871855
1,0,-2,0,0,1,-1,-1,2021-08-07 10:17:19.871855
-1,-1,0,-1,-1,-1,0,0,2021-08-07 10:17:19.893857
0,0,-1,0,0,0,0,-1,2021-08-07 10:17:19.893857
0,-1,-1,-1,1,-1,0,-1,2021-08-07 10:17:19.894845
0,0,0,0,0,-1,1,0,2021-08-07 10:17:19.894845
-1,0,-1,1,-2,0,1,0,2021-08-07 10:17:19.915859
-1,-1,-2,-2,-1,1,-2,0,2021-08-07 10:17:19.915859
-1,-1,-1,-1,-1,-1,-2,-1,2021-08-07 10:17:19.916844
1,0,0,-1,0,-2,0,1,2021-08-07 10:17:19.917846
0,0,2,-2,-1,-1,0,-1,2021-08-07 10:17:19.930854
-1,-2,0,1,-1,-1,0,-1,2021-08-07 10:17:19.930854
0,0,-1,-1,-1,0,-2,-1,2021-08-07 10:17:19.930854
-2,0,-1,-1,0,0,-2,-1,2021-08-07 10:17:19.931851
-1,-2,-2,0,0,-1,-2,-1,2021-08-07 10:17:19.953856
0,-1,-2,0,-1,0,-1,0,2021-08-07 10:17:19.954855
1,0,0,0,0,0,0,0,2021-08-07 10:17:19.954855
-1,-1,-2,0,-1,-3,-1,-1,2021-08-07 10:17:19.955853
0,0,0,0,-3,-1,-1,-1,2021-08-07 10:17:19.975849
-3,-1,-1,1,0,-2,0,-1,2021-08-07 10:17:19.975849
-2,-2,0,0,-2,0,0,-1,2021-08-07 10:17:19.976851
-3,0,0,-1,-2,-3,-1,-2,2021-08-07 10:17:19.977851
1,0,-1,0,0,-1,1,0,2021-08-07 10:17:19.990855
-1,0,-1,-1,1,0,0,-1,2021-08-07 10:17:19.990855
-1,-2,-2,0,0,0,0,0,2021-08-07 10:17:19.990855
-1,-1,-3,-2,0,-1,-2,0,2021-08-07 10:17:19.991853
-1,-1,-2,-4,-2,-2,-2,-2,2021-08-07 10:17:20.013851
-1,1,0,-1,-1,-1,-2,0,2021-08-07 10:17:20.013851
0,-1,-2,0,-1,-1,1,1,2021-08-07 10:17:20.014845
-1,-2,-1,-1,-2,1,-1,1,2021-08-07 10:17:20.014845
-1,-2,-3,1,-1,0,-1,0,2021-08-07 10:17:20.036853
0,-2,1,0,-1,0,0,-1,2021-08-07 10:17:20.036853
-1,0,-1,-3,0,-1,-1,-1,2021-08-07 10:17:20.037856
0,0,0,0,1,-1,-1,1,2021-08-07 10:17:20.037856
-2,-1,-1,-1,1,-1,-1,-1,2021-08-07 10:17:20.049854
0,-1,-2,-1,-3,-1,0,-1,2021-08-07 10:17:20.049854
-1,0,-2,0,0,0,0,0,2021-08-07 10:17:20.057844
0,-2,0,-1,-1,-1,1,-1,2021-08-07 10:17:20.057844
-2,0,-2,-3,0,-1,-1,-1,2021-08-07 10:17:20.073855
-1,0,1,-1,-2,-1,-1,-1,2021-08-07 10:17:20.073855
-2,-2,1,-2,-2,1,-2,-3,2021-08-07 10:17:20.074854
-1,-2,-1,-2,-1,0,-1,-2,2021-08-07 10:17:20.074854
-2,-2,-1,-2,1,0,-1,-1,2021-08-07 10:17:20.096855
-1,-1,-1,-2,0,0,-2,-2,2021-08-07 10:17:20.097850
-1,-1,-1,-1,-1,1,-2,0,2021-08-07 10:17:20.097850
-1,0,-2,-1,-1,0,0,-1,2021-08-07 10:17:20.098849
0,-1,0,-1,-3,0,0,-2,2021-08-07 10:17:20.109854
1,0,-3,1,0,-2,0,-1,2021-08-07 10:17:20.109854
-1,-1,-2,0,-1,-2,0,0,2021-08-07 10:17:20.117856
-2,0,-1,-1,1,0,-2,0,2021-08-07 10:17:20.118853
0,0,0,0,1,0,-1,1,2021-08-07 10:17:20.133855
0,-1,0,0,0,-1,0,-1,2021-08-07 10:17:20.133855
0,0,-2,0,-1,-2,-1,0,2021-08-07 10:17:20.134847
-1,-1,1,1,0,1,-1,-2,2021-08-07 10:17:20.134847
1,1,-1,0,-1,-1,-2,0,2021-08-07 10:17:20.156845
