EMG 1,EMG 2,EMG 3,EMG 4,EMG 5,EMG 6,EMG 7,EMG 8,Timestamp
1,-3,26,-1,-6,-1,-2,5,2021-08-06 17:33:29.363943
0,1,-25,-4,8,-2,3,0,2021-08-06 17:33:29.367955
-3,-1,21,6,8,2,0,-6,2021-08-06 17:33:29.367955
0,0,10,3,0,0,0,7,2021-08-06 17:33:29.376944
2,0,-5,2,-6,-1,-2,-3,2021-08-06 17:33:29.377944
-5,-1,-16,-16,-12,-6,-3,-3,2021-08-06 17:33:29.391955
1,2,15,0,4,1,-1,0,2021-08-06 17:33:29.391955
-1,-1,-3,-1,3,-3,0,-4,2021-08-06 17:33:29.393944
0,0,-4,2,-8,6,0,-1,2021-08-06 17:33:29.393944
-4,-1,14,5,10,-1,1,-4,2021-08-06 17:33:29.414957
2,-1,-3,-3,-2,-1,1,0,2021-08-06 17:33:29.414957
-3,-3,22,-3,-4,-3,-3,-3,2021-08-06 17:33:29.415945
2,-2,-2,-3,-1,-12,0,19,2021-08-06 17:33:29.415945
-3,-4,-53,-2,-6,9,-4,-35,2021-08-06 17:33:29.436943
0,2,9,3,4,-3,1,5,2021-08-06 17:33:29.436943
2,4,1,2,0,-3,-1,-1,2021-08-06 17:33:29.438943
-1,-1,15,-1,0,-5,-2,-1,2021-08-06 17:33:29.438943
-2,-4,-3,-6,-9,-8,-1,4,2021-08-06 17:33:29.451942
-1,-2,6,2,9,3,-1,-5,2021-08-06 17:33:29.451942
1,2,-6,-1,-3,2,-3,-2,2021-08-06 17:33:29.453944
0,-2,-11,-1,7,4,0,-3,2021-08-06 17:33:29.453944
2,1,17,3,-2,-3,2,6,2021-08-06 17:33:29.474944
1,-2,0,-2,-9,-1,-4,-4,2021-08-06 17:33:29.474944
-3,-2,-21,-1,3,-4,1,4,2021-08-06 17:33:29.475946
-3,2,-6,-3,-6,2,-1,-6,2021-08-06 17:33:29.475946
2,-3,13,4,2,0,0,6,2021-08-06 17:33:29.488459
-1,-4,-25,-8,-6,-2,0,1,2021-08-06 17:33:29.488459
2,3,7,2,3,1,1,-3,2021-08-06 17:33:29.496973
-2,-2,-6,-3,-5,1,-1,-5,2021-08-06 17:33:29.496973
0,1,17,3,-1,-5,-3,1,2021-08-06 17:33:29.511974
-3,-4,-51,-7,-2,-1,-2,3,2021-08-06 17:33:29.511974
-1,-3,6,0,-8,-4,0,-3,2021-08-06 17:33:29.513973
-1,0,-6,2,15,19,-1,-6,2021-08-06 17:33:29.513973
7,3,17,5,-4,-6,1,6,2021-08-06 17:33:29.534975
-1,-3,-16,-3,-6,-4,0,-4,2021-08-06 17:33:29.534975
3,-4,-2,-2,-1,2,-2,0,2021-08-06 17:33:29.535972
-2,0,0,0,0,-5,-2,-1,2021-08-06 17:33:29.536973
-1,1,7,0,-2,-1,-1,1,2021-08-06 17:33:29.555972
-2,1,11,-1,-3,3,1,-1,2021-08-06 17:33:29.555972
1,2,-2,3,5,-2,2,-4,2021-08-06 17:33:29.563973
1,-1,-3,-1,-6,-1,0,-2,2021-08-06 17:33:29.563973
-1,1,15,1,6,-4,-2,1,2021-08-06 17:33:29.570973
0,0,15,0,-5,-2,-3,-2,2021-08-06 17:33:29.570973
-2,-2,-20,-3,0,-1,0,-1,2021-08-06 17:33:29.571974
2,-2,18,-2,-12,-5,-5,-2,2021-08-06 17:33:29.572973
-5,-2,-9,1,10,-1,-1,-1,2021-08-06 17:33:29.593973
1,2,7,2,-1,0,-2,-2,2021-08-06 17:33:29.593973
-1,1,6,3,3,7,1,-1,2021-08-06 17:33:29.594973
5,-3,-14,-4,0,-1,0,1,2021-08-06 17:33:29.594973
-2,-1,4,-4,-12,-4,-1,-3,2021-08-06 17:33:29.615974
-2,-1,-2,2,2,-1,-1,0,2021-08-06 17:33:29.616977
0,1,6,-2,0,3,-3,1,2021-08-06 17:33:29.616977
-1,-1,-14,-2,-9,-7,0,-4,2021-08-06 17:33:29.616977
-1,-1,-2,-2,15,4,-2,3,2021-08-06 17:33:29.630973
1,2,11,3,-1,-4,0,0,2021-08-06 17:33:29.631975
-2,-4,-5,-2,-8,-3,-1,0,2021-08-06 17:33:29.631975
0,3,14,2,5,3,1,-2,2021-08-06 17:33:29.632975
0,-3,-31,-4,-4,-2,-1,0,2021-08-06 17:33:29.669973
-2,1,-22,-5,-8,1,-4,-3,2021-08-06 17:33:29.670975
-3,0,18,2,15,0,-1,3,2021-08-06 17:33:29.670975
-2,-4,-26,-6,-4,0,0,-2,2021-08-06 17:33:29.670975
-2,0,11,3,-7,-1,1,4,2021-08-06 17:33:29.675973
2,0,19,1,-2,-3,1,-3,2021-08-06 17:33:29.676973
-1,-1,-3,0,-11,-1,-3,6,2021-08-06 17:33:29.676973
-3,-1,7,3,16,3,3,3,2021-08-06 17:33:29.676973
0,1,3,-2,-2,-2,0,-3,2021-08-06 17:33:29.690973
-5,-6,-37,-5,-7,-1,-3,5,2021-08-06 17:33:29.691972
1,-3,17,2,2,-4,-1,-4,2021-08-06 17:33:29.691972
-1,-2,-9,-1,1,3,2,-4,2021-08-06 17:33:29.691972
-1,-3,16,-3,-7,-14,-4,5,2021-08-06 17:33:29.713486
1,4,11,2,4,13,0,-5,2021-08-06 17:33:29.714487
-1,-2,-3,-5,-3,-8,0,-4,2021-08-06 17:33:29.714487
-2,0,-7,0,-1,-2,-4,0,2021-08-06 17:33:29.714487
0,1,-20,0,0,0,2,-2,2021-08-06 17:33:29.736488
1,-2,34,4,4,-2,1,-2,2021-08-06 17:33:29.737488
-2,-1,-25,-6,-6,4,-2,-3,2021-08-06 17:33:29.737488
-2,-1,-7,-3,2,-4,-3,1,2021-08-06 17:33:29.737488
-2,-2,3,-1,2,1,-3,1,2021-08-06 17:33:29.751487
0,-1,8,6,-1,0,2,-5,2021-08-06 17:33:29.751487
2,2,4,4,9,5,3,3,2021-08-06 17:33:29.752487
-1,-1,-10,-3,-7,-5,-1,-4,2021-08-06 17:33:29.752487
0,-1,-37,-3,-3,2,-3,-1,2021-08-06 17:33:29.774486
-5,-3,13,-2,2,-3,0,3,2021-08-06 17:33:29.774486
-4,-2,16,-4,-10,-2,1,-3,2021-08-06 17:33:29.774486
3,0,5,2,4,0,-2,0,2021-08-06 17:33:29.774486
0,-1,1,1,0,4,-2,-4,2021-08-06 17:33:29.796487
2,0,-20,-6,-2,-2,1,2,2021-08-06 17:33:29.796487
-2,0,-16,-3,0,-2,-2,-3,2021-08-06 17:33:29.796487
-4,0,21,-1,-2,-8,0,-1,2021-08-06 17:33:29.797487
0,1,2,2,-5,6,2,0,2021-08-06 17:33:29.812488
1,-1,7,0,-5,-7,-1,-2,2021-08-06 17:33:29.812488
1,-2,-8,1,23,3,2,0,2021-08-06 17:33:29.812488
3,-2,11,0,-7,-3,-2,-2,2021-08-06 17:33:29.813488
1,-2,-16,-4,-6,0,0,-1,2021-08-06 17:33:29.833486
-4,-1,-8,-3,-3,-3,-2,-2,2021-08-06 17:33:29.833486
-2,-2,1,-1,-6,-7,-2,-3,2021-08-06 17:33:29.834487
1,1,0,-4,-2,3,-1,1,2021-08-06 17:33:29.834487
-1,-3,10,2,8,-1,1,1,2021-08-06 17:33:29.856487
-1,-2,8,0,-2,-2,-3,-1,2021-08-06 17:33:29.856487
1,3,7,3,-3,2,2,-1,2021-08-06 17:33:29.857487
-3,-1,-15,-3,0,0,-1,-1,2021-08-06 17:33:29.857487
0,1,-5,-1,-1,0,-1,-2,2021-08-06 17:33:29.871487
1,1,12,4,2,-1,0,-2,2021-08-06 17:33:29.871487
-2,1,21,2,0,0,-1,-1,2021-08-06 17:33:29.872486
1,-1,-34,-9,-17,0,1,2,2021-08-06 17:33:29.872486
-2,0,1,-1,20,-3,-1,-3,2021-08-06 17:33:29.893486
-1,1,12,1,-6,5,-1,-2,2021-08-06 17:33:29.894488
0,-1,-12,0,-5,-5,-2,0,2021-08-06 17:33:29.894488
0,2,16,3,-4,1,0,12,2021-08-06 17:33:29.894488
-1,-2,-14,-2,-3,-5,-3,-15,2021-08-06 17:33:29.916486
3,-1,-4,2,12,-1,-3,3,2021-08-06 17:33:29.916486
-3,-5,-9,-13,-13,2,-3,-5,2021-08-06 17:33:29.917488
-1,0,-5,3,12,-1,1,6,2021-08-06 17:33:29.917488
2,0,-2,-2,-9,3,0,5,2021-08-06 17:33:29.931491
0,-1,5,1,2,-2,0,-5,2021-08-06 17:33:29.931491
1,0,-12,-1,0,-1,-2,1,2021-08-06 17:33:29.932487
-2,0,5,0,2,2,-2,-7,2021-08-06 17:33:29.932487
0,-1,1,1,-5,-1,0,1,2021-08-06 17:33:29.953487
0,2,-31,-9,-9,2,-1,-2,2021-08-06 17:33:29.953487
-3,0,8,2,15,-3,0,1,2021-08-06 17:33:29.961487
-4,-3,-10,-3,-9,0,1,-7,2021-08-06 17:33:29.961487
0,2,11,4,3,-3,-4,-3,2021-08-06 17:33:29.976487
0,1,-4,0,-8,13,1,5,2021-08-06 17:33:29.976487
-1,-1,-3,0,0,-3,0,-2,2021-08-06 17:33:29.977487
-1,-3,-1,-1,5,-2,1,-4,2021-08-06 17:33:29.977487
1,-4,6,-1,-3,1,1,2,2021-08-06 17:33:29.999486
-1,1,-5,-2,-2,-8,-2,-2,2021-08-06 17:33:29.999486
0,-2,20,1,-4,2,-1,-1,2021-08-06 17:33:29.999486
-1,-3,-23,-2,5,5,-1,-2,2021-08-06 17:33:30.000486
0,-2,-21,-5,-6,-3,0,3,2021-08-06 17:33:30.013487
-3,-3,17,1,5,-3,-2,-1,2021-08-06 17:33:30.0134--1,-1,-3,0,-11,-1,-3,6,2021-08-06 17:33:29.676973
-3,-1,7,3,16,3,3,3,2021-08-06 17:33:29.676973
0,1,3,-2,-2,-2,0,-3,2021-08-06 17:33:29.690973
-5,-6,-37,-5,-7,-1,-3,5,2021-08-06 17:33:29.690973
1,-3,17,2,2,-4,-1,-4,2021-08-06 17:33:29.691972
-1,-2,-9,-1,1,3,2,-4,2021-08-06 17:33:29.691972
-1,-3,16,-3,-7,-14,-4,5,2021-08-06 17:33:29.713486
1,4,11,2,4,13,0,-5,2021-08-06 17:33:29.713486
-1,-2,-3,-5,-3,-8,0,-4,2021-08-06 17:33:29.714487
-2,0,-7,0,-1,-2,-4,0,2021-08-06 17:33:29.714487
0,1,-20,0,0,0,2,-2,2021-08-06 17:33:29.736488
1,-2,34,4,4,-2,1,-2,2021-08-06 17:33:29.736488
-2,-1,-25,-6,-6,4,-2,-3,2021-08-06 17:33:29.737488
-2,-1,-7,-3,2,-4,-3,1,2021-08-06 17:33:29.737488
-2,-2,3,-1,2,1,-3,1,2021-08-06 17:33:29.751487
0,-1,8,6,-1,0,2,-5,2021-08-06 17:33:29.751487
2,2,4,4,9,5,3,3,2021-08-06 17:33:29.751487
-1,-1,-10,-3,-7,-5,-1,-4,2021-08-06 17:33:29.752487
0,-1,-37,-3,-3,2,-3,-1,2021-08-06 17:33:29.773486
-5,-3,13,-2,2,-3,0,3,2021-08-06 17:33:29.773486
-4,-2,16,-4,-10,-2,1,-3,2021-08-06 17:33:29.774486
3,0,5,2,4,0,-2,0,2021-08-06 17:33:29.774486
0,-1,1,1,0,4,-2,-4,2021-08-06 17:33:29.796487
2,0,-20,-6,-2,-2,1,2,2021-08-06 17:33:29.796487
-2,0,-16,-3,0,-2,-2,-3,2021-08-06 17:33:29.796487
-4,0,21,-1,-2,-8,0,-1,2021-08-06 17:33:29.797487
0,1,2,2,-5,6,2,0,2021-08-06 17:33:29.811486
1,-1,7,0,-5,-7,-1,-2,2021-08-06 17:33:29.811486
1,-2,-8,1,23,3,2,0,2021-08-06 17:33:29.812488
3,-2,11,0,-7,-3,-2,-2,2021-08-06 17:33:29.812488
1,-2,-16,-4,-6,0,0,-1,2021-08-06 17:33:29.833486
-4,-1,-8,-3,-3,-3,-2,-2,2021-08-06 17:33:29.833486
-2,-2,1,-1,-6,-7,-2,-3,2021-08-06 17:33:29.834487
1,1,0,-4,-2,3,-1,1,2021-08-06 17:33:29.834487
-1,-3,10,2,8,-1,1,1,2021-08-06 17:33:29.856487
-1,-2,8,0,-2,-2,-3,-1,2021-08-06 17:33:29.856487
1,3,7,3,-3,2,2,-1,2021-08-06 17:33:29.856487
-3,-1,-15,-3,0,0,-1,-1,2021-08-06 17:33:29.856487
0,1,-5,-1,-1,0,-1,-2,2021-08-06 17:33:29.871487
1,1,12,4,2,-1,0,-2,2021-08-06 17:33:29.871487
-2,1,21,2,0,0,-1,-1,2021-08-06 17:33:29.871487
1,-1,-34,-9,-17,0,1,2,2021-08-06 17:33:29.872486
-2,0,1,-1,20,-3,-1,-3,2021-08-06 17:33:29.893486
-1,1,12,1,-6,5,-1,-2,2021-08-06 17:33:29.894488
0,-1,-12,0,-5,-5,-2,0,2021-08-06 17:33:29.894488
0,2,16,3,-4,1,0,12,2021-08-06 17:33:29.894488
-1,-2,-14,-2,-3,-5,-3,-15,2021-08-06 17:33:29.916486
3,-1,-4,2,12,-1,-3,3,2021-08-06 17:33:29.916486
-3,-5,-9,-13,-13,2,-3,-5,2021-08-06 17:33:29.916486
-1,0,-5,3,12,-1,1,6,2021-08-06 17:33:29.917488
2,0,-2,-2,-9,3,0,5,2021-08-06 17:33:29.931491
0,-1,5,1,2,-2,0,-5,2021-08-06 17:33:29.931491
1,0,-12,-1,0,-1,-2,1,2021-08-06 17:33:29.931491
-2,0,5,0,2,2,-2,-7,2021-08-06 17:33:29.932487
0,-1,1,1,-5,-1,0,1,2021-08-06 17:33:29.953487
0,2,-31,-9,-9,2,-1,-2,2021-08-06 17:33:29.953487
-3,0,8,2,15,-3,0,1,2021-08-06 17:33:29.961487
-4,-3,-10,-3,-9,0,1,-7,2021-08-06 17:33:29.961487
0,2,11,4,3,-3,-4,-3,2021-08-06 17:33:29.976487
0,1,-4,0,-8,13,1,5,2021-08-06 17:33:29.976487
-1,-1,-3,0,0,-3,0,-2,2021-08-06 17:33:29.976487
-1,-3,-1,-1,5,-2,1,-4,2021-08-06 17:33:29.977487
1,-4,6,-1,-3,1,1,2,2021-08-06 17:33:29.998488
-1,1,-5,-2,-2,-8,-2,-2,2021-08-06 17:33:29.998488
0,-2,20,1,-4,2,-1,-1,2021-08-06 17:33:29.999486
-1,-3,-23,-2,5,5,-1,-2,2021-08-06 17:33:29.999486
0,-2,-21,-5,-6,-3,0,3,2021-08-06 17:33:30.012487
-3,-3,17,1,5,-3,-2,-1,2021-08-06 17:33:30.013487
2,2,14,4,-1,4,1,-3,2021-08-06 17:33:30.021487
1,2,12,1,-2,-9,-5,0,2021-08-06 17:33:30.021487
-2,-3,-13,-3,-6,1,0,-1,2021-08-06 17:33:30.036486
-2,-1,7,-5,9,0,-1,-2,2021-08-06 17:33:30.036486
-1,-1,-16,-1,0,0,1,3,2021-08-06 17:33:30.036486
3,-2,10,1,-3,-1,-1,-4,2021-08-06 17:33:30.037487
-2,3,23,1,-7,-1,2,-1,2021-08-06 17:33:30.058485
0,-2,-6,0,-3,-4,-1,0,2021-08-06 17:33:30.059487
-3,-3,-11,-3,-2,-13,-3,-1,2021-08-06 17:33:30.059487
-1,-1,4,-3,-2,17,-1,-3,2021-08-06 17:33:30.059487
0,-1,10,2,2,-5,0,0,2021-08-06 17:33:30.073488
1,1,-9,2,4,0,1,1,2021-08-06 17:33:30.073488
1,-1,9,0,-3,0,-3,-1,2021-08-06 17:33:30.081486
-1,-1,-20,-7,-7,-10,-3,0,2021-08-06 17:33:30.081486
-2,-1,-16,-4,0,0,-2,-1,2021-08-06 17:33:30.096487
-1,-2,-25,0,-3,3,1,-1,2021-08-06 17:33:30.096487
0,1,10,3,3,0,0,-3,2021-08-06 17:33:30.096487
1,1,23,2,-9,0,2,0,2021-08-06 17:33:30.097488
-2,1,-2,0,12,0,-3,-1,2021-08-06 17:33:30.118487
-1,0,5,-2,-4,-5,-1,1,2021-08-06 17:33:30.118487
0,0,-12,-2,-7,3,2,-1,2021-08-06 17:33:30.119487
-1,-1,5,1,2,-5,-3,0,2021-08-06 17:33:30.119487
1,0,-15,-1,-8,0,0,0,2021-08-06 17:33:30.133486
-5,-5,21,-1,1,-1,0,-2,2021-08-06 17:33:30.133486
2,0,-12,-3,4,1,-1,1,2021-08-06 17:33:30.141486
1,-1,3,0,3,-1,1,-3,2021-08-06 17:33:30.141486
-1,-1,11,3,-6,-10,-2,-1,2021-08-06 17:33:30.156491
-1,-1,-3,-6,7,11,-1,-2,2021-08-06 17:33:30.156491
1,0,-19,-1,-3,-6,2,0,2021-08-06 17:33:30.157488
1,0,-6,1,4,-1,1,0,2021-08-06 17:33:30.157488
-2,-1,30,1,-11,-5,0,-2,2021-08-06 17:33:30.178487
-5,-2,-8,2,11,-2,0,-3,2021-08-06 17:33:30.178487
-1,-1,5,-6,-4,1,0,-2,2021-08-06 17:33:30.179487
0,-1,2,3,1,-2,1,-2,2021-08-06 17:33:30.179487
0,0,-16,-3,-2,1,-2,0,2021-08-06 17:33:30.202486
0,-1,0,0,-9,1,-1,1,2021-08-06 17:33:30.202486
-2,1,5,6,4,2,-3,0,2021-08-06 17:33:30.202486
-3,0,7,-1,5,-5,0,-2,2021-08-06 17:33:30.202486
2,-2,-3,-6,-15,1,-2,1,2021-08-06 17:33:30.216487
-2,-1,4,0,7,-6,-1,-1,2021-08-06 17:33:30.216487
-1,-1,11,-1,-4,-4,-2,-1,2021-08-06 17:33:30.216487
0,1,1,1,-2,0,-2,-1,2021-08-06 17:33:30.216487
0,1,-7,-1,4,1,0,-1,2021-08-06 17:33:30.238488
1,0,0,-5,-9,-19,-2,-1,2021-08-06 17:33:30.238488
-3,1,5,2,-10,20,0,-1,2021-08-06 17:33:30.239487
-2,-4,-27,-5,22,-6,0,-2,2021-08-06 17:33:30.239487
0,-3,-29,-8,-1,2,0,0,2021-08-06 17:33:30.261486
4,2,-3,3,-4,-3,-2,-1,2021-08-06 17:33:30.262488
-1,-1,31,0,-6,-5,-2,-2,2021-08-06 17:33:30.262488
-2,0,5,1,-4,3,1,0,2021-08-06 17:33:30.262488
1,1,-7,1,-1,0,-2,-1,2021-08-06 17:33:30.276486
-1,1,32,-2,6,1,0,1,2021-08-06 17:33:30.276486
2,-1,-64,-1,-1,-1,0,1,2021-08-06 17:33:30.277487
-2,-7,-17,-9,-2,3,0,1,2021-08-06 17:33:30.277487
-1,1,17,4,4,-4,1,0,2021-08-06 17:33:30.298486
0,-1,-2,0,-9,2,1,-2,2021-08-06 17:33:30.298486
-2,2,14,-1,3,-5,-2,-1,2021-08-06 17:33:30.299487
0,1,8,2,-6,-3,-2,0,2021-08-06 17:33:30.299487
0,-1,-12,-1,4,5,1,-2,2021-08-06 17:33:30.322486
0,-2,21,3,-1,3,-1,0,2021-08-06 17:33:30.322486
0,-1,1,-4,10,-1,-2,0,2021-08-06 17:33:30.322486
-2,-1,0,-1,-7,-2,0,-1,2021-08-06 17:33:30.323488
0,-5,22,-4,-6,0,-2,2,2021-08-06 17:33:30.336486
-3,-1,-14,-2,2,-4,0,-1,2021-08-06 17:33:30.336486
2,1,4,0,0,-1,-2,1,2021-08-06 17:33:30.336486
1,4,10,2,-1,-4,-1,-2,2021-08-06 17:33:30.337489
1,-4,5,3,-4,0,-1,0,2021-08-06 17:33:30.358486
0,-2,-92,-14,-3,1,1,-1,2021-08-06 17:33:30.358486
-2,-3,-1,-1,0,-1,1,-1,2021-08-06 17:33:30.359486
-1,1,21,1,-1,0,-3,-1,2021-08-06 17:33:30.359486
-1,0,3,1,0,-3,-2,-2,2021-08-06 17:33:30.381487
0,-1,7,0,-12,-3,-1,-3,2021-08-06 17:33:30.382486
-2,0,8,-2,14,0,3,0,2021-08-06 17:33:30.382486
2,-3,-6,-3,-11,5,1,1,2021-08-06 17:33:30.382486
-4,-2,-19,-3,1,2,-1,-3,2021-08-06 17:33:30.396487
2,1,-22,4,8,-2,0,1,2021-08-06 17:33:30.396487
1,-4,22,-4,-16,-2,2,-1,2021-08-06 17:33:30.397487
-2,1,29,3,3,1,-3,-3,2021-08-06 17:33:30.397487
-2,-1,22,2,2,2,1,0,2021-08-06 17:33:30.418486
-2,-1,-23,-2,-5,1,-3,1,2021-08-06 17:33:30.418486
0,1,-7,3,-2,-5,-2,-2,2021-08-06 17:33:30.419487
1,-2,-12,1,3,2,-1,0,2021-08-06 17:33:30.419487
0,0,-28,-7,2,-4,2,1,2021-08-06 17:33:30.441487
-1,2,13,4,0,0,-1,0,2021-08-06 17:33:30.442486
-3,-1,-20,-2,-4,-1,-5,-5,2021-08-06 17:33:30.443487
-1,-2,-16,-5,-1,-4,-1,-2,2021-08-06 17:33:30.443487
-1,0,14,3,9,1,-1,-2,2021-08-06 17:33:30.456488
-1,0,15,1,1,2,-1,-2,2021-08-06 17:33:30.456488
-1,-2,-5,-1,-8,-6,-3,-1,2021-08-06 17:33:30.456488
-4,-2,30,6,4,0,1,-1,2021-08-06 17:33:30.457488
-1,0,-39,-6,-5,1,2,-1,2021-08-06 17:33:30.478487
-3,-1,6,1,0,-1,-3,-2,2021-08-06 17:33:30.478487
-1,-3,34,-2,4,4,-1,0,2021-08-06 17:33:30.479486
2,1,-37,-3,-7,-1,0,2,2021-08-06 17:33:30.479486
1,3,50,4,5,-2,0,0,2021-08-06 17:33:30.501488
-4,-6,-9,-4,-2,-19,-1,0,2021-08-06 17:33:30.502488
-3,-4,-78,-10,-4,19,-1,-2,2021-08-06 17:33:30.502488
-2,-2,10,4,3,-6,0,-2,2021-08-06 17:33:30.502488
-1,1,21,0,-10,-4,-3,-1,2021-08-06 17:33:30.516487
-1,-5,12,2,10,1,1,7,17,2,-5,-3,-3,2,2021-08-06 17:0,2,19,3,1,-2,0,-2,2021-08-06 17:33:30.516487
-1,-3,-16,-1,-1,5,1,0,2021-08-06 17:33:30.517488
1,-1,-6,-4,-2,-4,0,-1,2021-08-06 17:33:30.538487
1,3,13,-4,-15,2,-2,-1,2021-08-06 17:33:30.539487
-1,0,-12,0,9,-4,-1,2,2021-08-06 17:33:30.539487
-2,-4,-50,-6,1,0,-2,-1,2021-08-06 17:33:30.539487
-2,-2,-21,-2,-10,-4,-1,-2,2021-08-06 17:33:30.561487
-3,1,59,5,1,5,-2,-2,2021-08-06 17:33:30.562487
0,1,8,-1,0,-3,0,-2,2021-08-06 17:33:30.562487
2,2,13,-1,-2,-3,-1,2,2021-08-06 17:33:30.562487
-2,3,11,4,5,3,-1,-3,2021-08-06 17:33:30.576486
1,-2,-19,-8,2,0,3,2,2021-08-06 17:33:30.576486
-2,-1,8,-3,-4,-3,0,-1,2021-08-06 17:33:30.576486
-2,0,35,1,-4,-2,-2,-1,2021-08-06 17:33:30.577487
-1,-3,-18,-1,-2,-7,-5,0,2021-08-06 17:33:30.598487
-1,5,9,2,-5,19,1,-1,2021-08-06 17:33:30.598487
2,-1,-16,2,12,-4,1,1,2021-08-06 17:33:30.599488
1,-2,-10,-4,-7,-2,-2,-2,2021-08-06 17:33:30.599488
0,2,59,6,2,0,-1,2,2021-08-06 17:33:30.622487
-2,-9,-77,-9,-10,-5,-1,-3,2021-08-06 17:33:30.622487
2,5,33,3,0,-2,-2,-1,2021-08-06 17:33:30.622487
-1,-3,-33,-3,1,1,-3,-5,2021-08-06 17:33:30.622487
0,4,36,7,-5,-3,2,0,2021-08-06 17:33:30.635489
-1,-1,-10,-4,12,-1,-4,-1,2021-08-06 17:33:30.635489
-1,-2,30,-1,-10,2,3,-1,2021-08-06 17:33:30.643487
-1,7,17,4,5,-1,-3,2,2021-08-06 17:33:30.643487
2,-4,-33,-5,-4,0,-1,1,2021-08-06 17:33:30.658489
-2,1,28,3,-6,-5,0,0,2021-08-06 17:33:30.658489
-3,-9,-41,1,-9,2,-2,5,2021-08-06 17:33:30.659486
1,0,9,2,21,0,0,-9,2021-08-06 17:33:30.659486
-5,-17,-48,-12,-8,0,0,2,2021-08-06 17:33:30.681487
-1,4,-4,-6,-2,-4,-2,-1,2021-08-06 17:33:30.682488
4,1,-1,0,-7,0,-1,9,2021-08-06 17:33:30.682488
-2,3,34,4,-6,-2,-4,1,2021-08-06 17:33:30.682488
0,0,-6,-1,3,4,1,-3,2021-08-06 17:33:30.696487
4,2,20,6,-3,-7,1,0,2021-08-06 17:33:30.696487
-3,3,-2,4,8,-1,-3,-4,2021-08-06 17:33:30.696487
-4,-3,-64,-16,-9,1,3,17,2021-08-06 17:33:30.697486
-2,-2,7,1,4,1,-1,-37,2021-08-06 17:33:30.718486
1,7,17,2,-5,-3,-3,2,2021-08-06 17:33:30.719488
2,1,-7,-2,-2,-3,1,0,2021-08-06 17:33:30.719488
2,-2,20,6,-6,0,0,-1,2021-08-06 17:33:30.719488
1,0,-3,-10,-10,-1,-3,28,2021-08-06 17:33:30.741487
-2,-6,4,0,19,1,1,-44,2021-08-06 17:33:30.742487
0,1,-4,1,-5,1,-1,-2,2021-08-06 17:33:30.742487
1,0,27,-5,-6,-2,4,0,2021-08-06 17:33:30.742487
0,3,-21,0,-2,-2,-3,8,2021-08-06 17:33:30.756486
1,3,27,2,-5,0,-3,6,2021-08-06 17:33:30.756486
