EMG 1,EMG 2,EMG 3,EMG 4,EMG 5,EMG 6,EMG 7,EMG 8,Timestamp
0,-1,-2,-7,-8,-4,-2,-2,2021-08-07 10:48:10.304883
0,0,3,8,9,4,2,0,2021-08-07 10:48:10.309881
-2,-1,1,-4,-1,0,-1,-1,2021-08-07 10:48:10.310881
-2,-2,-2,-3,-8,-3,-2,-2,2021-08-07 10:48:10.318882
1,0,0,-1,6,2,-1,-2,2021-08-07 10:48:10.319883
0,-1,0,-4,-7,-3,-2,-2,2021-08-07 10:48:10.332880
0,0,-2,2,-1,0,-1,0,2021-08-07 10:48:10.332880
0,-1,1,2,5,2,3,1,2021-08-07 10:48:10.341881
-1,-1,1,2,-2,-1,-1,-1,2021-08-07 10:48:10.341881
-1,-2,-2,1,5,-1,-1,-1,2021-08-07 10:48:10.347881
1,-1,1,-2,-3,0,-2,-2,2021-08-07 10:48:10.347881
0,0,-1,-2,-4,-2,-1,0,2021-08-07 10:48:10.363880
-1,0,1,5,3,0,1,-1,2021-08-07 10:48:10.364882
-2,-2,-3,-2,-5,-3,-1,0,2021-08-07 10:48:10.370882
-1,1,2,6,7,2,0,2,2021-08-07 10:48:10.370882
0,-2,-1,0,3,0,-1,0,2021-08-07 10:48:10.378881
-1,-1,-1,-2,-1,-2,-1,-2,2021-08-07 10:48:10.379885
-1,-1,-2,1,-4,-3,-2,-2,2021-08-07 10:48:10.392879
0,-3,-3,-3,-3,-3,-3,-3,2021-08-07 10:48:10.392879
-2,-2,-2,-3,-2,-3,-2,-2,2021-08-07 10:48:10.401881
0,0,-2,-5,-5,-1,-1,0,2021-08-07 10:48:10.401881
1,1,2,6,5,2,0,0,2021-08-07 10:48:10.407880
1,-1,1,2,5,1,1,-3,2021-08-07 10:48:10.407880
0,0,0,0,-1,-2,-2,1,2021-08-07 10:48:10.423881
0,-1,-3,-2,-1,-2,0,0,2021-08-07 10:48:10.424881
0,0,-2,-3,-6,-1,-1,-1,2021-08-07 10:48:10.430882
-1,-1,-3,-9,-7,-4,-2,-3,2021-08-07 10:48:10.430882
-2,0,0,6,4,2,-1,-2,2021-08-07 10:48:10.438884
-1,0,1,0,2,0,0,1,2021-08-07 10:48:10.439882
0,0,1,1,0,1,0,-1,2021-08-07 10:48:10.452881
0,0,0,2,-1,-1,-1,0,2021-08-07 10:48:10.452881
0,-1,-3,-6,-6,-2,-3,0,2021-08-07 10:48:10.461881
-1,-1,-1,-1,0,1,-2,-1,2021-08-07 10:48:10.461881
0,1,-1,3,5,1,1,0,2021-08-07 10:48:10.475881
-3,-1,0,3,-2,-2,-3,-1,2021-08-07 10:48:10.475881
-1,-1,-2,-2,-1,0,0,-2,2021-08-07 10:48:10.483882
-1,-2,-1,0,-1,-1,-3,-1,2021-08-07 10:48:10.484882
-2,-1,-1,0,-2,0,-2,-2,2021-08-07 10:48:10.498881
0,0,-3,-3,-2,-2,-2,0,2021-08-07 10:48:10.499882
-6,-6,-10,-26,-28,-12,-5,-5,2021-08-07 10:48:10.500881
3,5,14,39,43,18,6,4,2021-08-07 10:48:10.500881
-1,0,1,-3,-5,-2,0,-1,2021-08-07 10:48:10.512882
0,-1,1,3,8,3,2,0,2021-08-07 10:48:10.512882
-1,-2,0,0,-4,-5,-4,-2,2021-08-07 10:48:10.521881
-3,-3,-8,-17,-17,-7,-5,-3,2021-08-07 10:48:10.521881
-1,0,1,5,4,0,-1,0,2021-08-07 10:48:10.534882
-1,-1,-1,-2,-3,-1,-1,-1,2021-08-07 10:48:10.535882
1,-2,0,3,5,1,2,0,2021-08-07 10:48:10.543883
-2,-3,-4,-5,-7,-4,-3,-2,2021-08-07 10:48:10.544880
-1,0,1,2,3,1,-1,1,2021-08-07 10:48:10.558881
-1,-3,-4,-9,-9,-5,-3,-1,2021-08-07 10:48:10.559881
1,1,1,3,8,3,1,-2,2021-08-07 10:48:10.560884
-1,-1,-1,1,-3,0,1,0,2021-08-07 10:48:10.560884
-3,-2,-1,-7,-6,-3,-3,-1,2021-08-07 10:48:10.572881
-3,-2,-3,-1,-2,-3,-1,-1,2021-08-07 10:48:10.572881
-1,-2,-3,-6,-2,0,-2,0,2021-08-07 10:48:10.581882
0,0,-1,0,-1,-1,0,-1,2021-08-07 10:48:10.581882
0,0,0,1,-1,-1,0,-1,2021-08-07 10:48:10.603882
0,-1,-1,-6,-7,-2,0,0,2021-08-07 10:48:10.603882
3,3,7,21,18,6,3,1,2021-08-07 10:48:10.605882
-3,-3,-6,-12,-11,-5,-2,0,2021-08-07 10:48:10.605882
0,0,-1,2,2,1,-1,-1,2021-08-07 10:48:10.618879
-2,0,-1,-2,-3,0,-1,-1,2021-08-07 10:48:10.618879
-1,0,0,-3,-1,-2,-1,-3,2021-08-07 10:48:10.620882
-3,-1,-2,-4,-2,-2,0,0,2021-08-07 10:48:10.620882
0,-1,-1,0,2,0,-1,-1,2021-08-07 10:48:10.632882
-1,-1,-3,0,-2,-1,-3,1,2021-08-07 10:48:10.632882
-1,-1,-3,-1,-5,-1,-1,-1,2021-08-07 10:48:10.641884
-2,-2,-1,-3,-1,1,-2,0,2021-08-07 10:48:10.641884
0,-2,-4,-7,-4,-3,-1,-2,2021-08-07 10:48:10.655883
0,1,0,3,6,0,1,0,2021-08-07 10:48:10.656883
0,-1,0,-1,-5,-1,-1,1,2021-08-07 10:48:10.662881
-2,0,-1,0,3,2,1,-1,2021-08-07 10:48:10.662881
-1,1,2,1,0,-1,1,-1,2021-08-07 10:48:10.678879
-1,-2,-1,1,1,1,-2,-2,2021-08-07 10:48:10.679883
0,-1,-1,1,-1,-1,-2,-1,2021-08-07 10:48:10.680882
1,0,-2,-8,-8,-6,-2,-2,2021-08-07 10:48:10.680882
2,0,0,-1,2,3,0,1,2021-08-07 10:48:10.692881
-1,-1,-1,2,-1,-1,1,-2,2021-08-07 10:48:10.692881
-1,-2,-1,-3,-1,0,0,-1,2021-08-07 10:48:10.701883
-2,-3,-2,-8,-7,-3,-2,-4,2021-08-07 10:48:10.701883
-1,-1,0,5,1,-1,-1,-1,2021-08-07 10:48:10.715881
0,0,1,3,4,1,1,0,2021-08-07 10:48:10.715881
-1,-2,-1,-2,1,0,-2,0,2021-08-07 10:48:10.722882
0,0,0,3,0,0,0,0,2021-08-07 10:48:10.722882
-1,0,-2,1,1,0,1,0,2021-08-07 10:48:10.737882
-1,-3,-4,-10,-13,-7,-4,-1,2021-08-07 10:48:10.738881
2,0,1,5,9,4,1,0,2021-08-07 10:48:10.746881
0,0,1,4,3,1,1,0,2021-08-07 10:48:10.746881
-1,-4,-3,-7,-6,-1,-1,1,2021-08-07 10:48:10.752881
-1,-2,-2,-5,-6,-2,-1,0,2021-08-07 10:48:10.752881
-5,-3,-1,0,6,1,-2,-2,2021-08-07 10:48:10.761882
0,0,2,1,-3,-4,-3,-4,2021-08-07 10:48:10.761882
-1,-2,1,4,7,1,-2,-4,2021-08-07 10:48:10.775879
0,0,-1,-6,-1,-1,-2,-1,2021-08-07 10:48:10.775879
0,0,2,3,-6,-5,0,0,2021-08-07 10:48:10.782882
1,-1,0,0,1,1,1,0,2021-08-07 10:48:10.782882
-1,-1,1,-1,-3,-2,0,0,2021-08-07 10:48:10.799886
-2,-2,0,0,0,0,2,0,2021-08-07 10:48:10.799886
0,-1,-3,-4,-3,-1,0,-1,2021-08-07 10:48:10.800882
-1,-2,-3,-6,-7,-2,-3,-1,2021-08-07 10:48:10.800882
0,-2,-2,2,6,0,0,-2,2021-08-07 10:48:10.812880
0,-1,1,3,3,1,-2,0,2021-08-07 10:48:10.812880
-1,1,2,5,2,0,0,-1,2021-08-07 10:48:10.821883
-1,-2,-2,-6,-5,-4,-1,-2,2021-08-07 10:48:10.821883
-1,-2,-4,-11,-11,-5,-3,-2,2021-08-07 10:48:10.835881
0,1,3,5,10,4,-1,-2,2021-08-07 10:48:10.835881
1,-1,-1,-1,0,0,-2,-2,2021-08-07 10:48:10.842880
0,0,-1,0,-1,-1,0,-2,2021-08-07 10:48:10.842880
-1,-2,-1,-2,-4,-2,0,-1,2021-08-07 10:48:10.858881
-2,-3,-3,-5,-8,-5,-2,-4,2021-08-07 10:48:10.859883
-2,-2,-4,-4,-3,-3,-2,-2,2021-08-07 10:48:10.860881
0,0,4,10,14,7,3,0,2021-08-07 10:48:10.860881
0,-1,-2,-3,0,0,-1,2,2021-08-07 10:48:10.872881
0,-1,0,3,-3,-2,1,-1,2021-08-07 10:48:10.872881
-3,-1,-3,-9,-9,-5,0,-1,2021-08-07 10:48:10.881881
-1,1,0,4,6,2,-1,-1,2021-08-07 10:48:10.881881
-2,0,0,-1,-5,-4,-1,-1,2021-08-07 10:48:10.895881
2,1,2,3,9,4,0,0,2021-08-07 10:48:10.895881
0,-1,1,0,2,1,-2,0,2021-08-07 10:48:10.902881
-2,-3,-2,-2,-3,-4,-2,-3,2021-08-07 10:48:10.902881
-2,-3,-2,-7,-9,-4,-2,-2,2021-08-07 10:48:10.918880
1,4,1,2,3,2,3,2,2021-08-07 10:48:10.919882
-1,-1,0,0,3,0,-1,-1,2021-08-07 10:48:10.920880
-1,-2,-2,-2,-5,-1,-1,1,2021-08-07 10:48:10.920880
0,0,-2,-2,0,0,-2,-1,2021-08-07 10:48:10.932882
0,0,-1,-3,-4,-2,-2,-1,2021-08-07 10:48:10.932882
1,0,1,6,1,0,0,1,2021-08-07 10:48:10.941882
-1,-2,-2,-6,-2,-3,-3,-2,2021-08-07 10:48:10.941882
1,1,0,2,3,3,1,-1,2021-08-07 10:48:10.956882
1,-1,-1,1,1,-1,-2,0,2021-08-07 10:48:10.956882
0,0,-2,-1,-1,1,0,1,2021-08-07 10:48:10.962881
-1,-3,-7,-13,-14,-7,-3,-3,2021-08-07 10:48:10.962881
-1,1,3,10,11,5,1,0,2021-08-07 10:48:10.978879
-1,-2,1,0,0,-3,-1,-1,2021-08-07 10:48:10.979881
-1,-2,-3,-5,-6,-3,-3,-1,2021-08-07 10:48:10.980883
-1,-1,-2,-6,-5,-3,0,-1,2021-08-07 10:48:10.980883
-2,-3,-2,0,-2,-2,-2,-1,2021-08-07 10:48:10.992882
2,3,5,12,10,6,3,3,2021-08-07 10:48:10.992882
-1,-2,-2,0,2,1,1,0,2021-08-07 10:48:11.001881
-1,-1,0,1,0,2,0,-1,2021-08-07 10:48:11.001881
0,0,-1,-7,-5,-4,-2,-1,2021-08-07 10:48:11.015885
-4,-2,-2,-4,-5,-2,-1,-1,2021-08-07 10:48:11.015885
-2,-3,-2,-3,-2,0,0,-1,2021-08-07 10:48:11.022882
0,0,-1,2,-1,0,0,1,2021-08-07 10:48:11.022882
0,-2,0,2,5,3,0,0,2021-08-07 10:48:11.038881
-1,-1,-1,-2,-3,0,-1,-1,2021-08-07 10:48:11.039881
-1,-1,1,2,2,-1,0,-2,2021-08-07 10:48:11.040883
0,-1,0,1,0,0,-2,1,2021-08-07 10:48:11.040883
-2,-1,-1,0,-1,-1,-2,-1,2021-08-07 10:48:11.052881
-2,-2,-5,-5,-8,-5,-2,-3,2021-08-07 10:48:11.052881
0,0,-2,-1,-5,-2,-2,0,2021-08-07 10:48:11.061882
0,1,0,-3,2,-1,1,1,2021-08-07 10:48:11.061882
-1,-1,-1,0,3,-1,-1,-2,2021-08-07 10:48:11.075881
-2,0,-1,0,0,0,-2,0,2021-08-07 10:48:11.075881
-1,-1,-1,0,0,-2,-3,-3,2021-08-07 10:48:11.082881
-1,-2,-3,-6,-3,-2,-1,-3,2021-08-07 10:48:11.082881
0,0,1,7,2,2,1,0,2021-08-07 10:48:11.098885
-1,-2,-4,-6,-6,-3,0,-2,2021-08-07 10:48:11.098885
-1,0,2,4,5,4,0,-2,2021-08-07 10:48:11.104881
-2,-1,-2,0,-4,-2,-1,-1,2021-08-07 10:48:11.105882
-2,-2,0,-5,-2,-2,-1,-2,2021-08-07 10:48:11.112881
-1,1,1,-1,1,0,0,-1,2021-08-07 10:48:11.112881
1,-1,-1,-3,-2,-1,0,-1,2021-08-07 10:48:11.121881
-1,1,1,4,3,2,0,0,2021-08-07 10:48:11.121881
0,0,0,-1,-2,0,-1,-2,2021-08-07 10:48:11.135880
-1,-1,-3,-4,-4,-3,-3,-2,2021-08-07 10:48:11.135880
-1,-1,-3,-3,-5,-3,-3,0,2021-08-07 10:48:11.142881
1,1,0,5,10,4,2,1,2021-08-07 10:48:11.142881
-1,-1,-2,-1,-1,-2,1,1,2021-08-07 10:48:11.158931
-2,-3,-2,-2,0,-1,-2,-2,2021-08-07 10:48:11.158931
1,0,-1,-1,-2,-1,0,-1,2021-08-07 10:48:11.165934
-1,-1,0,0,-2,0,-1,0,2021-08-07 10:48:11.165934
0,-1,-2,-3,-3,0,0,1,2021-08-07 10:48:11.181936
0,0,1,2,0,0,0,0,2021-08-07 10:48:11.181936
0,0,-1,0,0,0,0,0,2021-08-07 10:48:11.182931
0,-1,-2,-1,-1,-1,-1,-1,2021-08-07 10:48:11.183931
-1,-1,-4,-2,-1,1,1,0,2021-08-07 10:48:11.195930
-1,-3,-1,-1,1,-1,0,-1,2021-08-07 10:48:11.195930
-1,-2,0,-2,-2,-1,-1,1,2021-08-07 10:48:11.202930
-1,-1,-1,-1,-1,-1,-1,-1,2021-08-07 10:48:11.202930
-1,-1,-1,-2,-2,-3,-2,0,2021-08-07 10:48:11.218931
-1,-1,-2,1,1,-1,-2,-1,2021-08-07 10:48:11.218931
-2,0,1,0,-2,0,-1,-1,2021-08-07 10:48:11.224931
-1,-2,-1,0,-1,-2,1,0,2021-08-07 10:48:11.225932
0,-1,-3,0,-1,0,-1,-1,2021-08-07 10:48:11.241935
0,-1,-2,-1,-1,-1,1,-2,2021-08-07 10:48:11.241935
0,-1,0,0,-1,-1,-1,-1,2021-08-07 10:48:11.242931
0,-1,-1,0,0,-1,-3,0,2021-08-07 10:48:11.243937
0,0,0,-1,0,0,1,-1,2021-08-07 10:48:11.255931
-1,0,0,-2,-2,-1,0,1,2021-08-07 10:48:11.256931
-1,-1,-1,-3,-3,-2,-2,0,2021-08-07 10:48:11.262931
0,0,1,2,2,1,-2,-3,2021-08-07 10:48:11.262931
-2,-2,-1,-6,-9,-3,-2,-1,2021-08-07 10:48:11.278933
-2,-4,-4,-2,0,-2,-3,-2,2021-08-07 10:48:11.278933
1,1,0,0,9,4,3,1,2021-08-07 10:48:11.285932
2,1,3,3,4,0,2,0,2021-08-07 10:48:11.285932
-1,-1,-1,-1,-3,-3,-1,-3,2021-08-07 10:48:11.301932
-1,-1,-3,-3,-5,-1,-1,-2,2021-08-07 10:48:11.302934
-3,-2,-5,-10,-8,-5,-3,-3,2021-08-07 10:48:11.303933
-1,-1,-2,1,0,-1,0,-1,2021-08-07 10:48:11.303933
-1,0,0,-3,1,1,0,-1,2021-08-07 10:48:11.315930
0,-2,0,3,-1,0,0,1,2021-08-07 10:48:11.315930
0,-2,-1,-3,-8,-5,-1,0,2021-08-07 10:48:11.322934
1,0,1,0,6,2,0,-1,2021-08-07 10:48:11.322934
-1,-1,-2,0,-2,-2,-1,0,2021-08-07 10:48:11.338933
-1,1,-1,-1,0,-1,-1,1,2021-08-07 10:48:11.338933
1,0,0,1,2,-1,-1,1,2021-08-07 10:48:11.345933
-2,-2,-2,-6,-7,-4,0,0,2021-08-07 10:48:11.345933
-2,-1,-2,0,1,0,-2,-1,2021-08-07 10:48:11.361934
0,-1,0,-2,-3,-2,0,-1,2021-08-07 10:48:11.361934
0,0,0,3,4,3,1,0,2021-08-07 10:48:11.362931
-2,-1,-2,-1,-7,-3,-2,-2,2021-08-07 10:48:11.363934
-1,-1,-1,-2,0,1,-1,-1,2021-08-07 10:48:11.376452
0,-1,2,2,2,3,-1,-1,2021-08-07 10:48:11.376452
-1,-3,0,0,1,0,0,-1,2021-08-07 10:48:11.382451
-1,-1,-3,-1,-4,-2,-1,-1,2021-08-07 10:48:11.383452
0,-1,-1,0,-2,-1,0,-1,2021-08-07 10:48:11.398452
-2,-2,-3,-5,-2,-3,-1,-2,2021-08-07 10:48:11.399451
-1,0,1,0,-1,-1,0,-1,2021-08-07 10:48:11.405451
-1,-1,0,-2,0,-2,-2,0,2021-08-07 10:48:11.405451
-1,-2,-1,-1,-1,-2,-3,-1,2021-08-07 10:48:11.421450
-2,-1,-1,0,-2,-2,-1,0,2021-08-07 10:48:11.422452
0,0,-1,-2,-1,0,0,0,2021-08-07 10:48:11.423452
-1,-1,-1,-1,-1,-1,0,-1,2021-08-07 10:48:11.423452
-1,0,0,0,0,-1,-1,0,2021-08-07 10:48:11.436452
1,1,1,3,1,-2,-1,-1,2021-08-07 10:48:11.436452
0,0,0,0,-1,-1,-1,-2,2021-08-07 10:48:11.450451
-2,-2,-1,-2,-1,-2,-1,-2,2021-08-07 10:48:11.450451
-1,-1,0,1,2,-1,-1,-1,2021-08-07 10:48:11.458452
0,0,0,1,1,-1,-1,-1,2021-08-07 10:48:11.458452
0,-1,-1,0,-2,-1,1,0,2021-08-07 10:48:11.465452
-3,1,0,-1,0,0,-2,-1,2021-08-07 10:48:11.465452
-1,2,-1,0,1,0,0,1,2021-08-07 10:48:11.481494
-1,-7,-4,0,-1,-1,-1,0,2021-08-07 10:48:11.481494
-1,-2,-3,-2,-1,-1,-1,0,2021-08-07 10:48:11.483505
-1,-2,-1,1,0,-1,0,0,2021-08-07 10:48:11.483505
-1,1,0,-1,0,0,1,-1,2021-08-07 10:48:11.496508
0,2,-1,0,0,-1,-2,-2,2021-08-07 10:48:11.496508
0,-1,-1,-2,0,-1,0,-1,2021-08-07 10:48:11.502504
0,-2,1,-1,-3,-1,-1,-2,2021-08-07 10:48:11.502504
-1,-1,0,0,-2,-2,-2,-1,2021-08-07 10:48:11.518504
0,-1,1,-1,-3,-2,-1,-1,2021-08-07 10:48:11.518504
0,0,0,-2,-1,-2,-2,-1,2021-08-07 10:48:11.525508
0,-1,0,2,1,1,1,0,2021-08-07 10:48:11.525508
0,0,-1,-4,-1,0,0,-1,2021-08-07 10:48:11.541504
-1,0,1,4,3,1,1,-1,2021-08-07 10:48:11.541504
0,0,-2,-3,-3,-3,-2,-1,2021-08-07 10:48:11.543507
1,1,-2,-2,-6,-2,-2,1,2021-08-07 10:48:11.543507
-1,-2,-2,-1,-2,-2,1,2,2021-08-07 10:48:11.556503
-2,-2,-2,-3,0,0,2,-1,2021-08-07 10:48:11.556503
-4,-3,-1,0,-1,-1,-1,-4,2021-08-07 10:48:11.562505
-3,-3,-5,-9,-6,-5,-4,-4,2021-08-07 10:48:11.563504
-1,0,5,13,13,3,-1,-1,2021-08-07 10:48:11.578508
0,1,0,1,1,-1,0,0,2021-08-07 10:48:11.578508
0,1,-1,-1,0,0,-1,1,2021-08-07 10:48:11.585505
2,-1,-3,-2,-2,-1,0,1,2021-08-07 10:48:11.585505
-1,-2,-3,-4,-6,-3,-3,-1,2021-08-07 10:48:11.601505
0,0,-4,-7,-4,-3,-1,-1,2021-08-07 10:48:11.601505
1,0,1,3,3,1,0,2,2021-08-07 10:48:11.603510
-2,-2,-2,-2,-3,-4,-1,0,2021-08-07 10:48:11.603510
0,-2,-2,-3,-1,1,1,-3,2021-08-07 10:48:11.616508
0,-1,2,5,4,3,0,-1,2021-08-07 10:48:11.616508
-1,-1,-3,-4,-2,-1,-1,0,2021-08-07 10:48:11.622507
-1,0,1,1,-1,-2,-1,-1,2021-08-07 10:48:11.623507
1,-2,0,-1,2,0,0,0,2021-08-07 10:48:11.638503
-1,-1,1,-4,-7,-3,-1,0,2021-08-07 10:48:11.638503
-1,0,1,2,3,0,0,-1,2021-08-07 10:48:11.645505
1,-1,-1,0,2,3,0,0,2021-08-07 10:48:11.645505
