EMG 1,EMG 2,EMG 3,EMG 4,EMG 5,EMG 6,EMG 7,EMG 8,Timestamp
-4,-5,-6,-7,-6,-4,-3,-3,2021-08-05 17:18:10.787960
-2,-2,-3,-2,-2,-1,-1,-1,2021-08-05 17:18:10.787960
-6,-3,-6,-10,-6,-6,-5,-3,2021-08-05 17:18:10.788988
-1,0,7,3,3,1,1,1,2021-08-05 17:18:10.788988
0,-2,-4,-4,-1,-1,-1,-1,2021-08-05 17:18:10.802674
2,4,3,2,0,-2,-1,-1,2021-08-05 17:18:10.802674
1,0,-1,1,2,0,2,0,2021-08-05 17:18:10.810674
-3,-8,-9,-9,-5,-2,-3,-2,2021-08-05 17:18:10.810674
0,5,5,5,4,2,0,2,2021-08-05 17:18:10.825749
-3,-5,-3,-5,-7,-4,-2,-3,2021-08-05 17:18:10.825749
-2,-2,1,0,-1,-2,-1,-1,2021-08-05 17:18:10.826396
1,-1,0,6,4,3,3,3,2021-08-05 17:18:10.826396
0,-3,1,0,-2,0,-1,-2,2021-08-05 17:18:10.848392
0,0,-1,-2,2,3,0,0,2021-08-05 17:18:10.848463
-3,-2,-5,1,0,-1,-2,0,2021-08-05 17:18:10.848463
-1,0,1,-2,-2,-3,0,-3,2021-08-05 17:18:10.849210
-4,-2,-3,-5,-5,-6,-4,-3,2021-08-05 17:18:10.862390
1,-1,0,2,0,0,0,0,2021-08-05 17:18:10.862390
3,2,3,4,5,4,3,1,2021-08-05 17:18:10.870860
-5,-2,-7,-9,-6,-3,-5,-6,2021-08-05 17:18:10.870936
0,0,-1,-1,-1,0,0,0,2021-08-05 17:18:10.885618
0,-3,0,0,1,0,0,2,2021-08-05 17:18:10.885939
-1,0,0,-1,-3,-3,-1,0,2021-08-05 17:18:10.886439
-3,-3,-7,-10,-7,-4,-5,-4,2021-08-05 17:18:10.886439
4,8,8,13,9,5,4,4,2021-08-05 17:18:10.908391
-1,-4,-6,-5,-2,-3,-3,-2,2021-08-05 17:18:10.908606
0,2,0,0,-1,-2,-1,-2,2021-08-05 17:18:10.908628
-1,-1,-3,-2,-3,-3,-1,-1,2021-08-05 17:18:10.908628
-2,-10,-13,-10,-6,-5,-2,-1,2021-08-05 17:18:10.922390
1,8,13,13,9,4,4,2,2021-08-05 17:18:10.922390
0,1,1,2,0,1,0,-1,2021-08-05 17:18:10.930325
-2,-3,-3,-1,-2,-4,-2,-2,2021-08-05 17:18:10.930325
-3,-2,-4,-8,-4,-2,-2,-3,2021-08-05 17:18:10.945408
1,-3,-2,1,-2,0,-1,0,2021-08-05 17:18:10.946047
-1,-2,-3,-2,-1,1,-1,-1,2021-08-05 17:18:10.946325
-4,-1,2,-4,-5,-7,-4,-5,2021-08-05 17:18:10.946325
4,5,-4,5,5,6,4,5,2021-08-05 17:18:10.968324
-2,-1,-1,-2,-5,-4,-2,-2,2021-08-05 17:18:10.968594
-1,-2,0,-1,-3,-2,-3,-2,2021-08-05 17:18:10.968594
2,3,4,4,2,1,2,2,2021-08-05 17:18:10.968594
-3,-2,2,-4,-4,-2,-3,-4,2021-08-05 17:18:10.982554
-3,-4,-7,-6,-2,-2,-2,-4,2021-08-05 17:18:10.982554
2,5,8,5,3,4,2,3,2021-08-05 17:18:10.990734
-2,-5,-5,-2,1,0,-1,-1,2021-08-05 17:18:10.990734
-3,1,4,-1,-8,-4,-5,-5,2021-08-05 17:18:11.005453
-2,-6,-6,0,5,6,3,4,2021-08-05 17:18:11.005453
1,-3,-3,0,-1,0,0,1,2021-08-05 17:18:11.006325
-2,-4,-3,-3,-1,-1,-2,-2,2021-08-05 17:18:11.006325
0,1,2,-2,-1,-2,-2,-3,2021-08-05 17:18:11.028207
-6,-3,-4,-11,-10,-8,-6,-8,2021-08-05 17:18:11.028207
0,1,-1,5,5,5,2,1,2021-08-05 17:18:11.028207
-1,0,-4,0,-1,0,-1,2,2021-08-05 17:18:11.029210
-1,-1,-2,2,-1,-1,0,-2,2021-08-05 17:18:11.042376
-2,3,0,-2,-3,-3,-3,0,2021-08-05 17:18:11.042376
2,-5,-1,-4,-2,-1,-1,0,2021-08-05 17:18:11.050562
1,-1,0,5,5,3,2,1,2021-08-05 17:18:11.050986
-2,-5,-3,-5,-1,-1,0,-2,2021-08-05 17:18:11.065911
2,2,5,-3,-5,-4,-1,-1,2021-08-05 17:18:11.065911
1,-5,-1,11,7,6,3,4,2021-08-05 17:18:11.066210
-3,-1,-5,-9,-7,-4,-5,-1,2021-08-05 17:18:11.066210
-1,-1,1,1,-2,-3,0,-1,2021-08-05 17:18:11.088236
3,2,3,5,5,3,1,1,2021-08-05 17:18:11.088236
-5,-3,-4,-11,-10,-7,-5,-5,2021-08-05 17:18:11.088236
1,1,0,0,1,2,1,1,2021-08-05 17:18:11.088236
0,-2,-2,-2,1,1,-1,0,2021-08-05 17:18:11.111209
-5,-4,-2,-5,-4,-3,-3,-1,2021-08-05 17:18:11.111742
0,5,3,1,0,-1,-2,-2,2021-08-05 17:18:11.112208
0,0,-1,-2,-1,1,0,-1,2021-08-05 17:18:11.112208
0,1,3,1,1,-1,1,0,2021-08-05 17:18:11.125728
-1,0,-3,1,1,1,0,0,2021-08-05 17:18:11.125728
-4,-3,-7,-7,-3,-3,-3,-2,2021-08-05 17:18:11.126233
4,4,10,10,6,5,4,3,2021-08-05 17:18:11.126233
-2,-4,-8,-3,-2,-1,-1,0,2021-08-05 17:18:11.148238
-1,-2,-1,1,-2,-3,-2,-2,2021-08-05 17:18:11.148379
-1,1,-2,1,0,-1,3,1,2021-08-05 17:18:11.148948
0,2,1,0,-4,-3,-4,-4,2021-08-05 17:18:11.148948
-3,0,-1,-6,-2,-2,-2,-3,2021-08-05 17:18:11.171564
0,-4,-2,-1,0,-2,0,-1,2021-08-05 17:18:11.171786
2,4,3,3,5,3,3,3,2021-08-05 17:18:11.172238
-1,-1,0,-1,0,-1,2,-1,2021-08-05 17:18:11.172238
-3,-1,-3,-2,-3,-1,-2,-2,2021-08-05 17:18:11.185763
-2,0,-3,-5,-5,-2,-1,-3,2021-08-05 17:18:11.186077
1,2,2,5,3,2,0,0,2021-08-05 17:18:11.186238
-1,-1,-2,3,3,1,2,0,2021-08-05 17:18:11.186238
1,-1,0,0,-1,-2,-3,-2,2021-08-05 17:18:11.208326
0,-1,3,2,2,2,4,0,2021-08-05 17:18:11.208569
-2,-2,-1,-2,-3,-3,-3,-2,2021-08-05 17:18:11.209093
1,2,2,-4,-1,0,-2,0,2021-08-05 17:18:11.209093
-3,-4,-3,0,-2,1,-1,-2,2021-08-05 17:18:11.231240
-2,-1,0,4,4,3,1,0,2021-08-05 17:18:11.231240
-1,-3,-3,-3,-5,-3,-2,-3,2021-08-05 17:18:11.232290
1,1,0,3,6,3,2,3,2021-08-05 17:18:11.232290
-2,-2,-2,-4,-2,-2,1,1,2021-08-05 17:18:11.254031
-1,-1,-1,-2,-3,1,-2,-1,2021-08-05 17:18:11.254031
-1,1,0,3,0,0,2,0,2021-08-05 17:18:11.254541
-2,-4,-6,-7,-8,-7,-3,-3,2021-08-05 17:18:11.254541
1,0,0,-2,-1,-3,-2,-2,2021-08-05 17:18:11.267672
3,5,4,4,4,4,2,4,2021-08-05 17:18:11.267786
-1,2,-1,-1,-1,-4,-2,-4,2021-08-05 17:18:11.275883
-2,-4,1,-3,-6,-6,-5,-5,2021-08-05 17:18:11.276034
0,1,-2,1,3,3,1,2,2021-08-05 17:18:11.291198
-1,0,0,-6,-4,-4,-5,-5,2021-08-05 17:18:11.291198
0,-3,-2,2,1,0,0,0,2021-08-05 17:18:11.292055
-1,-1,0,-5,-6,-4,-4,-5,2021-08-05 17:18:11.292055
2,0,-2,0,0,0,0,-1,2021-08-05 17:18:11.314457
-1,-2,-3,3,2,2,3,3,2021-08-05 17:18:11.314686
0,-1,-1,-5,-3,-1,1,-1,2021-08-05 17:18:11.315031
-5,-6,-4,-1,-3,-2,-1,-2,2021-08-05 17:18:11.315031
1,3,-2,-1,2,1,0,2,2021-08-05 17:18:11.327401
-3,-1,-2,1,0,0,0,-2,2021-08-05 17:18:11.327807
-1,1,5,5,0,1,-1,-2,2021-08-05 17:18:11.335804
0,3,3,2,-1,-2,-2,-2,2021-08-05 17:18:11.335804
-2,-3,-3,-6,-8,-7,-6,-4,2021-08-05 17:18:11.350805
0,-1,-3,-1,-1,-4,-3,1,2021-08-05 17:18:11.350805
0,1,4,5,5,4,3,2,2021-08-05 17:18:11.351806
-2,-2,-6,-5,-3,-1,0,-1,2021-08-05 17:18:11.351806
-1,2,2,3,1,1,-1,-3,2021-08-05 17:18:11.373971
-1,-4,-4,-8,-4,0,-2,-3,2021-08-05 17:18:11.374282
-2,-4,-7,-5,-3,-2,-2,-3,2021-08-05 17:18:11.375171
1,0,2,7,8,6,4,3,2021-08-05 17:18:11.375171
0,-4,0,4,3,3,2,1,2021-08-05 17:18:11.387698
0,0,-1,-3,-1,0,0,0,2021-08-05 17:18:11.387866
-2,-2,-4,-11,-10,-6,-5,-4,2021-08-05 17:18:11.396087
0,-2,-1,-5,1,0,-1,0,2021-08-05 17:18:11.396805
1,1,2,6,4,1,1,-1,2021-08-05 17:18:11.410088
-2,-3,-3,0,-3,-2,-2,-2,2021-08-05 17:18:11.410088
1,-2,0,1,-1,-1,2,3,2021-08-05 17:18:11.419111
-2,1,-3,-5,-4,-3,-3,-2,2021-08-05 17:18:11.419111
-1,-2,3,1,-1,-1,1,-1,2021-08-05 17:18:11.433632
-1,0,-1,1,2,1,1,3,2021-08-05 17:18:11.433632
-3,0,-2,-1,-2,-2,-1,-3,2021-08-05 17:18:11.435466
0,-1,1,1,-1,-1,-1,1,2021-08-05 17:18:11.435466
0,-3,-7,1,2,-1,1,2,2021-08-05 17:18:11.447584
2,7,5,8,4,1,1,2,2021-08-05 17:18:11.447856
-1,-4,-3,-5,-3,-2,-3,-1,2021-08-05 17:18:11.456416
-1,-3,-6,-1,-1,1,0,0,2021-08-05 17:18:11.456416
-4,-4,-3,-10,-8,-4,-4,-5,2021-08-05 17:18:11.471384
-3,-2,-3,-1,-2,0,-1,-1,2021-08-05 17:18:11.471384
3,4,5,4,3,1,1,0,2021-08-05 17:18:11.472980
3,0,-4,1,3,1,1,3,2021-08-05 17:18:11.472980
-1,1,-1,-2,-4,-2,-3,1,2021-08-05 17:18:11.493686
-3,-4,-2,-4,-3,-3,-2,-3,2021-08-05 17:18:11.493686
-2,1,3,-8,-10,-5,-4,-4,2021-08-05 17:18:11.495589
-1,-4,1,6,7,3,2,-1,2021-08-05 17:18:11.495754
2,-7,-4,2,3,4,4,4,2021-08-05 17:18:11.507312
1,4,5,6,0,-1,0,-2,2021-08-05 17:18:11.507735
1,0,2,4,4,2,0,1,2021-08-05 17:18:11.516458
-3,-2,0,-6,-6,-5,-3,-4,2021-08-05 17:18:11.516458
-2,1,-4,-8,-6,-6,-5,-5,2021-08-05 17:18:11.531281
-2,-6,-7,-4,-1,1,-1,-1,2021-08-05 17:18:11.531281
2,9,13,11,9,5,3,4,2021-08-05 17:18:11.532281
-1,1,-1,-2,-5,-4,-3,-3,2021-08-05 17:18:11.532281
-2,-4,-2,-3,0,-1,-2,0,2021-08-05 17:18:11.553493
-1,-1,0,-3,-4,-4,-3,-2,2021-08-05 17:18:11.554347
-1,-1,-3,-2,-2,-2,-2,-1,2021-08-05 17:18:11.555633
-3,-4,0,-1,-1,-1,-1,-2,2021-08-05 17:18:11.555633
0,1,1,1,0,2,1,1,2021-08-05 17:18:11.576280
0,-1,0,1,1,-1,2,-1,2021-08-05 17:18:11.576280
1,-1,-1,1,-1,0,0,0,2021-08-05 17:18:11.582281
0,0,-4,-3,-1,-1,0,-1,2021-08-05 17:18:11.582667
-3,-3,-2,0,-4,-3,-1,-3,2021-08-05 17:18:11.591522
1,4,7,3,3,1,1,1,2021-08-05 17:18:11.591645
-2,-5,-6,-6,-4,-3,-3,-2,2021-08-05 17:18:11.593070
2,4,3,0,0,1,0,1,2021-08-05 17:18:11.593283
0,2,1,0,-2,-3,-2,-2,2021-08-05 17:18:11.621431
-1,-2,-2,0,-1,-2,0,2,2021-08-05 17:18:11.621431
-1,-6,-9,-8,-3,-3,-2,-1,2021-08-05 17:18:11.622593
-1,3,2,0,-1,0,-1,0,2021-08-05 17:18:11.623283
0,1,2,1,0,-1,-2,1,2021-08-05 17:18:11.636211
-3,-1,-1,0,-2,0,-3,-5,2021-08-05 17:18:11.636211
3,2,-5,1,2,3,3,5,2021-08-05 17:18:11.637154
-6,-7,-3,-3,-5,-4,-3,-3,2021-08-05 17:18:11.638154
1,6,6,6,6,3,1,2,2021-08-05 17:18:11.651377
-1,-3,-2,-5,-3,-2,-1,-1,2021-08-05 17:18:11.651639
-4,-4,-4,-3,-2,-1,0,-2,2021-08-05 17:18:11.652981
-2,-2,-1,-1,0,1,0,0,2021-08-05 17:18:11.653154
-1,-1,-1,-2,0,-3,-1,-3,2021-08-05 17:18:11.673561
1,1,-4,-1,0,-2,-1,-2,2021-08-05 17:18:11.674154
-1,-2,-4,-2,-2,-1,-2,-1,2021-08-05 17:18:11.675473
0,-1,1,1,-1,-1,1,1,2021-08-05 17:18:11.675473
-2,-2,-2,-5,-4,-2,-1,-4,2021-08-05 17:18:11.696407
2,0,-1,3,3,4,4,5,2021-08-05 17:18:11.696407
-1,-3,-2,-2,-2,-4,-2,-3,2021-08-05 17:18:11.698030
-2,0,-2,-4,-3,-2,-4,-2,2021-08-05 17:18:11.698153
1,-1,-1,6,3,2,3,1,2021-08-05 17:18:11.711479
1,3,6,5,2,1,0,-1,2021-08-05 17:18:11.711589
-5,-3,-1,-7,-10,-6,-3,-5,2021-08-05 17:18:11.712154
2,-3,-3,3,5,1,3,3,2021-08-05 17:18:11.713154
-3,-2,0,-3,-1,0,1,-1,2021-08-05 17:18:11.733694
0,0,-6,-3,-5,-2,-2,-1,2021-08-05 17:18:11.733694
1,0,-2,5,3,1,-2,-1,2021-08-05 17:18:11.735408
-1,-1,-4,-4,-3,-2,-3,-3,2021-08-05 17:18:11.735408
-1,-1,2,-3,-2,-1,-1,1,2021-08-05 17:18:11.756440
-2,-3,-4,-2,0,-1,-2,-1,2021-08-05 17:18:11.756643
-3,-2,0,-3,-3,-2,-1,0,2021-08-05 17:18:11.757957
1,1,1,6,2,1,1,2,2021-08-05 17:18:11.757957
1,2,3,0,0,-2,1,-1,2021-08-05 17:18:11.770758
-4,-4,-3,-7,-5,-7,-5,-5,2021-08-05 17:18:11.770758
-4,-6,-1,-7,-6,-4,-3,-4,2021-08-05 17:18:11.777409
4,9,11,11,10,6,5,5,2021-08-05 17:18:11.777409
-1,0,-1,5,-2,1,0,1,2021-08-05 17:18:11.793445
-2,-2,-5,-13,-10,-6,-6,-6,2021-08-05 17:18:11.793445
4,2,-2,13,13,8,6,7,2021-08-05 17:18:11.795493
-3,-4,0,0,-2,-1,-1,-2,2021-08-05 17:18:11.795493
-2,-2,-4,-4,-2,-2,-1,-3,2021-08-05 17:18:11.816455
-2,0,2,-1,-1,-1,-2,-1,2021-08-05 17:18:11.816592
-1,0,-2,-9,-3,-5,-4,-3,2021-08-05 17:18:11.817902
2,0,-2,3,2,1,3,4,2021-08-05 17:18:11.817902
2,1,1,1,1,0,0,-2,2021-08-05 17:18:11.830490
-3,-6,-5,-5,-2,-2,1,-1,2021-08-05 17:18:11.830490
-2,1,3,0,-2,-2,1,1,2021-08-05 17:18:11.837491
-1,-4,-11,-9,-6,-5,-3,-3,2021-08-05 17:18:11.837491
1,5,10,0,-4,-4,-3,-3,2021-08-05 17:18:11.853741
7,3,2,11,9,7,6,4,2021-08-05 17:18:11.853741
0,3,8,6,5,2,3,-1,2021-08-05 17:18:11.855490
-2,-5,-5,-6,-7,-7,-3,-5,2021-08-05 17:18:11.855490
4,6,-1,4,5,4,2,4,2021-08-05 17:18:11.876492
-2,-3,-3,-6,-5,-5,-4,-4,2021-08-05 17:18:11.876492
2,6,4,3,4,5,1,4,2021-08-05 17:18:11.877937
0,3,5,0,-1,-2,-3,-1,2021-08-05 17:18:11.877937
-3,-5,-9,-6,-4,-3,-4,-3,2021-08-05 17:18:11.890603
-3,2,1,-3,-6,-3,-3,-4,2021-08-05 17:18:11.890603
-2,-7,-6,4,2,1,1,0,2021-08-05 17:18:11.897650
1,2,-2,-5,-3,-2,-3,-2,2021-08-05 17:18:11.897833
-4,-3,-1,-1,-1,-1,-2,-2,2021-08-05 17:18:11.913746
1,-1,-5,7,5,5,4,4,2021-08-05 17:18:11.914164
-2,3,3,-4,-5,-4,-2,-5,2021-08-05 17:18:11.915513
-2,-4,-3,-4,-3,-2,-2,-4,2021-08-05 17:18:11.915513
3,5,3,-1,3,1,2,1,2021-08-05 17:18:11.936304
-1,-6,-3,1,0,0,-2,1,2021-08-05 17:18:11.936304
0,0,-3,-1,-2,-2,0,0,2021-08-05 17:18:11.937305
-1,0,3,3,2,0,-1,0,2021-08-05 17:18:11.937305
-5,-7,-5,-9,-10,-6,-6,-6,2021-08-05 17:18:11.950757
0,1,0,0,4,2,1,1,2021-08-05 17:18:11.950757
2,1,-1,-2,-4,0,-3,-2,2021-08-05 17:18:11.957305
-2,-4,-3,0,1,3,2,-3,2021-08-05 17:18:11.957723
-5,-5,-7,-10,-10,-7,-6,-3,2021-08-05 17:18:11.973305
2,1,8,8,5,2,4,0,2021-08-05 17:18:11.973305
-1,-6,-1,3,-1,1,0,1,2021-08-05 17:18:11.975307
-2,1,-1,-5,-4,-3,-2,-3,2021-08-05 17:18:11.975307
0,-3,3,-1,-1,0,0,-1,2021-08-05 17:18:11.996305
2,4,4,11,5,2,3,3,2021-08-05 17:18:11.996305
-2,-6,-10,-6,-2,-2,-2,0,2021-08-05 17:18:12.002417
-3,0,2,0,-3,-2,-3,-2,2021-08-05 17:18:12.002417
-3,-1,-5,0,0,-1,-2,-1,2021-08-05 17:18:12.010330
-2,-2,-5,-10,-8,-3,-4,-3,2021-08-05 17:18:12.010330
-1,-1,-4,-7,-4,-2,0,-1,2021-08-05 17:18:12.017509
4,3,8,14,8,5,5,3,2021-08-05 17:18:12.017661
0,-1,-2,-1,1,0,2,-2,2021-08-05 17:18:12.033710
-2,2,1,2,3,1,1,1,2021-08-05 17:18:12.033710
-3,-1,0,-6,-7,-5,-5,-5,2021-08-05 17:18:12.035621
-5,-11,-10,-12,-6,-5,-4,-4,2021-08-05 17:18:12.035621
7,9,1,6,9,5,2,5,2021-08-05 17:18:12.056456
-1,-2,-2,-1,-4,-2,-3,-1,2021-08-05 17:18:12.056625
-1,-2,1,-2,-2,0,-2,-2,2021-08-05 17:18:12.057620
1,4,5,8,6,2,2,3,2021-08-05 17:18:12.057620
-2,-6,-6,-1,-1,-2,0,-2,2021-08-05 17:18:12.070018
0,-5,-7,-9,-4,-4,-5,-1,2021-08-05 17:18:12.070018
-2,1,1,1,-2,1,0,1,2021-08-05 17:18:12.079049
1,-2,-7,-6,-4,-3,-2,0,2021-08-05 17:18:12.079265
