EMG 1,EMG 2,EMG 3,EMG 4,EMG 5,EMG 6,EMG 7,EMG 8,Timestamp
-6,-5,-5,-14,-14,-10,-6,-5,2021-08-07 11:16:25.222095
-1,-1,-3,-1,-2,-1,0,-1,2021-08-07 11:16:25.234093
1,-1,2,10,9,5,1,1,2021-08-07 11:16:25.234093
1,0,-1,3,2,3,1,2,2021-08-07 11:16:25.241092
-2,-2,-2,-3,-1,0,-1,-2,2021-08-07 11:16:25.241092
-1,-1,2,4,1,0,-2,-1,2021-08-07 11:16:25.257095
-6,-2,-2,-9,-7,-5,-5,-5,2021-08-07 11:16:25.258097
-5,-3,-2,0,-1,-1,-2,-3,2021-08-07 11:16:25.259095
-5,-3,-5,-6,-4,-4,-4,-5,2021-08-07 11:16:25.259095
3,3,2,1,-2,0,0,0,2021-08-07 11:16:25.280094
0,-4,-4,-4,-3,-3,-2,-1,2021-08-07 11:16:25.280094
1,2,3,1,0,0,0,-1,2021-08-07 11:16:25.281095
0,0,0,1,4,2,1,0,2021-08-07 11:16:25.282094
-1,-1,-1,5,2,0,1,0,2021-08-07 11:16:25.294095
1,-1,-4,-6,-8,-5,-1,0,2021-08-07 11:16:25.294095
-2,-2,-2,-5,-1,-1,-2,0,2021-08-07 11:16:25.301094
-4,-3,-2,-3,-5,-3,-5,-2,2021-08-07 11:16:25.301094
-2,-4,-3,-9,-4,-2,-2,-2,2021-08-07 11:16:25.317093
-2,-3,-4,-3,-4,-1,-2,-1,2021-08-07 11:16:25.318098
-1,0,-1,-3,0,-2,0,-2,2021-08-07 11:16:25.319094
-1,1,2,11,9,3,-2,0,2021-08-07 11:16:25.319094
-2,-1,-1,-2,-5,-2,-2,-1,2021-08-07 11:16:25.340096
1,2,3,8,12,4,1,1,2021-08-07 11:16:25.340096
0,-2,-5,-7,-9,-5,-4,-3,2021-08-07 11:16:25.341094
-3,-4,0,2,4,1,-2,0,2021-08-07 11:16:25.342096
-1,1,-1,-3,-2,-1,0,0,2021-08-07 11:16:25.354094
0,0,1,-1,-4,-2,-1,-1,2021-08-07 11:16:25.355096
-2,-2,-1,2,0,-2,-1,-1,2021-08-07 11:16:25.369094
-1,-1,0,4,1,-2,-1,-1,2021-08-07 11:16:25.369094
-3,-6,-7,-5,-4,-3,-4,-2,2021-08-07 11:16:25.378093
-1,0,0,-5,-2,0,0,-1,2021-08-07 11:16:25.378093
-3,-4,1,2,1,-1,-2,-3,2021-08-07 11:16:25.380094
-4,-4,-5,-14,-12,-7,-3,-4,2021-08-07 11:16:25.380094
-1,0,2,10,6,1,0,-2,2021-08-07 11:16:25.400092
0,1,-1,3,0,-1,-1,0,2021-08-07 11:16:25.400092
-2,-4,-3,-5,-3,-2,-4,-2,2021-08-07 11:16:25.402095
-4,-4,-3,-4,-7,-5,-3,-4,2021-08-07 11:16:25.402095
0,1,-2,-4,-3,-3,-1,1,2021-08-07 11:16:25.414094
-4,-4,-4,-1,3,1,-1,-3,2021-08-07 11:16:25.415095
1,5,6,6,3,1,1,2,2021-08-07 11:16:25.421096
1,0,-2,0,-4,-1,0,-1,2021-08-07 11:16:25.421096
3,2,1,-3,2,7,9,5,2021-08-07 11:16:25.437093
1,0,-2,1,1,1,-4,-1,2021-08-07 11:16:25.438095
-3,-5,-7,-10,-12,-11,-12,-7,2021-08-07 11:16:25.439098
-10,-9,-2,3,3,-10,-10,-8,2021-08-07 11:16:25.440094
-5,-6,-4,-2,2,-1,-3,-3,2021-08-07 11:16:25.459094
5,8,8,12,9,5,7,4,2021-08-07 11:16:25.459094
0,-2,-1,1,0,3,5,1,2021-08-07 11:16:25.468095
3,3,0,-6,-6,0,1,1,2021-08-07 11:16:25.468095
-5,-4,-6,-7,-5,-5,-3,-5,2021-08-07 11:16:25.474094
1,0,0,-1,-2,1,4,2,2021-08-07 11:16:25.474094
-4,-2,-2,0,-2,-2,-2,-4,2021-08-07 11:16:25.483093
-2,-3,-6,-14,-9,-4,-1,-1,2021-08-07 11:16:25.483093
1,2,6,12,13,6,-1,0,2021-08-07 11:16:25.497096
-3,-6,-5,-10,-8,-5,-3,-3,2021-08-07 11:16:25.498094
1,4,3,6,4,0,1,1,2021-08-07 11:16:25.499094
-3,-2,-4,-9,-8,-4,-2,-1,2021-08-07 11:16:25.499094
1,1,-2,0,-5,-1,-1,0,2021-08-07 11:16:25.520096
1,-2,-1,-1,6,-1,-2,-1,2021-08-07 11:16:25.520096
-6,-7,-7,1,0,-2,-5,-6,2021-08-07 11:16:25.522094
1,0,0,-1,3,4,1,0,2021-08-07 11:16:25.522094
3,4,5,2,-3,-2,-4,0,2021-08-07 11:16:25.534092
-2,-1,-3,-2,-4,-1,-1,0,2021-08-07 11:16:25.534092
-5,-6,-5,-12,-7,-7,-2,-5,2021-08-07 11:16:25.543097
-1,0,-1,4,1,-1,0,0,2021-08-07 11:16:25.543097
-4,-4,-5,-8,-10,-7,-5,-5,2021-08-07 11:16:25.557095
1,1,-1,0,3,1,-1,1,2021-08-07 11:16:25.557095
-2,-2,-2,-7,-5,0,-3,-1,2021-08-07 11:16:25.573094
2,2,1,11,12,5,1,2,2021-08-07 11:16:25.573094
-1,-2,-3,-1,-2,-3,-1,-2,2021-08-07 11:16:25.580097
-1,0,-1,0,-2,-1,-1,0,2021-08-07 11:16:25.580097
-3,-4,-5,-8,-6,-4,-4,-3,2021-08-07 11:16:25.582095
2,5,4,3,-1,1,2,1,2021-08-07 11:16:25.582095
-2,-1,0,3,9,3,-1,-2,2021-08-07 11:16:25.594094
1,0,1,-3,-4,-1,1,0,2021-08-07 11:16:25.594094
-1,-2,0,0,-1,-2,0,-2,2021-08-07 11:16:25.603094
-1,-3,-3,-6,-6,-3,-2,-1,2021-08-07 11:16:25.603094
0,-2,-1,-2,1,-1,0,-1,2021-08-07 11:16:25.617094
-2,-1,-1,-1,-4,-3,-2,-2,2021-08-07 11:16:25.618095
-3,-2,-3,0,0,1,-2,-2,2021-08-07 11:16:25.619096
0,-2,-2,-1,0,-2,-2,-2,2021-08-07 11:16:25.619096
-2,-2,-2,-1,-4,-3,0,-2,2021-08-07 11:16:25.641098
1,-1,1,-4,-4,-2,0,0,2021-08-07 11:16:25.641098
-1,-1,0,0,0,-2,-1,-1,2021-08-07 11:16:25.642096
-1,-1,-4,-10,-5,-2,1,0,2021-08-07 11:16:25.643097
0,1,3,14,10,3,2,-1,2021-08-07 11:16:25.654100
-3,-3,-2,-3,-5,-5,-1,-1,2021-08-07 11:16:25.654100
-2,-3,-1,-5,-1,-1,-3,-5,2021-08-07 11:16:25.663096
1,-1,-1,2,0,0,-1,1,2021-08-07 11:16:25.663096
-2,-2,-2,-6,-5,-2,-3,-1,2021-08-07 11:16:25.678095
-1,0,1,2,2,3,0,2,2021-08-07 11:16:25.678095
-3,-1,-3,-2,-5,-4,-2,-4,2021-08-07 11:16:25.679097
-2,-1,-1,-2,-2,-2,-2,0,2021-08-07 11:16:25.679097
-4,-5,-4,-5,-1,-1,-2,-1,2021-08-07 11:16:25.700095
7,9,9,6,3,3,4,4,2021-08-07 11:16:25.700095
-1,-2,-1,7,4,0,-1,-2,2021-08-07 11:16:25.702095
-3,-6,-5,-7,-8,-6,-3,-3,2021-08-07 11:16:25.702095
3,4,2,4,4,1,2,2,2021-08-07 11:16:25.714099
2,2,0,-2,1,0,2,3,2021-08-07 11:16:25.714099
-3,-3,-2,-2,1,0,-4,-5,2021-08-07 11:16:25.723095
2,2,2,4,3,4,2,2,2021-08-07 11:16:25.723095
-2,-3,-2,-2,-5,-3,-2,-1,2021-08-07 11:16:25.737095
-3,-3,-6,-8,-6,-2,-2,-1,2021-08-07 11:16:25.738099
2,4,4,5,3,2,3,2,2021-08-07 11:16:25.739095
-2,0,2,2,3,0,-2,-2,2021-08-07 11:16:25.740096
-2,0,-1,-3,-3,-1,-1,-3,2021-08-07 11:16:25.761095
2,0,-1,1,1,1,1,2,2021-08-07 11:16:25.761095
-4,-4,-3,-5,-5,-4,-3,-3,2021-08-07 11:16:25.762095
1,-2,-1,1,1,1,1,0,2021-08-07 11:16:25.763095
-1,0,-1,-5,-5,-2,-1,0,2021-08-07 11:16:25.774096
3,2,3,3,2,0,2,1,2021-08-07 11:16:25.774096
-2,0,-2,0,1,-2,-1,0,2021-08-07 11:16:25.789094
5,4,4,3,4,4,3,5,2021-08-07 11:16:25.789094
1,-1,-2,0,1,-1,-2,-2,2021-08-07 11:16:25.798096
-3,-5,-5,-6,-1,-1,-1,-1,2021-08-07 11:16:25.798096
0,0,0,-1,-6,-6,-3,-1,2021-08-07 11:16:25.799096
2,3,3,2,7,3,2,3,2021-08-07 11:16:25.799096
-1,-1,2,6,4,2,0,-3,2021-08-07 11:16:25.820096
3,4,3,2,4,2,0,2,2021-08-07 11:16:25.820096
-4,-6,-7,-10,-7,-5,-4,-3,2021-08-07 11:16:25.822095
2,2,0,1,-3,0,1,1,2021-08-07 11:16:25.822095
-2,-1,-2,-6,-7,-2,1,0,2021-08-07 11:16:25.834096
2,2,1,2,1,1,0,0,2021-08-07 11:16:25.834096
-2,-2,-2,-4,-1,-1,-2,-3,2021-08-07 11:16:25.843098
4,3,2,2,1,3,1,2,2021-08-07 11:16:25.843098
-2,-4,-5,-6,-3,-2,-4,-3,2021-08-07 11:16:25.857096
-1,-3,-3,-2,-5,-2,0,0,2021-08-07 11:16:25.858095
0,1,2,0,3,0,0,0,2021-08-07 11:16:25.859098
1,-2,1,5,5,2,3,0,2021-08-07 11:16:25.859098
-2,0,-1,-2,-1,-1,-2,-1,2021-08-07 11:16:25.881167
3,5,4,1,3,2,3,1,2021-08-07 11:16:25.881167
-6,-6,-6,-8,-8,-4,-3,-3,2021-08-07 11:16:25.882167
7,5,8,8,11,7,6,5,2021-08-07 11:16:25.883167
0,1,1,-2,-3,-4,-1,0,2021-08-07 11:16:25.894168
1,2,0,2,0,1,0,1,2021-08-07 11:16:25.894168
-3,-5,-3,-4,-8,-3,-2,-1,2021-08-07 11:16:25.902167
2,1,3,5,7,5,2,3,2021-08-07 11:16:25.903168
-3,-2,-7,-15,-15,-7,-5,-3,2021-08-07 11:16:25.917166
6,6,8,17,24,11,7,6,2021-08-07 11:16:25.918168
0,0,0,6,2,1,0,-1,2021-08-07 11:16:25.919167
-2,-2,-5,-10,-11,-3,-3,0,2021-08-07 11:16:25.919167
-3,-4,-1,-1,-2,-1,-3,-3,2021-08-07 11:16:25.940169
1,0,0,-1,-6,-2,1,0,2021-08-07 11:16:25.940169
-1,0,0,0,2,0,0,-1,2021-08-07 11:16:25.942167
1,-1,-2,-4,-6,-2,0,0,2021-08-07 11:16:25.942167
-1,-2,-4,-5,-3,-3,-2,-2,2021-08-07 11:16:25.970167
4,4,6,8,9,6,2,3,2021-08-07 11:16:25.970167
1,0,-1,3,7,3,0,0,2021-08-07 11:16:25.972167
2,2,3,2,1,2,2,3,2021-08-07 11:16:25.972167
-1,0,1,2,0,-2,1,-1,2021-08-07 11:16:25.977167
-1,0,-2,-3,-5,-2,0,1,2021-08-07 11:16:25.978167
0,-1,-1,-2,-2,-1,-1,-1,2021-08-07 11:16:25.979168
5,4,0,1,0,1,3,3,2021-08-07 11:16:25.979168
3,1,4,5,3,2,1,0,2021-08-07 11:16:26.000165
-3,-3,-4,-3,-3,-4,-2,-2,2021-08-07 11:16:26.000165
-1,2,1,0,2,2,1,0,2021-08-07 11:16:26.002176
3,-1,-3,3,4,2,1,2,2021-08-07 11:16:26.002176
-3,-5,-4,-6,-3,-2,-2,-1,2021-08-07 11:16:26.023167
-1,-1,-1,-4,-6,-3,-3,-2,2021-08-07 11:16:26.023167
-4,-2,-1,1,2,1,-2,-3,2021-08-07 11:16:26.024167
0,4,5,4,1,1,1,0,2021-08-07 11:16:26.024167
-2,1,-2,-1,3,-1,-2,-3,2021-08-07 11:16:26.036167
1,-1,0,-3,-5,-3,-1,-1,2021-08-07 11:16:26.036167
-1,-3,-4,-5,-7,-5,-5,-1,2021-08-07 11:16:26.045165
3,1,1,0,0,-1,3,4,2021-08-07 11:16:26.045165
-2,-2,-3,-4,-7,-2,-1,-2,2021-08-07 11:16:26.060168
-2,-1,-3,-5,-4,0,-1,-2,2021-08-07 11:16:26.060168
0,1,1,-1,1,0,0,-3,2021-08-07 11:16:26.062167
3,3,2,6,5,4,3,4,2021-08-07 11:16:26.062167
-4,-4,-4,-5,-7,-5,-4,-4,2021-08-07 11:16:26.082166
4,2,2,2,5,3,3,1,2021-08-07 11:16:26.083172
-2,-1,0,4,5,0,0,-4,2021-08-07 11:16:26.084169
-3,-1,-1,-2,-1,-1,0,-2,2021-08-07 11:16:26.084169
2,0,1,1,2,0,1,0,2021-08-07 11:16:26.096690
-1,-2,-5,-7,-10,-4,-2,0,2021-08-07 11:16:26.096690
-1,-2,-1,-7,-2,0,0,0,2021-08-07 11:16:26.103692
1,-1,2,11,9,4,2,0,2021-08-07 11:16:26.103692
-2,1,0,4,5,2,1,-1,2021-08-07 11:16:26.118694
1,1,1,1,1,1,-1,-1,2021-08-07 11:16:26.118694
-1,-2,-3,-4,-4,-5,-2,-2,2021-08-07 11:16:26.127693
1,0,-2,-7,-9,-4,-1,0,2021-08-07 11:16:26.127693
-5,-4,-2,-3,-7,-4,-3,-3,2021-08-07 11:16:26.142694
1,1,1,8,12,6,5,2,2021-08-07 11:16:26.143694
4,7,5,7,-1,1,2,2,2021-08-07 11:16:26.144693
2,2,0,0,0,3,2,1,2021-08-07 11:16:26.144693
-4,-5,-2,2,1,-1,-5,-3,2021-08-07 11:16:26.165693
0,0,-1,-2,-3,-3,-2,-1,2021-08-07 11:16:26.165693
-2,-4,-3,-4,-5,-4,-2,-2,2021-08-07 11:16:26.166694
2,2,2,-3,-5,-3,0,1,2021-08-07 11:16:26.166694
-3,-2,0,4,12,5,3,2,2021-08-07 11:16:26.178693
-1,0,-1,-2,-5,-3,-2,-1,2021-08-07 11:16:26.179694
-1,1,1,13,9,4,1,-2,2021-08-07 11:16:26.195692
3,0,-1,-6,-4,-2,0,1,2021-08-07 11:16:26.195692
-2,-2,-3,-7,-5,-3,-2,-2,2021-08-07 11:16:26.202693
-3,-2,-3,-2,1,-1,-1,-1,2021-08-07 11:16:26.202693
-6,-6,-6,-8,-10,-5,-5,-5,2021-08-07 11:16:26.203693
-1,-1,1,-5,-5,-2,-1,-2,2021-08-07 11:16:26.204693
4,2,5,11,11,4,1,2,2021-08-07 11:16:26.224692
-3,-3,-1,4,1,-1,1,-2,2021-08-07 11:16:26.225695
-6,-5,-6,-9,-9,-5,-6,-6,2021-08-07 11:16:26.226693
-2,-1,-3,-3,-4,-4,-4,-4,2021-08-07 11:16:26.226693
1,2,0,0,-2,0,0,-1,2021-08-07 11:16:26.238691
1,4,3,0,-2,-2,-2,-1,2021-08-07 11:16:26.239692
-2,-1,-2,0,1,0,-1,0,2021-08-07 11:16:26.247694
-1,-1,-2,0,0,1,0,-1,2021-08-07 11:16:26.247694
1,-1,-3,-2,-2,-1,-1,1,2021-08-07 11:16:26.262695
-4,-5,-3,-4,-4,-4,-3,-4,2021-08-07 11:16:26.262695
-2,-3,-2,-2,-4,-2,-2,-4,2021-08-07 11:16:26.264695
2,0,-1,2,3,1,1,1,2021-08-07 11:16:26.264695
-2,-1,-3,-5,-7,-3,-3,-2,2021-08-07 11:16:26.284694
-6,-6,-4,-6,-11,-7,-5,-5,2021-08-07 11:16:26.285693
1,1,2,9,21,7,2,3,2021-08-07 11:16:26.286693
-1,1,1,5,1,2,1,0,2021-08-07 11:16:26.287692
-1,-1,-4,-6,-10,-4,-3,-3,2021-08-07 11:16:26.298693
0,1,0,6,7,3,-1,0,2021-08-07 11:16:26.298693
-7,-7,-7,-10,-15,-8,-4,-4,2021-08-07 11:16:26.307693
3,3,3,7,13,5,2,2,2021-08-07 11:16:26.307693
2,1,2,-1,-3,-1,1,1,2021-08-07 11:16:26.322693
-4,-5,-6,-13,-9,-5,-3,-3,2021-08-07 11:16:26.322693
1,1,1,-2,-2,-1,0,1,2021-08-07 11:16:26.323695
-1,-2,-3,-2,-1,-1,-1,-2,2021-08-07 11:16:26.324693
0,-1,-1,-3,-4,-2,-1,0,2021-08-07 11:16:26.345693
-2,-3,-4,0,2,-1,-3,-2,2021-08-07 11:16:26.345693
-3,-1,-2,-1,-3,-3,-3,0,2021-08-07 11:16:26.346694
-3,-2,-2,-3,-3,-1,0,-2,2021-08-07 11:16:26.346694
1,0,-1,1,1,0,0,1,2021-08-07 11:16:26.358692
-3,1,0,-1,-2,-1,-2,-1,2021-08-07 11:16:26.358692
-4,-4,-3,-2,-3,-1,-2,-1,2021-08-07 11:16:26.367693
-3,-3,-4,-13,-11,-5,-4,-4,2021-08-07 11:16:26.367693
-1,2,5,13,8,3,2,0,2021-08-07 11:16:26.382695
-3,-5,-5,-4,-6,-4,-2,-2,2021-08-07 11:16:26.382695
2,3,2,6,7,4,1,2,2021-08-07 11:16:26.383694
0,-1,0,1,-4,-3,-2,0,2021-08-07 11:16:26.384695
0,-2,-3,-2,1,0,-1,0,2021-08-07 11:16:26.404693
-3,-3,-2,-2,-4,-2,-3,-5,2021-08-07 11:16:26.405695
-4,-2,-3,-7,-5,-4,-5,-1,2021-08-07 11:16:26.406693
-1,-1,-2,-1,-3,-1,-2,-1,2021-08-07 11:16:26.406693
-1,-3,-4,-6,-4,-3,-4,0,2021-08-07 11:16:26.427695
-1,-1,-3,-4,-4,-3,-2,-2,2021-08-07 11:16:26.428694
-2,-4,-6,-11,-9,-5,-3,-5,2021-08-07 11:16:26.429693
-1,0,2,10,13,5,1,-2,2021-08-07 11:16:26.429693
-1,0,-1,-6,-7,-4,0,-2,2021-08-07 11:16:26.442693
-2,-3,-2,0,4,-1,1,-1,2021-08-07 11:16:26.443693
-2,-2,-1,-4,-8,-5,-3,-3,2021-08-07 11:16:26.443693
-3,-3,0,-3,-1,-2,-1,-1,2021-08-07 11:16:26.444693
-4,-3,-5,-3,-3,-3,-2,-4,2021-08-07 11:16:26.464695
-2,-1,0,3,-2,-2,-3,-3,2021-08-07 11:16:26.465693
-2,-3,-1,1,0,0,-1,-1,2021-08-07 11:16:26.466693
1,1,-1,-2,-3,-2,-1,0,2021-08-07 11:16:26.466693
-3,-1,0,2,4,1,-1,-1,2021-08-07 11:16:26.487690
-2,-2,-3,-6,-5,-2,-3,-3,2021-08-07 11:16:26.487690
-3,-3,-2,-3,-3,-3,-3,-3,2021-08-07 11:16:26.488693
-1,-5,-3,-3,-5,-1,0,-2,2021-08-07 11:16:26.489694
-1,0,-2,-1,-1,-1,0,1,2021-08-07 11:16:26.502693
-2,-3,-2,-1,-3,-2,-3,-4,2021-08-07 11:16:26.502693
0,-1,-1,-1,-2,-1,-2,-2,2021-08-07 11:16:26.503698
-4,-3,-2,-5,-1,-3,-2,-1,2021-08-07 11:16:26.504694
2,2,3,2,1,1,1,2,2021-08-07 11:16:26.525696
-3,-2,-2,-1,1,-2,-3,-4,2021-08-07 11:16:26.525696
-2,-2,-2,-5,-2,-2,-2,-1,2021-08-07 11:16:26.526694
2,0,-1,-1,-1,-1,-1,-1,2021-08-07 11:16:26.526694
1,0,-2,-8,-5,0,1,1,2021-08-07 11:16:26.547695
-3,-2,-1,8,5,-2,0,-2,2021-08-07 11:16:26.547695
2,1,2,8,5,2,0,1,2021-08-07 11:16:26.548693
-2,1,0,6,8,2,1,0,2021-08-07 11:16:26.549693
-3,0,0,-3,-3,-1,-2,0,2021-08-07 11:16:26.561693
-5,-6,-3,-8,-6,-4,-6,-5,2021-08-07 11:16:26.562694
0,3,0,-3,-6,-2,0,0,2021-08-07 11:16:26.568692
0,1,-2,-5,-4,-1,-2,-2,2021-08-07 11:16:26.568692
1,-1,0,5,3,0,-1,0,2021-08-07 11:16:26.585696
-3,-2,0,-2,-2,1,0,-4,2021-08-07 11:16:26.585696
-5,-4,-4,-3,-2,-3,-1,-1,2021-08-07 11:16:26.586692
-2,-2,-1,-1,-2,-3,-2,-1,2021-08-07 11:16:26.586692
-2,-2,-2,-1,0,-1,0,0,2021-08-07 11:16:26.607691
-4,-5,-6,-12,-12,-7,-6,-4,2021-08-07 11:16:26.607691
2,1,1,8,9,1,0,-1,2021-08-07 11:16:26.608694
0,0,0,1,-2,-2,-1,-1,2021-08-07 11:16:26.609693
1,-1,-1,1,2,1,-2,0,2021-08-07 11:16:26.621692
-3,-3,0,-1,-2,-1,-3,-2,2021-08-07 11:16:26.622694
-3,-6,-6,-6,-9,-4,-2,-3,2021-08-07 11:16:26.628691
-3,-1,-6,-8,-8,-4,-1,-1,2021-08-07 11:16:26.628691
-1,-1,1,11,13,4,1,-2,2021-08-07 11:16:26.644691
-2,-1,-3,-1,-4,-3,-3,-2,2021-08-07 11:16:26.645693
0,-2,-2,-3,-4,-1,-1,-1,2021-08-07 11:16:26.646693
-3,-4,-4,-7,-3,-1,-2,-3,2021-08-07 11:16:26.646693
0,-1,1,-1,-4,-2,2,-1,2021-08-07 11:16:26.667689
-1,-2,-2,-3,-1,-1,0,-1,2021-08-07 11:16:26.667689
-4,-4,-5,-3,-3,-4,-3,-2,2021-08-07 11:16:26.668694
2,5,4,-1,-6,-2,-1,1,2021-08-07 11:16:26.669693
0,-2,-2,-3,4,2,0,0,2021-08-07 11:16:26.681694
-1,-2,2,3,1,-1,-1,-1,2021-08-07 11:16:26.682696
-5,-4,-5,-6,-4,-2,-1,-3,2021-08-07 11:16:26.688693
3,0,3,16,11,3,1,1,2021-08-07 11:16:26.689694
2,3,2,1,0,1,4,3,2021-08-07 11:16:26.704693
-1,-1,-3,-5,-3,-5,-1,-3,2021-08-07 11:16:26.705694
-1,-2,-2,-6,-5,-3,-2,0,2021-08-07 11:16:26.706694
-4,-6,-4,-7,-6,-4,-5,-2,2021-08-07 11:16:26.706694
2,1,-1,-4,-5,-1,1,3,2021-08-07 11:16:26.727692
-2,-2,0,10,13,5,-2,-3,2021-08-07 11:16:26.727692
3,3,3,2,3,2,-1,2,2021-08-07 11:16:26.728695
-4,-3,-2,-4,-5,-2,-2,-4,2021-08-07 11:16:26.729694
1,0,-2,-7,-6,-1,2,1,2021-08-07 11:16:26.741692
-3,-2,-3,-2,-4,-2,-3,-1,2021-08-07 11:16:26.742692
2,3,4,2,2,0,1,2,2021-08-07 11:16:26.748692
-3,-3,-4,0,-1,-1,-1,-2,2021-08-07 11:16:26.749693
1,1,2,2,-2,2,1,2,2021-08-07 11:16:26.764694
1,2,2,2,2,0,1,1,2021-08-07 11:16:26.765693
-1,-1,-1,-1,1,0,-2,-2,2021-08-07 11:16:26.766692
-1,-5,-2,0,-2,-3,-3,-1,2021-08-07 11:16:26.766692
5,5,3,-1,-3,0,2,4,2021-08-07 11:16:26.787692
-2,-1,-2,4,8,4,1,0,2021-08-07 11:16:26.787692
1,0,0,0,0,1,3,2,2021-08-07 11:16:26.788697
-6,-6,-7,-9,-8,-5,-3,-5,2021-08-07 11:16:26.789694
2,0,1,4,7,2,3,2,2021-08-07 11:16:26.801694
-5,-2,-1,-4,-5,-3,-3,-5,2021-08-07 11:16:26.802696
-2,-1,0,-5,-1,-2,-2,-2,2021-08-07 11:16:26.808692
1,2,6,9,0,1,-1,0,2021-08-07 11:16:26.809694
4,2,3,9,7,2,0,1,2021-08-07 11:16:26.825217
-2,0,-4,-8,-8,-6,-3,-3,2021-08-07 11:16:26.825217
3,0,-1,-2,0,0,1,3,2021-08-07 11:16:26.826747
0,-2,-3,-1,3,-1,1,-1,2021-08-07 11:16:26.826747
5,6,3,-3,1,3,3,2,2021-08-07 11:16:26.847748
-3,-3,-4,-5,-8,-5,-5,-3,2021-08-07 11:16:26.848746
4,5,4,3,2,3,4,4,2021-08-07 11:16:26.848746
-3,-2,-3,-8,-6,-4,-3,-2,2021-08-07 11:16:26.849747
0,-2,1,3,7,2,0,0,2021-08-07 11:16:26.861745
-5,-7,-6,-9,-8,-4,-2,-3,2021-08-07 11:16:26.862748
3,5,4,9,7,7,3,3,2021-08-07 11:16:26.868746
0,2,0,0,0,-1,-1,-1,2021-08-07 11:16:26.868746
-3,-2,-5,-10,-10,-4,-3,-2,2021-08-07 11:16:26.884744
-2,0,1,5,11,2,-1,0,2021-08-07 11:16:26.885747
1,0,1,2,-1,2,2,3,2021-08-07 11:16:26.886746
-2,-2,-2,2,2,-1,-3,-1,2021-08-07 11:16:26.886746
2,2,0,-1,0,-1,-1,-1,2021-08-07 11:16:26.907750
-1,1,0,0,-2,0,0,0,2021-08-07 11:16:26.907750
1,2,0,1,-2,-1,1,1,2021-08-07 11:16:26.909748
