EMG 1,EMG 2,EMG 3,EMG 4,EMG 5,EMG 6,EMG 7,EMG 8,Timestamp
-1,0,0,2,2,1,0,-1,2021-08-07 12:07:19.590267
-1,-1,-2,-6,-6,-4,0,-1,2021-08-07 12:07:19.609267
-3,-4,-8,-14,-12,-7,-5,-3,2021-08-07 12:07:19.610267
3,5,11,18,19,12,6,4,2021-08-07 12:07:19.610267
0,2,2,6,6,3,-1,0,2021-08-07 12:07:19.610267
2,0,1,5,4,3,-1,2,2021-08-07 12:07:19.616272
-3,-2,-3,-5,-7,-4,-5,-2,2021-08-07 12:07:19.616272
-5,-5,-4,-10,-15,-10,-6,-5,2021-08-07 12:07:19.638305
2,1,-1,0,4,3,3,1,2021-08-07 12:07:19.638305
-1,0,2,5,4,2,-2,-2,2021-08-07 12:07:19.646268
-2,-4,-4,-10,-14,-8,-2,0,2021-08-07 12:07:19.646268
-1,-2,-2,6,11,5,1,0,2021-08-07 12:07:19.646268
0,-1,0,1,-3,-3,0,-1,2021-08-07 12:07:19.646268
-4,-4,-6,-11,-10,-8,-4,-3,2021-08-07 12:07:19.668309
1,3,1,5,6,4,1,-2,2021-08-07 12:07:19.668309
0,0,1,5,6,3,1,-1,2021-08-07 12:07:19.669270
0,-2,0,0,-4,-2,-2,0,2021-08-07 12:07:19.669270
-3,-3,-1,3,1,0,-3,-1,2021-08-07 12:07:19.682268
1,-1,-5,-12,-6,-4,-2,0,2021-08-07 12:07:19.683268
-2,-3,-10,-17,-14,-6,-3,-1,2021-08-07 12:07:19.690270
4,6,6,8,14,8,3,3,2021-08-07 12:07:19.690270
1,0,-1,0,-1,-2,0,0,2021-08-07 12:07:19.706267
-3,0,2,10,10,6,1,0,2021-08-07 12:07:19.706267
-3,-3,-2,-6,-6,-5,-4,-3,2021-08-07 12:07:19.706267
-3,-3,-5,-9,-10,-6,-2,-2,2021-08-07 12:07:19.706267
0,0,2,-1,-2,-1,0,0,2021-08-07 12:07:19.728273
0,1,-1,3,3,0,2,0,2021-08-07 12:07:19.728273
1,0,1,6,4,2,0,1,2021-08-07 12:07:19.729267
-1,1,-1,1,0,-2,-1,-1,2021-08-07 12:07:19.729267
0,-1,1,4,3,0,1,-1,2021-08-07 12:07:19.751268
-1,-3,0,-1,-1,-2,-1,-2,2021-08-07 12:07:19.751268
-2,-1,-1,-3,-4,-3,-2,0,2021-08-07 12:07:19.751268
-3,-5,-3,-8,-7,-4,-4,-2,2021-08-07 12:07:19.751268
-1,-1,-3,-6,-2,-3,-2,1,2021-08-07 12:07:19.766272
-2,2,2,4,1,0,-1,0,2021-08-07 12:07:19.766272
0,1,3,2,0,1,2,1,2021-08-07 12:07:19.766272
-1,-2,-2,3,3,1,-1,-1,2021-08-07 12:07:19.766272
-1,-1,-1,-4,-3,-1,-3,-1,2021-08-07 12:07:19.788308
-2,-4,-4,-8,-8,-5,-5,-3,2021-08-07 12:07:19.788308
-1,-2,-2,-1,-6,-4,-3,-2,2021-08-07 12:07:19.789268
5,5,6,12,10,7,3,2,2021-08-07 12:07:19.789268
0,1,3,6,6,2,4,1,2021-08-07 12:07:19.811272
1,-1,0,4,1,1,0,-2,2021-08-07 12:07:19.811272
-2,-2,-3,-4,-3,-3,-3,-2,2021-08-07 12:07:19.811272
-4,-4,-7,-11,-8,-5,-2,-2,2021-08-07 12:07:19.811272
0,-2,-3,-4,-5,-2,-3,-1,2021-08-07 12:07:19.826270
-2,-2,1,5,8,3,-2,-2,2021-08-07 12:07:19.826270
0,-2,-6,-8,-3,-3,-1,0,2021-08-07 12:07:19.826270
3,3,4,0,-2,0,-1,2,2021-08-07 12:07:19.826270
-1,0,-1,-3,-6,-2,0,-2,2021-08-07 12:07:19.848271
-7,-9,-7,-8,-9,-7,-5,-4,2021-08-07 12:07:19.848271
3,4,5,9,15,6,4,3,2021-08-07 12:07:19.849277
-1,-2,-3,-3,-4,-2,-2,-1,2021-08-07 12:07:19.849277
1,1,-1,-1,0,1,-1,4,2021-08-07 12:07:19.871269
0,1,4,3,-1,-1,-1,-6,2021-08-07 12:07:19.871269
-3,-4,-4,-5,-7,-5,-5,-7,2021-08-07 12:07:19.871269
-1,-1,0,-4,-1,-1,0,0,2021-08-07 12:07:19.871269
-3,-1,0,-4,-2,-3,-2,-5,2021-08-07 12:07:19.886269
0,2,1,5,6,3,2,4,2021-08-07 12:07:19.886269
1,1,5,10,5,4,3,3,2021-08-07 12:07:19.886269
-2,-2,-5,-4,-7,-5,-1,-1,2021-08-07 12:07:19.887268
-1,-3,-3,-3,-5,-4,-4,-1,2021-08-07 12:07:19.908268
4,0,1,0,2,0,1,2,2021-08-07 12:07:19.908268
-4,-4,-6,-9,-12,-5,-3,-2,2021-08-07 12:07:19.909268
-2,-2,-3,-5,1,0,-1,-1,2021-08-07 12:07:19.909268
2,3,2,8,8,2,2,0,2021-08-07 12:07:19.931270
0,0,0,0,-1,-1,0,0,2021-08-07 12:07:19.931270
4,4,2,3,4,2,4,1,2021-08-07 12:07:19.931270
-3,-4,-2,-7,-9,-5,-2,-4,2021-08-07 12:07:19.932268
-5,-4,-5,-5,-3,-2,-2,-3,2021-08-07 12:07:19.946269
2,1,2,1,1,-1,2,2,2021-08-07 12:07:19.946269
-3,-3,-7,-12,-18,-9,-5,-3,2021-08-07 12:07:19.946269
-2,0,2,13,24,11,1,0,2021-08-07 12:07:19.947268
0,-2,-2,-2,-2,-2,0,-4,2021-08-07 12:07:19.968307
2,3,4,4,1,2,1,3,2021-08-07 12:07:19.968307
2,3,3,4,5,2,1,0,2021-08-07 12:07:19.969273
-2,-4,-5,-9,-12,-6,-4,-3,2021-08-07 12:07:19.969273
-2,-4,-2,2,-2,-2,-3,-2,2021-08-07 12:07:19.990269
0,0,-2,-1,0,0,0,2,2021-08-07 12:07:19.991273
-1,-2,0,4,4,1,0,0,2021-08-07 12:07:19.991273
0,1,1,2,-4,-1,0,-3,2021-08-07 12:07:19.991273
-6,-5,-5,-14,-11,-5,-2,-2,2021-08-07 12:07:20.005266
-2,2,2,8,11,4,0,-1,2021-08-07 12:07:20.006267
5,5,7,12,12,8,3,6,2021-08-07 12:07:20.006267
-2,-2,-1,2,-1,0,0,-2,2021-08-07 12:07:20.007274
-2,-2,-4,-8,-6,-3,-3,-1,2021-08-07 12:07:20.028266
-4,-5,-5,-7,-6,-5,-4,-4,2021-08-07 12:07:20.028266
-1,1,2,1,4,2,1,0,2021-08-07 12:07:20.029267
0,-2,-2,-4,-3,-2,-2,0,2021-08-07 12:07:20.029267
0,1,-1,-2,-2,0,0,-1,2021-08-07 12:07:20.051268
-1,2,-1,0,-1,0,-2,-2,2021-08-07 12:07:20.051268
-2,-3,-3,-5,-2,-1,-2,-2,2021-08-07 12:07:20.051268
0,-2,-1,0,-4,-2,-1,-1,2021-08-07 12:07:20.051268
-1,-2,-1,-1,1,-2,1,-2,2021-08-07 12:07:20.066270
4,2,4,1,2,2,4,2,2021-08-07 12:07:20.066270
-5,-6,-5,-7,-8,-4,-5,-5,2021-08-07 12:07:20.066270
-1,-2,-4,-3,-3,-2,-3,0,2021-08-07 12:07:20.066270
-2,-1,-2,1,3,1,-1,-1,2021-08-07 12:07:20.088266
0,2,-2,-3,-4,-1,-1,-2,2021-08-07 12:07:20.088266
1,1,0,0,0,-1,-1,1,2021-08-07 12:07:20.089266
-1,2,4,5,0,0,0,0,2021-08-07 12:07:20.089266
-1,-2,0,3,2,-1,-3,-1,2021-08-07 12:07:20.110268
-3,-3,-3,-2,-3,-3,-2,-1,2021-08-07 12:07:20.111267
0,1,-2,-3,-3,-4,-2,-1,2021-08-07 12:07:20.118266
-3,-3,-4,-5,-2,-2,0,-2,2021-08-07 12:07:20.118266
0,2,3,4,4,2,0,-1,2021-08-07 12:07:20.126268
3,2,5,4,3,3,1,0,2021-08-07 12:07:20.126268
-5,-8,-8,-7,-6,-5,-1,-2,2021-08-07 12:07:20.126268
-2,-3,-4,-5,-7,-4,-3,-1,2021-08-07 12:07:20.127268
2,3,2,0,1,2,2,3,2021-08-07 12:07:20.148268
4,1,-2,-4,-4,-2,1,1,2021-08-07 12:07:20.148268
0,1,2,-3,-1,0,1,-1,2021-08-07 12:07:20.149269
2,0,0,7,6,2,2,3,2021-08-07 12:07:20.149269
-1,-1,2,6,1,0,0,-1,2021-08-07 12:07:20.170269
-3,-3,-6,-14,-11,-5,-4,-3,2021-08-07 12:07:20.171267
0,2,6,15,14,7,2,0,2021-08-07 12:07:20.171267
-1,1,3,2,4,1,0,-1,2021-08-07 12:07:20.171267
-2,-2,-3,-4,-3,-3,-2,-1,2021-08-07 12:07:20.186270
-3,-6,-4,-2,0,-1,-2,0,2021-08-07 12:07:20.186270
-3,-2,-5,-9,-9,-6,-4,-2,2021-08-07 12:07:20.186270
-1,-1,-1,-5,-3,-1,-4,0,2021-08-07 12:07:20.187267
0,-1,-1,1,1,0,-1,1,2021-08-07 12:07:20.216268
-4,-2,-5,-5,-9,-4,-5,-2,2021-08-07 12:07:20.216268
1,1,0,-5,-1,0,2,1,2021-08-07 12:07:20.217268
0,1,0,2,6,5,1,-1,2021-08-07 12:07:20.217268
3,5,5,10,1,2,2,2,2021-08-07 12:07:20.230268
-2,0,1,4,3,2,0,-1,2021-08-07 12:07:20.231268
-4,-3,-3,-8,-4,-2,-2,-3,2021-08-07 12:07:20.231268
-2,-2,-4,-12,-12,-8,-3,-4,2021-08-07 12:07:20.231268
0,-1,-3,-5,-4,-3,0,0,2021-08-07 12:07:20.245269
0,-2,2,7,11,3,3,1,2021-08-07 12:07:20.246268
3,1,-2,3,-4,-2,0,1,2021-08-07 12:07:20.246268
-3,-6,-6,-11,-10,-6,-2,-3,2021-08-07 12:07:20.246268
-2,-1,-3,1,6,1,-1,-1,2021-08-07 12:07:20.268267
0,1,9,18,16,6,2,0,2021-08-07 12:07:20.268267
-3,-1,1,-4,-5,-3,-3,-4,2021-08-07 12:07:20.269267
-1,1,1,2,-2,-2,-4,-1,2021-08-07 12:07:20.269267
-3,0,-3,-12,-11,-7,-5,-3,2021-08-07 12:07:20.291267
-1,0,-2,-2,-5,-3,-1,1,2021-08-07 12:07:20.291267
4,2,2,5,6,3,0,2,2021-08-07 12:07:20.291267
-2,-1,-4,-6,-4,-4,-2,1,2021-08-07 12:07:20.291267
-1,-1,0,-2,-1,0,-2,0,2021-08-07 12:07:20.305268
0,-3,-4,-5,-1,-2,-1,-2,2021-08-07 12:07:20.305268
0,-1,-1,-1,-2,-2,0,0,2021-08-07 12:07:20.313268
-3,-3,-4,-5,-8,-4,-1,-3,2021-08-07 12:07:20.313268
-1,0,1,3,3,2,1,1,2021-08-07 12:07:20.328267
-1,0,2,3,6,2,2,-1,2021-08-07 12:07:20.328267
-1,-1,-1,0,0,-1,0,-1,2021-08-07 12:07:20.329268
0,1,2,4,3,0,1,0,2021-08-07 12:07:20.329268
-3,-4,-4,-2,-3,-4,-2,-3,2021-08-07 12:07:20.350268
-2,-3,-7,-14,-17,-6,-4,0,2021-08-07 12:07:20.351268
3,5,6,11,16,8,3,3,2021-08-07 12:07:20.351268
-1,-2,-3,-3,-3,-2,-1,-1,2021-08-07 12:07:20.351268
-3,-2,0,3,5,0,-2,-1,2021-08-07 12:07:20.365266
-1,1,-2,-12,-9,-6,-2,-3,2021-08-07 12:07:20.365266
1,-2,-1,2,-1,-2,-1,-1,2021-08-07 12:07:20.373266
0,-1,0,0,1,1,0,1,2021-08-07 12:07:20.374268
-1,-1,0,2,-4,-2,-2,-1,2021-08-07 12:07:20.388266
-1,-1,-2,0,0,2,-2,-1,2021-08-07 12:07:20.388266
-5,-3,-4,-7,-7,-3,-3,-3,2021-08-07 12:07:20.389270
-1,1,2,2,3,1,0,0,2021-08-07 12:07:20.389270
-3,-4,-5,-9,-9,-2,-3,-2,2021-08-07 12:07:20.427268
1,1,5,11,9,2,2,1,2021-08-07 12:07:20.427268
-1,-2,-3,-3,-3,-2,-1,-1,2021-08-07 12:07:20.428268
0,0,-2,-1,0,-1,1,1,2021-08-07 12:07:20.428268
1,1,2,3,3,1,1,-3,2021-08-07 12:07:20.429268
1,3,2,2,2,1,2,3,2021-08-07 12:07:20.429268
-3,-2,1,-1,-6,-3,-4,-3,2021-08-07 12:07:20.433267
0,-1,1,6,9,2,0,1,2021-08-07 12:07:20.433267
1,0,0,-4,-4,-2,0,0,2021-08-07 12:07:20.448266
-2,-2,1,7,3,1,0,0,2021-08-07 12:07:20.448266
-3,-1,-6,-6,-7,-6,-3,-3,2021-08-07 12:07:20.449268
5,6,3,1,0,2,1,2,2021-08-07 12:07:20.449268
1,0,0,-1,-1,-1,0,0,2021-08-07 12:07:20.470269
-5,-5,-6,-9,-7,-5,-2,-5,2021-08-07 12:07:20.471269
4,5,4,4,3,3,0,3,2021-08-07 12:07:20.471269
-4,-1,-3,-5,-7,-4,-3,-3,2021-08-07 12:07:20.472272
-1,-2,-3,-9,-9,-6,-4,-3,2021-08-07 12:07:20.485266
1,1,2,13,12,5,0,2,2021-08-07 12:07:20.485266
0,0,2,4,8,3,0,-1,2021-08-07 12:07:20.493313
-2,-2,-1,-4,-4,-2,-3,-4,2021-08-07 12:07:20.493313
-2,-1,-3,-1,-3,-2,-1,-1,2021-08-07 12:07:20.508268
0,0,0,-9,-7,-4,-1,-2,2021-08-07 12:07:20.508268
0,0,-3,-5,-3,-3,1,0,2021-08-07 12:07:20.509269
-1,-2,2,7,7,3,1,-2,2021-08-07 12:07:20.509269
3,1,3,4,4,3,3,1,2021-08-07 12:07:20.530268
1,0,-1,-6,-4,-1,-1,1,2021-08-07 12:07:20.531268
-1,-1,-1,-3,-8,-5,-3,-4,2021-08-07 12:07:20.531268
-2,-3,-4,-4,-2,-2,-1,-3,2021-08-07 12:07:20.532268
-2,-1,2,2,5,2,-1,0,2021-08-07 12:07:20.554269
-2,-3,-1,3,3,0,1,-3,2021-08-07 12:07:20.554269
0,0,-2,-2,-4,-2,0,2,2021-08-07 12:07:20.554269
-2,-3,-4,-7,-6,-6,-4,-2,2021-08-07 12:07:20.555268
1,-1,-1,5,2,-2,0,1,2021-08-07 12:07:20.576268
-3,-5,-4,-4,-4,-3,-3,-3,2021-08-07 12:07:20.576268
2,0,-2,1,3,2,2,3,2021-08-07 12:07:20.577269
-2,-2,-2,-1,1,3,0,-1,2021-08-07 12:07:20.577269
0,0,-2,1,2,2,-1,0,2021-08-07 12:07:20.591268
1,1,-4,-15,-14,-9,-5,-2,2021-08-07 12:07:20.591268
3,3,4,6,9,5,3,2,2021-08-07 12:07:20.591268
1,-3,-1,-4,-4,-2,-2,-3,2021-08-07 12:07:20.591268
-3,-1,1,-1,0,-1,-2,-3,2021-08-07 12:07:20.614268
-3,-3,-5,-1,-3,-1,-2,0,2021-08-07 12:07:20.614268
-6,-6,-6,-11,-10,-6,-4,-3,2021-08-07 12:07:20.614268
0,3,1,5,2,2,0,1,2021-08-07 12:07:20.615268
-1,-2,0,-2,-2,0,0,0,2021-08-07 12:07:20.636268
-2,-1,-4,-7,-5,-3,-3,-2,2021-08-07 12:07:20.636268
2,-1,2,0,2,2,1,-1,2021-08-07 12:07:20.638267
-2,0,5,22,19,7,4,-1,2021-08-07 12:07:20.638267
-4,-1,-2,1,-2,-3,-1,-2,2021-08-07 12:07:20.650267
4,6,4,0,-4,-1,0,1,2021-08-07 12:07:20.650267
-1,1,1,2,1,0,-1,-1,2021-08-07 12:07:20.659267
-1,-4,-6,-11,-6,-4,-1,-2,2021-08-07 12:07:20.659267
-4,-5,-5,-1,0,0,-3,-2,2021-08-07 12:07:20.674269
4,2,0,5,11,5,4,2,2021-08-07 12:07:20.674269
-1,-1,0,2,4,1,-1,-2,2021-08-07 12:07:20.675269
0,0,1,0,-3,-4,0,0,2021-08-07 12:07:20.675269
-3,-2,-4,-8,-6,-6,-2,-1,2021-08-07 12:07:20.696267
-2,-2,0,-2,-9,-5,-2,-1,2021-08-07 12:07:20.696267
-3,-3,-3,0,4,0,-2,-1,2021-08-07 12:07:20.698267
-2,-4,-3,-7,-4,-2,-1,-1,2021-08-07 12:07:20.698267
0,1,0,-4,-3,-2,-1,-1,2021-08-07 12:07:20.710267
3,3,4,3,2,2,1,1,2021-08-07 12:07:20.710267
-3,-4,-5,-3,-6,-2,-2,-4,2021-08-07 12:07:20.719267
-1,0,0,-5,-7,-3,-2,-2,2021-08-07 12:07:20.719267
3,0,-3,-9,-10,-5,0,-1,2021-08-07 12:07:20.734268
-4,-5,-3,5,4,0,0,-2,2021-08-07 12:07:20.734268
2,2,5,6,11,5,5,2,2021-08-07 12:07:20.735268
1,1,2,2,5,0,0,-1,2021-08-07 12:07:20.736270
-1,-3,-3,-4,-7,-4,-2,-1,2021-08-07 12:07:20.756266
1,2,6,14,13,7,5,2,2021-08-07 12:07:20.756266
-2,-4,-7,-21,-19,-10,-3,-1,2021-08-07 12:07:20.758267
-3,-2,-2,2,1,0,-1,-2,2021-08-07 12:07:20.758267
-1,-1,1,0,0,0,0,0,2021-08-07 12:07:20.770267
0,0,1,3,1,-1,-3,-2,2021-08-07 12:07:20.770267
-1,0,-1,1,-6,-2,-2,-2,2021-08-07 12:07:20.779268
1,3,1,3,3,0,-1,2,2021-08-07 12:07:20.779268
0,-1,1,4,4,1,0,-1,2021-08-07 12:07:20.794268
0,-1,-2,-3,-4,-2,0,-1,2021-08-07 12:07:20.794268
-1,-2,-3,-8,-6,-4,-2,-1,2021-08-07 12:07:20.795270
-3,-3,-7,-10,-5,-4,-3,-3,2021-08-07 12:07:20.795270
-1,0,5,13,3,3,1,1,2021-08-07 12:07:20.816268
-1,1,1,3,9,3,1,0,2021-08-07 12:07:20.816268
5,7,6,13,7,3,3,2,2021-08-07 12:07:20.818268
-1,-2,-2,-7,-7,-2,-1,-1,2021-08-07 12:07:20.818268
-3,-3,-3,-3,3,0,-3,-3,2021-08-07 12:07:20.830268
2,2,1,-6,-5,-3,1,2,2021-08-07 12:07:20.830268
-4,-4,-5,-7,2,-1,-4,-4,2021-08-07 12:07:20.839268
7,8,10,11,6,5,3,4,2021-08-07 12:07:20.839268
-2,-2,-3,-6,-4,-2,-2,-2,2021-08-07 12:07:20.854268
-2,-2,-4,-8,-9,-5,-4,-3,2021-08-07 12:07:20.854268
-5,-4,-4,-2,-2,-1,-2,-2,2021-08-07 12:07:20.855267
-3,-5,-4,-5,-6,-5,-3,-1,2021-08-07 12:07:20.855267
2,2,3,7,7,3,1,1,2021-08-07 12:07:20.884269
-3,-3,-5,-8,-3,-3,-3,-2,2021-08-07 12:07:20.884269
0,0,-4,-6,-9,-6,-2,0,2021-08-07 12:07:20.885268
-2,0,5,16,15,6,1,0,2021-08-07 12:07:20.886269
1,-1,-2,-5,-3,-1,1,1,2021-08-07 12:07:20.898266
-3,-2,-1,5,2,2,-2,-1,2021-08-07 12:07:20.899267
2,1,1,1,1,1,1,2,2021-08-07 12:07:20.905269
-2,-1,-1,2,0,-1,-2,-2,2021-08-07 12:07:20.905269
0,-1,-2,-5,-2,-3,-3,-2,2021-08-07 12:07:20.914271
-1,0,-1,-1,-2,0,0,-1,2021-08-07 12:07:20.914271
-8,-7,-5,-1,-1,-1,-1,-5,2021-08-07 12:07:20.915270
2,2,2,1,0,1,0,-1,2021-08-07 12:07:20.916273
11,16,13,14,13,10,8,7,2021-08-07 12:07:20.936272
-8,-11,-16,-17,-17,-11,-7,-6,2021-08-07 12:07:20.937270
-3,-6,-6,-11,-11,-12,-9,-4,2021-08-07 12:07:20.944267
-1,-2,-2,-1,0,-1,0,-3,2021-08-07 12:07:20.944267
-2,-2,0,3,4,2,1,-2,2021-08-07 12:07:20.950270
3,3,3,3,1,2,0,1,2021-08-07 12:07:20.950270
-5,-4,-2,-1,-1,-1,-2,-2,2021-08-07 12:07:20.959267
-4,-2,-4,-8,-7,-4,-4,-2,2021-08-07 12:07:20.959267
1,0,1,4,4,3,0,-1,2021-08-07 12:07:20.974268
0,1,2,4,5,1,1,1,2021-08-07 12:07:20.974268
0,-1,0,3,0,1,0,-1,2021-08-07 12:07:20.975271
-2,0,-3,-7,-7,-4,-3,0,2021-08-07 12:07:20.976271
-4,-3,-3,-3,-2,-2,-2,-1,2021-08-07 12:07:20.996305
0,1,4,5,1,3,2,2,2021-08-07 12:07:20.997270
1,0,3,4,6,3,2,-1,2021-08-07 12:07:20.998267
-4,-4,-5,-7,-4,-2,-2,0,2021-08-07 12:07:20.998267
0,0,-3,-4,-4,-5,-2,1,2021-08-07 12:07:21.010270
1,1,4,5,2,0,0,0,2021-08-07 12:07:21.010270
3,2,4,2,-1,0,-1,1,2021-08-07 12:07:21.019268
-2,-4,-5,-2,2,-1,0,-2,2021-08-07 12:07:21.019268
-5,-7,-7,-8,-7,-6,-3,-2,2021-08-07 12:07:21.042272
-1,0,0,-1,5,1,0,1,2021-08-07 12:07:21.042272
-1,3,2,8,5,2,2,1,2021-08-07 12:07:21.043273
-3,-3,-3,-5,-10,-5,-4,-3,2021-08-07 12:07:21.043273
0,0,0,2,2,-1,0,0,2021-08-07 12:07:21.064269
-1,-1,-4,-10,-10,-4,-2,-1,2021-08-07 12:07:21.064269
-1,-2,1,10,10,4,1,0,2021-08-07 12:07:21.065272
3,2,2,2,-1,0,1,3,2021-08-07 12:07:21.066269
1,2,3,4,6,5,1,-1,2021-08-07 12:07:21.070268
0,0,-2,-2,-6,-5,-3,-2,2021-08-07 12:07:21.070268
-3,0,-1,2,4,2,1,-2,2021-08-07 12:07:21.079267
-2,-5,0,-2,1,-1,-2,-1,2021-08-07 12:07:21.079267
1,3,3,-2,-4,0,0,2,2021-08-07 12:07:21.094267
-3,-6,-6,-5,-4,-3,-2,-4,2021-08-07 12:07:21.094267
1,2,0,0,-3,-1,0,1,2021-08-07 12:07:21.095269
-1,0,0,0,-3,-3,1,-1,2021-08-07 12:07:21.095269
-4,-5,-9,-8,-6,-4,-3,-2,2021-08-07 12:07:21.116269
2,5,4,4,3,2,1,1,2021-08-07 12:07:21.116269
-1,0,-5,-11,-7,-3,-2,0,2021-08-07 12:07:21.118269
1,0,0,7,10,4,1,1,2021-08-07 12:07:21.118269
-1,-2,-5,-14,-20,-7,-3,0,2021-08-07 12:07:21.139269
0,-3,1,13,17,10,4,2,2021-08-07 12:07:21.139269
-2,-3,-3,0,0,1,0,-2,2021-08-07 12:07:21.140268
-8,-5,-5,-8,-10,-8,-3,-6,2021-08-07 12:07:21.141270
-6,-4,-1,-9,-6,-5,-4,-6,2021-08-07 12:07:21.154269
-1,1,5,11,2,-1,-2,-2,2021-08-07 12:07:21.154269
4,6,7,10,11,5,1,2,2021-08-07 12:07:21.155269
0,-1,-2,-1,-4,-2,-2,-1,2021-08-07 12:07:21.156269
2,0,0,-3,0,0,0,0,2021-08-07 12:07:21.176307
1,0,-4,-8,-8,-5,-2,0,2021-08-07 12:07:21.177271
-5,-6,-6,-9,-7,-6,-5,-1,2021-08-07 12:07:21.178268
2,4,1,2,0,0,1,2,2021-08-07 12:07:21.178268
-3,-6,-6,-3,-5,-4,-3,0,2021-08-07 12:07:21.199269
-2,-2,-4,-12,-1,-3,-1,-1,2021-08-07 12:07:21.199269
5,4,8,15,11,8,5,3,2021-08-07 12:07:21.200271
-1,0,-2,-8,-3,-1,-1,-1,2021-08-07 12:07:21.200271
1,2,4,11,6,4,3,1,2021-08-07 12:07:21.214268
-4,-3,-5,-11,-13,-7,-4,-5,2021-08-07 12:07:21.214268
-2,-3,-2,-1,0,-1,-1,0,2021-08-07 12:07:21.215276
-2,-4,-1,2,3,3,-1,-1,2021-08-07 12:07:21.216278
2,3,1,7,6,1,1,0,2021-08-07 12:07:21.236273
5,5,4,3,1,1,2,4,2021-08-07 12:07:21.237277
-4,-5,-6,-13,-12,-8,-4,-3,2021-08-07 12:07:21.238272
1,0,0,-5,-4,-2,1,1,2021-08-07 12:07:21.238272
0,-1,3,11,9,4,0,-2,2021-08-07 12:07:21.259269
-2,-4,-3,1,-3,-2,-2,-3,2021-08-07 12:07:21.259269
-2,0,-1,-7,-10,-6,-2,-2,2021-08-07 12:07:21.260269
0,3,-1,5,8,4,1,0,2021-08-07 12:07:21.260269
-2,0,1,3,6,2,0,-1,2021-08-07 12:07:21.274268
-2,-1,-2,0,-2,-2,0,0,2021-08-07 12:07:21.274268
-2,-3,-1,-6,-4,-2,-1,-1,2021-08-07 12:07:21.275269
-3,-5,-7,-9,-6,-4,-4,-3,2021-08-07 12:07:21.275269
7,10,12,10,6,7,6,6,2021-08-07 12:07:21.296270
0,0,-1,3,2,2,-3,-1,2021-08-07 12:07:21.296270
-1,0,-1,0,-9,-3,-2,-2,2021-08-07 12:07:21.298269
-4,-4,-1,2,1,-1,-2,-2,2021-08-07 12:07:21.298269
-2,-2,-4,-4,-3,-1,-2,-1,2021-08-07 12:07:21.319267
-4,-4,-2,-1,-1,-2,-3,-3,2021-08-07 12:07:21.319267
-1,-2,-5,-11,-8,-3,-3,-1,2021-08-07 12:07:21.320270
0,2,3,6,1,1,1,0,2021-08-07 12:07:21.321270
-3,-4,-6,-5,-5,-6,-3,-2,2021-08-07 12:07:21.333307
1,1,1,-4,-5,-1,1,2,2021-08-07 12:07:21.333307
-2,-3,-2,5,9,1,-2,-2,2021-08-07 12:07:21.340268
0,-1,1,2,0,0,0,-1,2021-08-07 12:07:21.340268
